species,year,val
Hydrocoloeus minutus,1993,4.38104057312012
Hydrophasianus chirurgus,1993,6.31775379180908
Hydroprogne caspia,1993,5.54215002059937
Hypothymis azurea,1993,6.4360613822937
Hypsipetes leucocephalus,1993,5.84334802627564
Ianthocincla lunulata,1993,4.66440439224243
Ibidorhyncha struthersii,1993,2.77470326423645
Ictinaetus malaiensis,1993,6.52329301834106
Iduna caligata,1993,2.76128840446472
Indicator xanthonotus,1993,5.23548221588135
Ixobrychus cinnamomeus,1993,5.88534593582153
Ixobrychus eurhythmus,1993,4.52195358276367
Ixobrychus minutus,1993,3.0140974521637
Ixos mcclellandii,1993,6.46052885055542
Ketupa flavipes,1993,6.28350687026978
Lalage melaschistos,1993,5.72055530548096
Lanius borealis,1993,2.50658178329468
Lanius collurioides,1993,6.7673487663269
Lanius isabellinus,1993,3.18387699127197
Lanius schach,1993,5.61146593093872
Lanius sphenocercus,1993,3.10482168197632
Lanius tephronotus,1993,3.2540557384491
Larus crassirostris,1993,5.98735809326172
Larvivora brunnea,1993,3.83397650718689
Larvivora cyane,1993,2.45673060417175
Leptopoecile elegans,1993,2.40844535827637
Leptoptilos javanicus,1993,6.39329814910889
Limnodromus semipalmatus,1993,2.35732793807983
Limosa limosa,1993,2.46350741386414
Linaria cannabina,1993,3.11276841163635
Locustella davidi,1993,2.45143628120422
Locustella mandelli,1993,6.30581712722778
Lonchura striata,1993,6.55024242401123
Lophotriorchis kienerii,1993,7.57180261611939
Lophura leucomelanos,1993,4.80541276931763
Lophura nycthemera,1993,6.7437105178833
Loxia curvirostra,1993,2.54652976989746
Macropygia unchall,1993,6.13664865493774
Mareca falcata,1993,2.14602875709534
Megaceryle lugubris,1993,5.84449005126953
Melanitta fusca,1993,2.58252811431885
Melanitta stejnegeri,1993,1.29313027858734
Melanochlora sultanea,1993,6.66941642761231
Mergus serrator,1993,2.52303099632263
Merops philippinus,1993,6.70060205459595
Mixornis gularis,1993,6.32795906066895
Monticola gularis,1993,2.79464769363403
Monticola rufiventris,1993,5.88204193115234
Monticola solitarius,1993,4.79943990707398
Motacilla citreola,1993,2.68091201782227
Moupinia poecilotis,1993,3.62821340560913
Muscicapa dauurica,1993,2.62566208839417
Muscicapa ferruginea,1993,5.2429986000061
Muscicapa muttui,1993,6.22559070587158
Mycerobas affinis,1993,3.32079291343689
Mycerobas carnipes,1993,2.7276930809021
Myiomela leucura,1993,5.82256555557251
Myophonus caeruleus,1993,5.16896867752075
Netta rufina,1993,3.26353454589844
Niltava davidi,1993,6.17865943908691
Niltava grandis,1993,6.04768419265747
Niltava macgrigoriae,1993,6.39292192459106
Niltava sundara,1993,4.94036436080933
Ninox japonica,1993,4.86467552185059
Nipponia nippon,1993,5.27409982681274
Nisaetus nipalensis,1993,6.10583162307739
Numenius madagascariensis,1993,2.40848183631897
Nycticorax nycticorax,1993,5.68179368972778
Oenanthe deserti,1993,2.81991147994995
Oenanthe oenanthe,1993,3.16183829307556
Onychoprion anaethetus,1993,7.33296012878418
Oriolus oriolus,1993,2.90329837799072
Otus lettia,1993,6.41299200057983
Otus semitorques,1993,4.01095342636108
Otus spilocephalus,1993,6.22997426986694
Oxyura leucocephala,1993,3.4995448589325
Panurus biarmicus,1993,3.15682125091553
Paradoxornis guttaticollis,1993,6.23882675170898
Paradoxornis heudei,1993,5.12593936920166
Parayuhina diademata,1993,5.35137128829956
Pardaliparus venustulus,1993,5.40968942642212
Parus monticolus,1993,5.25716400146484
Passer cinnamomeus,1993,5.2474684715271
Passer domesticus,1993,2.386883020401
Passer hispaniolensis,1993,3.15930414199829
Pelecanus crispus,1993,2.33728981018066
Pellorneum tickelli,1993,6.81957340240479
Perdix hodgsoniae,1993,1.72321999073029
Pericrocotus cantonensis,1993,6.13521242141724
Pericrocotus divaricatus,1993,2.82348823547363
Pericrocotus ethologus,1993,4.59184741973877
Pericrocotus solaris,1993,6.55070114135742
Periparus rubidiventris,1993,2.3760929107666
Pernis ptilorhynchus,1993,3.06995987892151
Phasianus colchicus,1993,4.20526170730591
Phoenicurus erythronotus,1993,3.21892809867859
Phoenicurus frontalis,1993,3.30705261230469
Phoenicurus leucocephalus,1993,4.00656318664551
Phoenicurus ochruros,1993,2.92759847640991
Phoenicurus schisticeps,1993,2.89355993270874
Phylloscopus affinis,1993,3.43240189552307
Phylloscopus burkii,1993,2.88233661651611
Phylloscopus cantator,1993,6.05725193023682
Phylloscopus castaniceps,1993,6.06506109237671
Phylloscopus claudiae,1993,4.51244783401489
Phylloscopus coronatus,1993,3.81801605224609
Phylloscopus emeiensis,1993,5.19391012191773
Phylloscopus intermedius,1993,5.61017274856567
Phylloscopus magnirostris,1993,3.78030705451965
Phylloscopus ogilviegranti,1993,6.52151346206665
Phylloscopus omeiensis,1993,4.64240503311157
Phylloscopus pulcher,1993,4.13260316848755
Phylloscopus ricketti,1993,5.85052347183228
Phylloscopus soror,1993,5.44031000137329
Phylloscopus subaffinis,1993,4.92156457901001
Phylloscopus tenellipes,1993,3.28982591629028
Phylloscopus tephrocephalus,1993,5.07762765884399
Phylloscopus yunnanensis,1993,4.06704187393189
Picumnus innominatus,1993,5.88432931900024
Picus chlorolophus,1993,6.71954870223999
Pitta nympha,1993,6.35277414321899
Platalea minor,1993,4.51117467880249
Pnoepyga immaculata,1993,3.65952277183533
Podiceps auritus,1993,2.18519377708435
Podiceps grisegena,1993,2.6182107925415
Podiceps nigricollis,1993,2.99832963943481
Podoces biddulphi,1993,4.93848943710327
Pomatorhinus schisticeps,1993,6.40233039855957
Pomatorhinus superciliaris,1993,6.04245376586914
Prinia atrogularis,1993,5.59216499328613
Prinia flaviventris,1993,6.90370178222656
Prinia inornata,1993,6.47784090042114
Prunella collaris,1993,2.36004734039307
Prunella himalayana,1993,1.89832484722137
Prunella immaculata,1993,2.71208643913269
Prunella montanella,1993,1.35954761505127
Prunella strophiata,1993,3.3277063369751
Psarisomus dalhousiae,1993,6.43955898284912
Pseudopodoces humilis,1993,1.58664417266846
Psilopogon faber,1993,6.8204550743103
Psilopogon virens,1993,6.18727731704712
Pterorhinus berthemyi,1993,5.99740266799927
Pterorhinus lanceolatus,1993,5.57648754119873
Pterorhinus pectoralis,1993,6.13361787796021
Pterorhinus sannio,1993,6.16968154907227
Pteruthius rufiventer,1993,5.58569669723511
Pteruthius xanthochlorus,1993,4.69686269760132
Ptyonoprogne rupestris,1993,3.45516586303711
Pycnonotus aurigaster,1993,6.48854827880859
Pycnonotus jocosus,1993,6.66183423995972
Pycnonotus sinensis,1993,5.80220079421997
Pycnonotus xanthorrhous,1993,5.78669452667236
Pyrrhula erythaca,1993,4.34191703796387
Pyrrhula nipalensis,1993,5.8008508682251
Rallina eurizonoides,1993,7.1609354019165
Rallus aquaticus,1993,2.72778058052063
Recurvirostra avosetta,1993,2.52497529983521
Regulus regulus,1993,3.87854790687561
Remiz consobrinus,1993,3.00347375869751
Remiz coronatus,1993,2.76479887962341
Rhodospiza obsoleta,1993,3.39505386352539
Rubigula flaviventris,1993,6.81082105636597
Sasia ochracea,1993,6.87832403182983
Saxicola ferreus,1993,5.71961832046509
Sitta cinnamoventris,1993,6.4179253578186
Sitta formosa,1993,6.14738607406616
Sitta villosa,1993,3.60929989814758
Sittiparus varius,1993,3.58238983154297
Spilopelia chinensis,1993,5.75871896743774
Spilopelia senegalensis,1993,3.02059149742126
Spilornis cheela,1993,6.44571399688721
Spinus spinus,1993,2.07600927352905
Spizixos semitorques,1993,6.02234125137329
Spodiopsar cineraceus,1993,3.21821117401123
Spodiopsar sericeus,1993,6.38256645202637
Stachyris humei,1993,5.5280818939209
Staphida torqueola,1993,6.37362909317017
Streptopelia decaocto,1993,3.96159601211548
Sturnia sinensis,1993,6.82555627822876
Sturnus vulgaris,1993,3.3417661190033
Suthora fulvifrons,1993,4.42256212234497
Syrmaticus humiae,1993,6.38586187362671
Syrmaticus reevesii,1993,5.59465646743774
Syrrhaptes paradoxus,1993,3.18773221969605
Tarsiger chrysaeus,1993,3.93819260597229
Tarsiger indicus,1993,4.49107074737549
Temnurus temnurus,1993,8.05597400665283
Tephrodornis virgatus,1993,6.94297456741333
Thalasseus bergii,1993,7.64450788497925
Timalia pileata,1993,6.88765859603882
Tragopan caboti,1993,6.68987035751343
Tragopan temminckii,1993,5.23645162582398
Treron curvirostra,1993,6.82488489151001
Treron sieboldii,1993,6.47303199768066
Treron sphenurus,1993,5.75395488739014
Turdus boulboul,1993,6.46429061889648
Turdus cardis,1993,5.71048927307129
Turdus feae,1993,3.90633511543274
Turdus mandarinus,1993,5.72822999954224
Turdus pilaris,1993,1.82034981250763
Turdus rubrocanus,1993,3.54510068893433
Turdus ruficollis,1993,2.8443865776062
Turdus viscivorus,1993,3.27105021476746
Turnix suscitator,1993,6.59253644943237
Tyto longimembris,1993,6.50950860977173
Urile pelagicus,1993,4.7806339263916
Urosphena squameiceps,1993,3.03366899490356
Vanellus cinereus,1993,3.11079812049866
Vanellus indicus,1993,6.57314968109131
Vanellus vanellus,1993,2.89592146873474
Yuhina nigrimenta,1993,5.83325052261353
Zoothera dixoni,1993,4.93775701522827
Zoothera mollissima,1993,2.86279582977295
Zoothera monticola,1993,5.35104322433472
Zosterops erythropleurus,1993,3.314608335495
Abroscopus albogularis,1994,6.57125520706177
Accipiter gularis,1994,2.99947142601013
Accipiter soloensis,1994,5.91314172744751
Accipiter trivirgatus,1994,7.40164232254028
Accipiter virgatus,1994,6.03411197662354
Acridotheres cristatellus,1994,6.32298183441162
Acridotheres tristis,1994,5.51506805419922
Acrocephalus agricola,1994,3.96085810661316
Acrocephalus bistrigiceps,1994,3.99353337287903
Acrocephalus concinens,1994,5.62208032608032
Acrocephalus orientalis,1994,4.09014368057251
Acrocephalus tangorum,1994,3.35232710838318
Aegithalos bonvaloti,1994,4.20070648193359
Aegithalos caudatus,1994,2.89667367935181
Aegithalos concinnus,1994,6.22385787963867
Aegithalos fuliginosus,1994,4.72251033782959
Aerodramus brevirostris,1994,5.66112565994263
Aethopyga christinae,1994,8.34738922119141
Aethopyga gouldiae,1994,4.99614477157593
Agropsar sturninus,1994,3.53618144989014
Aix galericulata,1994,3.2616560459137
Alauda gulgula,1994,4.57829570770264
Alaudala cheleensis,1994,3.52419304847717
Alcedo hercules,1994,7.17226266860962
Alcippe morrisonia,1994,6.33471059799194
Amaurornis phoenicurus,1994,6.24189710617065
Anastomus oscitans,1994,6.28212022781372
Anser anser,1994,2.95283770561218
Anser fabalis,1994,2.27487659454346
Anser indicus,1994,2.40512084960938
Anthus godlewskii,1994,2.69572067260742
Anthus gustavi,1994,3.04282903671265
Anthus richardi,1994,4.37424945831299
Anthus roseatus,1994,3.11634540557861
Anthus trivialis,1994,2.77290177345276
Aquila fasciata,1994,7.06315994262695
Aquila heliaca,1994,2.51286435127258
Ardea intermedia,1994,6.47316789627075
Ardea purpurea,1994,5.71120882034302
Ardenna pacifica,1994,7.65151119232178
Artamus fuscus,1994,7.33159685134888
Asio flammeus,1994,2.47638130187988
Athene noctua,1994,3.20369362831116
Aviceda jerdoni,1994,7.45377254486084
Aviceda leuphotes,1994,6.23323154449463
Aythya fuligula,1994,2.57620024681091
Aythya nyroca,1994,3.20517492294312
Bombycilla japonica,1994,1.66383266448975
Branta canadensis,1994,4.2779483795166
Bubo nipalensis,1994,5.1128716468811
Bucanetes mongolicus,1994,3.56471300125122
Butastur indicus,1994,3.37472534179688
Cacomantis merulinus,1994,7.04048490524292
Calandrella brachydactyla,1994,3.66773509979248
Calliope obscura,1994,4.38777351379395
Caprimulgus macrurus,1994,7.50079011917114
Carpodacus roborowskii,1994,1.16226518154144
Carpodacus vinaceus,1994,5.54778337478638
Cecropis daurica,1994,4.55941820144653
Centropus bengalensis,1994,6.88048505783081
Cephalopyrus flammiceps,1994,5.0651707649231
Certhia familiaris,1994,3.32629537582397
Certhia himalayana,1994,4.62108755111694
Certhia tianquanensis,1994,4.25515270233154
Ceryle rudis,1994,6.63715124130249
Cettia brunnifrons,1994,4.50417423248291
Cettia castaneocoronata,1994,5.24536180496216
Chalcophaps indica,1994,7.33850955963135
Charadrius atrifrons,1994,2.18887329101563
Charadrius dealbatus,1994,7.81991577148438
Charadrius placidus,1994,4.02151870727539
Charadrius veredus,1994,2.71604990959168
Chlidonias leucopterus,1994,3.23808026313782
Chlidonias niger,1994,2.98480272293091
Chloris ambigua,1994,5.67358684539795
Chloris sinica,1994,4.80338430404663
Chrysolophus pictus,1994,5.31902647018433
Ciconia boyciana,1994,3.25958299636841
Ciconia nigra,1994,3.71753549575806
Circaetus gallicus,1994,3.8530261516571
Circus macrourus,1994,2.84878253936768
Circus spilonotus,1994,2.69809746742249
Cisticola exilis,1994,6.80981540679932
Cisticola juncidis,1994,6.2321515083313
Clamator coromandus,1994,6.38159418106079
Clanga clanga,1994,2.7835545539856
Columba oenas,1994,2.66224360466003
Copsychus saularis,1994,6.30682754516602
Coracias garrulus,1994,2.64286184310913
Coturnicops exquisitus,1994,2.36348009109497
Crex crex,1994,2.66072225570679
Crossoptilon mantchuricum,1994,4.31661415100098
Curruca curruca,1994,3.41115283966064
Cyanistes cyanus,1994,2.49323201179504
Cyanoderma pyrrhops,1994,5.06931304931641
Cygnus cygnus,1994,2.8239529132843
Cygnus olor,1994,2.93625235557556
Cyornis glaucicomans,1994,6.03381586074829
Cyornis hainanus,1994,7.57716655731201
Cyornis rubeculoides,1994,6.3769154548645
Delichon dasypus,1994,3.99437284469605
Dendrocitta formosae,1994,6.50909185409546
Dendrocopos hyperythrus,1994,4.32733297348022
Dendrocygna javanica,1994,6.73863697052002
Dicaeum cruentatum,1994,6.91906499862671
Dicaeum ignipectus,1994,6.13564729690552
Dicaeum minullum,1994,5.9255838394165
Dicrurus annectens,1994,7.18473339080811
Dicrurus hottentottus,1994,5.97107267379761
Dicrurus remifer,1994,6.62198734283447
Egretta eulophotes,1994,4.76759672164917
Egretta garzetta,1994,5.42871046066284
Elachura formosa,1994,6.21163368225098
Elanus caeruleus,1994,7.22207021713257
Emberiza buchanani,1994,2.48781490325928
Emberiza citrinella,1994,2.73986840248108
Emberiza elegans,1994,4.47176790237427
Emberiza godlewskii,1994,3.37201476097107
Emberiza hortulana,1994,3.26613402366638
Emberiza leucocephalos,1994,2.28189587593079
Emberiza pallasi,1994,1.70020270347595
Emberiza pusilla,1994,2.96647882461548
Emberiza rustica,1994,1.35612893104553
Emberiza siemsseni,1994,4.75396966934204
Emberiza yessoensis,1994,3.02409052848816
Enicurus leschenaulti,1994,5.97581577301025
Enicurus maculatus,1994,6.59343147277832
Enicurus schistaceus,1994,6.52153873443604
Erpornis zantholeuca,1994,6.70537042617798
Erythrogenys hypoleucos,1994,7.17779922485352
Eudynamys scolopaceus,1994,6.31466960906982
Eumyias thalassinus,1994,5.8146653175354
Falco cherrug,1994,2.91350078582764
Falco severus,1994,6.68752193450928
Ficedula albicilla,1994,1.75860846042633
Ficedula elisae,1994,4.20047235488892
Ficedula erithacus,1994,4.08993864059448
Ficedula hyperythra,1994,6.24106693267822
Ficedula mugimaki,1994,2.91482520103455
Ficedula strophiata,1994,5.49719429016113
Ficedula superciliaris,1994,3.52792882919312
Ficedula tricolor,1994,5.17450618743897
Fringilla coelebs,1994,1.55110514163971
Fringilla montifringilla,1994,1.83091998100281
Galerida cristata,1994,3.93219423294067
Gallicrex cinerea,1994,5.72290515899658
Garrulax maesi,1994,6.4814133644104
Garrulax monileger,1994,7.01394128799439
Gavia arctica,1994,2.85253691673279
Gelochelidon nilotica,1994,4.19056177139282
Geokichla citrina,1994,6.64481925964356
Glaucidium cuculoides,1994,6.42074918746948
Gorsachius melanolophus,1994,7.64172649383545
Gracupica nigricollis,1994,6.72242879867554
Grandala coelicolor,1994,2.2452654838562
Grus japonensis,1994,2.96439337730408
Grus monacha,1994,2.29276132583618
Grus nigricollis,1994,1.48612713813782
Gypaetus barbatus,1994,2.44157862663269
Gyps himalayensis,1994,2.52591800689697
Halcyon coromanda,1994,4.6210298538208
Halcyon pileata,1994,5.70965147018433
Halcyon smyrnensis,1994,7.65327501296997
Haliaeetus leucoryphus,1994,5.68474388122559
Harpactes wardi,1994,4.43791151046753
Helopsaltes certhiola,1994,3.39899754524231
Helopsaltes pryeri,1994,3.99971675872803
Hemiprocne coronata,1994,6.42926979064941
Hemitesia pallidipes,1994,6.43925094604492
Hemixos castanonotus,1994,7.01611709594727
Heterophasia desgodinsi,1994,6.12118911743164
Heteroxenicus stellatus,1994,4.88936471939087
Hieraaetus pennatus,1994,1.97417068481445
Hierococcyx nisicolor,1994,6.50367784500122
Hirundapus caudacutus,1994,3.18440222740173
Hirundo rustica,1994,3.89065337181091
Histrionicus histrionicus,1994,2.93619871139526
Hydrocoloeus minutus,1994,4.46728849411011
Hydrophasianus chirurgus,1994,6.49983644485474
Hydroprogne caspia,1994,5.72177982330322
Hypothymis azurea,1994,6.57866096496582
Hypsipetes leucocephalus,1994,6.02165985107422
Ianthocincla lunulata,1994,4.86821413040161
Ibidorhyncha struthersii,1994,2.88939952850342
Ictinaetus malaiensis,1994,6.65252494812012
Iduna caligata,1994,2.93371224403381
Indicator xanthonotus,1994,5.27602052688599
Ixobrychus cinnamomeus,1994,6.09594821929932
Ixobrychus eurhythmus,1994,4.71983003616333
Ixobrychus minutus,1994,3.14183044433594
Ixos mcclellandii,1994,6.62861204147339
Ketupa flavipes,1994,6.50174045562744
Lalage melaschistos,1994,5.92931270599365
Lanius borealis,1994,2.62081241607666
Lanius collurioides,1994,6.91244745254517
Lanius isabellinus,1994,3.33318781852722
Lanius schach,1994,5.79783916473389
Lanius sphenocercus,1994,3.28473973274231
Lanius tephronotus,1994,3.35261011123657
Larus crassirostris,1994,6.16379404067993
Larvivora brunnea,1994,3.95520806312561
Larvivora cyane,1994,2.59513664245605
Leptopoecile elegans,1994,2.49994564056397
Leptoptilos javanicus,1994,6.52237892150879
Limnodromus semipalmatus,1994,2.49393749237061
Limosa limosa,1994,2.60174870491028
Linaria cannabina,1994,3.26627707481384
Locustella davidi,1994,2.58921265602112
Locustella mandelli,1994,6.46244955062866
Lonchura striata,1994,6.73934030532837
Lophotriorchis kienerii,1994,7.68616676330566
Lophura leucomelanos,1994,4.86073589324951
Lophura nycthemera,1994,6.87858104705811
Loxia curvirostra,1994,2.66026282310486
Macropygia unchall,1994,6.28356170654297
Mareca falcata,1994,2.26180624961853
Megaceryle lugubris,1994,6.05348682403565
Melanitta fusca,1994,2.68302440643311
Melanitta stejnegeri,1994,1.29791605472565
Melanochlora sultanea,1994,6.78201198577881
Mergus serrator,1994,2.65881013870239
Merops philippinus,1994,6.83615398406982
Mixornis gularis,1994,6.43863916397095
Monticola gularis,1994,2.94348669052124
Monticola rufiventris,1994,6.05955123901367
Monticola solitarius,1994,4.97100734710693
Motacilla citreola,1994,2.78172659873962
Moupinia poecilotis,1994,3.76840567588806
Muscicapa dauurica,1994,2.76669192314148
Muscicapa ferruginea,1994,5.39646339416504
Muscicapa muttui,1994,6.39553356170654
Mycerobas affinis,1994,3.41344809532166
Mycerobas carnipes,1994,2.82247257232666
Myiomela leucura,1994,5.98914670944214
Myophonus caeruleus,1994,5.36229181289673
Netta rufina,1994,3.41526961326599
Niltava davidi,1994,6.3350625038147
Niltava grandis,1994,6.12716054916382
Niltava macgrigoriae,1994,6.52259063720703
Niltava sundara,1994,5.0847282409668
Ninox japonica,1994,5.08144235610962
Nipponia nippon,1994,5.5562744140625
Nisaetus nipalensis,1994,6.24196624755859
Numenius madagascariensis,1994,2.53788137435913
Nycticorax nycticorax,1994,5.88779878616333
Oenanthe deserti,1994,2.92962455749512
Oenanthe oenanthe,1994,3.34502387046814
Onychoprion anaethetus,1994,7.43455457687378
Oriolus oriolus,1994,3.0614960193634
Otus lettia,1994,6.60604429244995
Otus semitorques,1994,4.22650718688965
Otus spilocephalus,1994,6.36348628997803
Oxyura leucocephala,1994,3.63173460960388
Panurus biarmicus,1994,3.2982804775238
Paradoxornis guttaticollis,1994,6.39551067352295
Paradoxornis heudei,1994,5.35207223892212
Parayuhina diademata,1994,5.51904678344727
Pardaliparus venustulus,1994,5.63711547851563
Parus monticolus,1994,5.43298768997192
Passer cinnamomeus,1994,5.45382690429688
Passer domesticus,1994,2.4969437122345
Passer hispaniolensis,1994,3.31268048286438
Pelecanus crispus,1994,2.45938539505005
Pellorneum tickelli,1994,6.92779636383057
Perdix hodgsoniae,1994,1.76440763473511
Pericrocotus cantonensis,1994,6.34304046630859
Pericrocotus divaricatus,1994,2.99254870414734
Pericrocotus ethologus,1994,4.76754426956177
Pericrocotus solaris,1994,6.70291376113892
Periparus rubidiventris,1994,2.46095132827759
Pernis ptilorhynchus,1994,3.20072937011719
Phasianus colchicus,1994,4.37327098846436
Phoenicurus erythronotus,1994,3.36253118515015
Phoenicurus frontalis,1994,3.41583490371704
Phoenicurus leucocephalus,1994,4.16601800918579
Phoenicurus ochruros,1994,3.04582381248474
Phoenicurus schisticeps,1994,2.99035930633545
Phylloscopus affinis,1994,3.54361343383789
Phylloscopus burkii,1994,2.91424894332886
Phylloscopus cantator,1994,6.13323640823364
Phylloscopus castaniceps,1994,6.24018096923828
Phylloscopus claudiae,1994,4.73958921432495
Phylloscopus coronatus,1994,3.97228765487671
Phylloscopus emeiensis,1994,5.33904838562012
Phylloscopus intermedius,1994,5.73323154449463
Phylloscopus magnirostris,1994,3.88228321075439
Phylloscopus ogilviegranti,1994,6.67268466949463
Phylloscopus omeiensis,1994,4.81635856628418
Phylloscopus pulcher,1994,4.24358940124512
Phylloscopus ricketti,1994,6.05825567245483
Phylloscopus soror,1994,5.6478590965271
Phylloscopus subaffinis,1994,5.10710430145264
Phylloscopus tenellipes,1994,3.47074246406555
Phylloscopus tephrocephalus,1994,5.25163793563843
Phylloscopus yunnanensis,1994,4.28657484054565
Picumnus innominatus,1994,6.07307195663452
Picus chlorolophus,1994,6.83046722412109
Pitta nympha,1994,6.57005977630615
Platalea minor,1994,4.73565340042114
Pnoepyga immaculata,1994,3.68902778625488
Podiceps auritus,1994,2.29651474952698
Podiceps grisegena,1994,2.73247623443604
Podiceps nigricollis,1994,3.15800929069519
Podoces biddulphi,1994,5.06423234939575
Pomatorhinus schisticeps,1994,6.44273614883423
Pomatorhinus superciliaris,1994,6.10836124420166
Prinia atrogularis,1994,5.62918329238892
Prinia flaviventris,1994,7.00460338592529
Prinia inornata,1994,6.67140817642212
Prunella collaris,1994,2.46986317634583
Prunella himalayana,1994,2.04129457473755
Prunella immaculata,1994,2.81314039230347
Prunella montanella,1994,1.39287710189819
Prunella strophiata,1994,3.43217015266418
Psarisomus dalhousiae,1994,6.52525043487549
Pseudopodoces humilis,1994,1.63824141025543
Psilopogon faber,1994,6.99705791473389
Psilopogon virens,1994,6.34478425979614
Pterorhinus berthemyi,1994,6.20198011398315
Pterorhinus lanceolatus,1994,5.74535512924194
Pterorhinus pectoralis,1994,6.34415817260742
Pterorhinus sannio,1994,6.35875272750855
Pteruthius rufiventer,1994,5.64770650863648
Pteruthius xanthochlorus,1994,4.83125162124634
Ptyonoprogne rupestris,1994,3.59388065338135
Pycnonotus aurigaster,1994,6.65125846862793
Pycnonotus jocosus,1994,6.79791736602783
Pycnonotus sinensis,1994,6.02372026443481
Pycnonotus xanthorrhous,1994,5.96447515487671
Pyrrhula erythaca,1994,4.49207353591919
Pyrrhula nipalensis,1994,5.93624114990234
Rallina eurizonoides,1994,7.27343130111694
Rallus aquaticus,1994,2.82028317451477
Recurvirostra avosetta,1994,2.65449500083923
Regulus regulus,1994,4.02023553848267
Remiz consobrinus,1994,3.16511368751526
Remiz coronatus,1994,2.9194667339325
Rhodospiza obsoleta,1994,3.53087878227234
Rubigula flaviventris,1994,6.93546867370606
Sasia ochracea,1994,6.98832893371582
Saxicola ferreus,1994,5.90941953659058
Sitta cinnamoventris,1994,6.52329635620117
Sitta formosa,1994,6.23367214202881
Sitta villosa,1994,3.80896592140198
Sittiparus varius,1994,3.79537487030029
Spilopelia chinensis,1994,5.96676969528198
Spilopelia senegalensis,1994,3.14985871315002
Spilornis cheela,1994,6.59402799606323
Spinus spinus,1994,2.18477535247803
Spizixos semitorques,1994,6.2362847328186
Spodiopsar cineraceus,1994,3.39077949523926
Spodiopsar sericeus,1994,6.58956956863403
Stachyris humei,1994,5.56879472732544
Staphida torqueola,1994,6.56448984146118
Streptopelia decaocto,1994,4.13580369949341
Sturnia sinensis,1994,6.99168539047241
Sturnus vulgaris,1994,3.48404741287231
Suthora fulvifrons,1994,4.5389723777771
Syrmaticus humiae,1994,6.50585126876831
Syrmaticus reevesii,1994,5.80752944946289
Syrrhaptes paradoxus,1994,3.35874962806702
Tarsiger chrysaeus,1994,4.03310632705689
Tarsiger indicus,1994,4.59812259674072
Temnurus temnurus,1994,8.2091646194458
Tephrodornis virgatus,1994,7.09517335891724
Thalasseus bergii,1994,7.79111671447754
Timalia pileata,1994,7.02693176269531
Tragopan caboti,1994,6.84562921524048
Tragopan temminckii,1994,5.40013742446899
Treron curvirostra,1994,6.93334293365479
Treron sieboldii,1994,6.68340063095093
Treron sphenurus,1994,5.87553071975708
Turdus boulboul,1994,6.58613300323486
Turdus cardis,1994,5.98506498336792
Turdus feae,1994,4.1646842956543
Turdus mandarinus,1994,5.93346405029297
Turdus pilaris,1994,1.92653369903564
Turdus rubrocanus,1994,3.6766529083252
Turdus ruficollis,1994,2.98686122894287
Turdus viscivorus,1994,3.4177041053772
Turnix suscitator,1994,6.72963857650757
Tyto longimembris,1994,6.68795919418335
Urile pelagicus,1994,4.96527719497681
Urosphena squameiceps,1994,3.24834871292114
Vanellus cinereus,1994,3.25846171379089
Vanellus indicus,1994,6.67164373397827
Vanellus vanellus,1994,3.04876375198364
Yuhina nigrimenta,1994,5.99486684799194
Zoothera dixoni,1994,5.05669021606445
Zoothera mollissima,1994,2.94122791290283
Zoothera monticola,1994,5.40376234054565
Zosterops erythropleurus,1994,3.4849808216095
Abroscopus albogularis,1995,6.46025371551514
Accipiter gularis,1995,3.04293036460876
Accipiter soloensis,1995,5.8238525390625
Accipiter trivirgatus,1995,7.28040790557861
Accipiter virgatus,1995,5.93027830123901
Acridotheres cristatellus,1995,6.21523761749268
Acridotheres tristis,1995,5.51108121871948
Acrocephalus agricola,1995,3.98014950752258
Acrocephalus bistrigiceps,1995,3.98261141777039
Acrocephalus concinens,1995,5.53955268859863
Acrocephalus orientalis,1995,4.07597827911377
Acrocephalus tangorum,1995,3.41083812713623
Aegithalos bonvaloti,1995,4.14670324325562
Aegithalos caudatus,1995,2.95495080947876
Aegithalos concinnus,1995,6.12444353103638
Aegithalos fuliginosus,1995,4.63428020477295
Aerodramus brevirostris,1995,5.59699821472168
Aethopyga christinae,1995,8.13687038421631
Aethopyga gouldiae,1995,4.93184900283814
Agropsar sturninus,1995,3.52138924598694
Aix galericulata,1995,3.30960369110107
Alauda gulgula,1995,4.48634576797485
Alaudala cheleensis,1995,3.4984142780304
Alcedo hercules,1995,7.07068777084351
Alcippe morrisonia,1995,6.22685146331787
Amaurornis phoenicurus,1995,6.13595676422119
Anastomus oscitans,1995,6.19721555709839
Anser anser,1995,3.03432154655457
Anser fabalis,1995,2.34918928146362
Anser indicus,1995,2.40142798423767
Anthus godlewskii,1995,2.71931385993958
Anthus gustavi,1995,3.14103960990906
Anthus richardi,1995,4.33784008026123
Anthus roseatus,1995,3.04385805130005
Anthus trivialis,1995,2.88609957695007
Aquila fasciata,1995,6.8885293006897
Aquila heliaca,1995,2.62419557571411
Ardea intermedia,1995,6.36640977859497
Ardea purpurea,1995,5.63637256622315
Ardenna pacifica,1995,7.44603872299194
Artamus fuscus,1995,7.19141578674316
Asio flammeus,1995,2.57107591629028
Athene noctua,1995,3.18435311317444
