species,baseline,year,val,indicator
Crex crex,22.9247398376465,1984,23.9235019683838,tmax_warm
Crossoptilon mantchuricum,26.1724472045898,1984,25.0000820159912,tmax_warm
Curruca curruca,26.3017520904541,1984,26.0318489074707,tmax_warm
Cyanistes cyanus,24.3369331359863,1984,23.9039859771729,tmax_warm
Cyanoderma pyrrhops,17.4195251464844,1984,16.7896747589111,tmax_warm
Cygnus cygnus,26.9776248931885,1984,26.0134239196777,tmax_warm
Cygnus olor,23.3283367156982,1984,22.262279510498,tmax_warm
Cyornis glaucicomans,28.491060256958,1984,28.2728862762451,tmax_warm
Cyornis hainanus,31.1952495574951,1984,31.3896789550781,tmax_warm
Cyornis rubeculoides,26.5270042419434,1984,26.6966381072998,tmax_warm
Delichon dasypus,21.6362419128418,1984,21.2788105010986,tmax_warm
Dendrocitta formosae,29.6373901367188,1984,29.7879772186279,tmax_warm
Dendrocopos hyperythrus,22.0156402587891,1984,21.6832828521729,tmax_warm
Dendrocygna javanica,30.3532104492188,1984,30.6198768615723,tmax_warm
Dicaeum cruentatum,30.147798538208,1984,30.4685249328613,tmax_warm
Dicaeum ignipectus,28.0096321105957,1984,28.0519485473633,tmax_warm
Dicaeum minullum,26.677131652832,1984,26.6311302185059,tmax_warm
Dicrurus annectens,29.0373611450195,1984,29.187141418457,tmax_warm
Dicrurus hottentottus,28.5421409606934,1984,28.4134483337402,tmax_warm
Dicrurus remifer,27.2553310394287,1984,27.2251033782959,tmax_warm
Egretta eulophotes,27.4104557037354,1984,27.606029510498,tmax_warm
Egretta garzetta,26.6217918395996,1984,26.390172958374,tmax_warm
Elachura formosa,26.4787292480469,1984,26.5184020996094,tmax_warm
Elanus caeruleus,31.2657623291016,1984,31.8605194091797,tmax_warm
Emberiza buchanani,21.775146484375,1984,22.2083835601807,tmax_warm
Emberiza citrinella,23.1944541931152,1984,21.1378269195557,tmax_warm
Emberiza elegans,27.0119361877441,1984,26.5583229064941,tmax_warm
Emberiza godlewskii,23.4222316741943,1984,22.8437042236328,tmax_warm
Emberiza hortulana,26.7072429656982,1984,25.1988201141357,tmax_warm
Emberiza leucocephalos,22.5220546722412,1984,21.7801761627197,tmax_warm
Emberiza pallasi,24.0344314575195,1984,22.5062313079834,tmax_warm
Emberiza pusilla,26.9366512298584,1984,26.0961780548096,tmax_warm
Emberiza rustica,12.0631380081177,1984,9.72236347198486,tmax_warm
Emberiza siemsseni,23.7813549041748,1984,23.0552787780762,tmax_warm
Emberiza yessoensis,27.0029163360596,1984,26.226110458374,tmax_warm
Enicurus leschenaulti,27.9737377166748,1984,27.9378681182861,tmax_warm
Enicurus maculatus,28.2344436645508,1984,28.2746810913086,tmax_warm
Enicurus schistaceus,29.0892715454102,1984,29.2604541778564,tmax_warm
Erpornis zantholeuca,28.9909152984619,1984,29.1942310333252,tmax_warm
Erythrogenys hypoleucos,30.3692302703857,1984,30.5478916168213,tmax_warm
Eudynamys scolopaceus,29.4990310668945,1984,29.5161762237549,tmax_warm
Eumyias thalassinus,26.7839813232422,1984,26.6722793579102,tmax_warm
Falco cherrug,23.3893699645996,1984,22.9631996154785,tmax_warm
Falco severus,27.8219890594482,1984,27.8103847503662,tmax_warm
Ficedula albicilla,24.7302303314209,1984,23.3900718688965,tmax_warm
Ficedula elisae,27.3654670715332,1984,26.7944374084473,tmax_warm
Ficedula erithacus,20.3224906921387,1984,19.8399410247803,tmax_warm
Ficedula hyperythra,26.8183879852295,1984,26.7055473327637,tmax_warm
Ficedula mugimaki,26.2321491241455,1984,25.5025196075439,tmax_warm
Ficedula strophiata,25.7759094238281,1984,25.4379272460938,tmax_warm
Ficedula superciliaris,17.6897506713867,1984,17.2907562255859,tmax_warm
Ficedula tricolor,24.0654735565186,1984,23.7308406829834,tmax_warm
Fringilla coelebs,12.6238889694214,1984,10.3579912185669,tmax_warm
Fringilla montifringilla,15.523998260498,1984,13.4254989624023,tmax_warm
Galerida cristata,26.9353370666504,1984,26.2492828369141,tmax_warm
Gallicrex cinerea,28.7948780059815,1984,28.6677265167236,tmax_warm
Garrulax canorus,30.4647388458252,1984,30.5918006896973,tmax_warm
Garrulax maesi,29.565673828125,1984,29.6772022247314,tmax_warm
Garrulax monileger,30.4295520782471,1984,30.7847747802734,tmax_warm
Gavia arctica,26.2451133728027,1984,25.9372749328613,tmax_warm
Gelochelidon nilotica,27.6490612030029,1984,27.9154014587402,tmax_warm
Geokichla citrina,29.6824531555176,1984,29.9209880828857,tmax_warm
Glaucidium cuculoides,29.6399688720703,1984,29.7216129302979,tmax_warm
Gorsachius melanolophus,30.7791233062744,1984,30.9932193756104,tmax_warm
Gracupica nigricollis,29.2065811157227,1984,29.3634796142578,tmax_warm
Grandala coelicolor,15.423002243042,1984,14.7568817138672,tmax_warm
Grus japonensis,26.6731071472168,1984,25.8167877197266,tmax_warm
Grus monacha,25.8146858215332,1984,24.7125625610352,tmax_warm
Grus nigricollis,15.1723785400391,1984,14.503101348877,tmax_warm
Gypaetus barbatus,19.0885314941406,1984,18.6837730407715,tmax_warm
Gyps himalayensis,18.3851108551025,1984,17.9649486541748,tmax_warm
Halcyon coromanda,26.5181655883789,1984,26.6119346618652,tmax_warm
Halcyon pileata,28.5589714050293,1984,28.3698806762695,tmax_warm
Halcyon smyrnensis,31.8267326354981,1984,32.0810356140137,tmax_warm
Haliaeetus leucoryphus,24.4755592346191,1984,24.675121307373,tmax_warm
Harpactes wardi,18.7612724304199,1984,18.6495532989502,tmax_warm
Helopsaltes certhiola,27.6395320892334,1984,26.9880084991455,tmax_warm
Helopsaltes pryeri,28.6474494934082,1984,27.9465179443359,tmax_warm
Hemiprocne coronata,26.5996360778809,1984,26.7968235015869,tmax_warm
Hemitesia pallidipes,26.2144794464111,1984,26.289493560791,tmax_warm
Hemixos castanonotus,30.605806350708,1984,30.9328231811523,tmax_warm
Heterophasia desgodinsi,26.8945140838623,1984,26.7148151397705,tmax_warm
Heteroxenicus stellatus,21.3413734436035,1984,20.9231929779053,tmax_warm
Hieraaetus pennatus,22.737138748169,1984,22.2531452178955,tmax_warm
Hierococcyx nisicolor,28.3112754821777,1984,28.403148651123,tmax_warm
Hirundapus caudacutus,22.94407081604,1984,22.4303245544434,tmax_warm
Hirundo rustica,25.300537109375,1984,24.9466247558594,tmax_warm
Histrionicus histrionicus,26.6993026733398,1984,25.9530048370361,tmax_warm
Hydrocoloeus minutus,34.0774269104004,1984,33.3521499633789,tmax_warm
Hydrophasianus chirurgus,29.4306125640869,1984,29.6010036468506,tmax_warm
Hydroprogne caspia,30.4936046600342,1984,30.503755569458,tmax_warm
Hypothymis azurea,28.0599632263184,1984,28.0595417022705,tmax_warm
Hypsipetes leucocephalus,27.7728691101074,1984,27.8224563598633,tmax_warm
Ianthocincla lunulata,23.8144035339356,1984,23.1638793945313,tmax_warm
Ibidorhyncha struthersii,20.1403350830078,1984,19.5879306793213,tmax_warm
Ictinaetus malaiensis,29.1228771209717,1984,29.814868927002,tmax_warm
Iduna caligata,24.2171649932861,1984,22.6120624542236,tmax_warm
Indicator xanthonotus,22.6006202697754,1984,22.7253303527832,tmax_warm
Ixobrychus cinnamomeus,29.6161727905273,1984,29.5323886871338,tmax_warm
Ixobrychus eurhythmus,28.8067264556885,1984,28.5043144226074,tmax_warm
Ixobrychus minutus,25.8722324371338,1984,26.2405452728272,tmax_warm
Ixos mcclellandii,29.6178779602051,1984,29.8031387329102,tmax_warm
Ketupa flavipes,30.677734375,1984,30.7918739318848,tmax_warm
Lalage melaschistos,28.4719066619873,1984,28.2623348236084,tmax_warm
Lanius borealis,26.1852779388428,1984,25.4041290283203,tmax_warm
Lanius collurioides,28.9997520446777,1984,29.0172595977783,tmax_warm
Lanius isabellinus,26.2239665985107,1984,25.5788288116455,tmax_warm
Lanius schach,27.4917316436768,1984,27.3709049224854,tmax_warm
Lanius sphenocercus,26.7352161407471,1984,25.8525924682617,tmax_warm
Lanius tephronotus,19.1140251159668,1984,18.4428424835205,tmax_warm
Larus crassirostris,29.6128540039063,1984,30.077184677124,tmax_warm
Larvivora brunnea,19.4530715942383,1984,18.921760559082,tmax_warm
Larvivora cyane,25.3715381622314,1984,24.5263671875,tmax_warm
Leptopoecile elegans,17.2756252288818,1984,16.5372695922852,tmax_warm
Leptoptilos javanicus,26.9462242126465,1984,26.7600517272949,tmax_warm
Limnodromus semipalmatus,25.7761650085449,1984,24.6112880706787,tmax_warm
Limosa limosa,26.0912227630615,1984,25.0698986053467,tmax_warm
Linaria cannabina,26.8825492858887,1984,26.3367290496826,tmax_warm
Locustella davidi,25.6224975585938,1984,24.7206573486328,tmax_warm
Locustella mandelli,28.7455177307129,1984,28.8862171173096,tmax_warm
Lonchura striata,30.7260875701904,1984,31.0147228240967,tmax_warm
Lophotriorchis kienerii,30.1959648132324,1984,30.3223838806152,tmax_warm
Lophura leucomelanos,20.5973606109619,1984,20.6099510192871,tmax_warm
Lophura nycthemera,28.7461452484131,1984,28.7977046966553,tmax_warm
Loxia curvirostra,21.7056579589844,1984,21.18483543396,tmax_warm
Macropygia unchall,27.8167457580566,1984,27.8651504516602,tmax_warm
Mareca falcata,25.4079704284668,1984,24.2423057556152,tmax_warm
Megaceryle lugubris,29.3568496704102,1984,29.254093170166,tmax_warm
Melanitta fusca,21.843090057373,1984,19.5783176422119,tmax_warm
Melanitta stejnegeri,24.6137676239014,1984,23.314733505249,tmax_warm
Melanochlora sultanea,28.0692348480225,1984,28.3686008453369,tmax_warm
Mergus serrator,25.7707042694092,1984,24.9977512359619,tmax_warm
Merops philippinus,28.0637512207031,1984,27.9545707702637,tmax_warm
Mixornis gularis,26.3690757751465,1984,26.2345867156982,tmax_warm
Monticola gularis,26.3173332214356,1984,25.5291881561279,tmax_warm
Monticola rufiventris,28.0281143188477,1984,28.066276550293,tmax_warm
Monticola solitarius,26.5897445678711,1984,26.3875026702881,tmax_warm
Motacilla citreola,21.5421028137207,1984,21.009838104248,tmax_warm
Moupinia poecilotis,19.0318622589111,1984,18.4019222259522,tmax_warm
Muscicapa dauurica,26.1390838623047,1984,25.3072357177734,tmax_warm
Muscicapa ferruginea,24.8785495758057,1984,24.4951915740967,tmax_warm
Muscicapa muttui,28.9143562316895,1984,28.8942108154297,tmax_warm
Mycerobas affinis,17.6347274780273,1984,17.1067066192627,tmax_warm
Mycerobas carnipes,19.3279609680176,1984,19.0316257476807,tmax_warm
Myiomela leucura,26.987548828125,1984,26.8182945251465,tmax_warm
Myophonus caeruleus,26.827672958374,1984,26.6668910980225,tmax_warm
Netta rufina,27.0430507659912,1984,26.8818283081055,tmax_warm
Niltava davidi,28.301736831665,1984,28.3402404785156,tmax_warm
Niltava grandis,25.1797790527344,1984,25.3506736755371,tmax_warm
Niltava macgrigoriae,27.2667369842529,1984,27.1932907104492,tmax_warm
Niltava sundara,23.98996925354,1984,23.7260341644287,tmax_warm
Ninox japonica,29.3134098052979,1984,29.1187496185303,tmax_warm
Nipponia nippon,27.8869304656982,1984,27.1468238830566,tmax_warm
Nisaetus nipalensis,26.9951858520508,1984,27.0565319061279,tmax_warm
Numenius madagascariensis,25.7031269073486,1984,24.8895950317383,tmax_warm
Nycticorax nycticorax,29.3669128417969,1984,29.227575302124,tmax_warm
Oenanthe deserti,23.5669918060303,1984,23.2690086364746,tmax_warm
Oenanthe oenanthe,26.8754692077637,1984,26.2148914337158,tmax_warm
Onychoprion anaethetus,29.3651733398438,1984,29.7114219665527,tmax_warm
Oriolus oriolus,25.6938133239746,1984,25.5026226043701,tmax_warm
Otus lettia,30.1306438446045,1984,30.3329277038574,tmax_warm
Otus semitorques,27.5701198577881,1984,27.059928894043,tmax_warm
Otus spilocephalus,27.8174495697022,1984,28.0290603637695,tmax_warm
Oxyura leucocephala,27.7369174957275,1984,28.8817291259766,tmax_warm
Panurus biarmicus,26.4839515686035,1984,26.2212409973145,tmax_warm
Paradoxornis guttaticollis,28.5298824310303,1984,28.6455631256104,tmax_warm
Paradoxornis heudei,30.0580673217773,1984,29.715690612793,tmax_warm
Parayuhina diademata,25.3583831787109,1984,24.9609661102295,tmax_warm
Pardaliparus venustulus,28.9527740478516,1984,28.6288528442383,tmax_warm
Parus monticolus,26.0591678619385,1984,25.5612640380859,tmax_warm
Passer cinnamomeus,27.508581161499,1984,27.164665222168,tmax_warm
Passer domesticus,24.1595153808594,1984,23.7509346008301,tmax_warm
Passer hispaniolensis,26.9968032836914,1984,27.4880466461182,tmax_warm
Pelecanus crispus,21.3909873962402,1984,20.8869915008545,tmax_warm
Pellorneum tickelli,27.9513511657715,1984,28.0308322906494,tmax_warm
Perdix hodgsoniae,13.9204196929932,1984,13.3551616668701,tmax_warm
Pericrocotus cantonensis,29.8342704772949,1984,29.9291191101074,tmax_warm
Pericrocotus divaricatus,25.8863925933838,1984,25.3982658386231,tmax_warm
Pericrocotus ethologus,24.5784568786621,1984,24.0833301544189,tmax_warm
Pericrocotus solaris,29.3127346038818,1984,29.5096015930176,tmax_warm
Periparus rubidiventris,15.5758085250854,1984,14.9282312393188,tmax_warm
Pernis ptilorhynchus,24.7285499572754,1984,24.0793952941895,tmax_warm
Phasianus colchicus,26.7523956298828,1984,26.3301334381104,tmax_warm
Phoenicurus erythronotus,26.6471576690674,1984,27.0967845916748,tmax_warm
Phoenicurus frontalis,19.8174800872803,1984,19.1411437988281,tmax_warm
Phoenicurus leucocephalus,22.9399108886719,1984,22.3581714630127,tmax_warm
Phoenicurus ochruros,22.5853271484375,1984,22.1828136444092,tmax_warm
Phoenicurus schisticeps,16.9351558685303,1984,16.3021907806397,tmax_warm
Phylloscopus affinis,19.3372440338135,1984,18.7698402404785,tmax_warm
Phylloscopus burkii,13.7969522476196,1984,13.3269052505493,tmax_warm
Phylloscopus cantator,25.3463802337647,1984,25.6713848114014,tmax_warm
Phylloscopus castaniceps,28.5888137817383,1984,28.6830215454102,tmax_warm
Phylloscopus claudiae,26.5105895996094,1984,25.6214046478272,tmax_warm
Phylloscopus coronatus,27.0643520355225,1984,26.4452857971191,tmax_warm
Phylloscopus emeiensis,25.1583251953125,1984,24.6671981811523,tmax_warm
Phylloscopus intermedius,26.2184314727783,1984,26.477481842041,tmax_warm
Phylloscopus magnirostris,19.4908618927002,1984,18.9120864868164,tmax_warm
Phylloscopus ogilviegranti,29.0094509124756,1984,29.0317668914795,tmax_warm
Phylloscopus omeiensis,23.6384830474854,1984,22.9985027313232,tmax_warm
Phylloscopus pulcher,20.3716259002686,1984,19.8738613128662,tmax_warm
Phylloscopus ricketti,29.1082515716553,1984,29.0648212432861,tmax_warm
Phylloscopus soror,27.798267364502,1984,27.4691886901856,tmax_warm
Phylloscopus subaffinis,25.8907337188721,1984,25.6146183013916,tmax_warm
Phylloscopus tenellipes,26.5569343566895,1984,26.296745300293,tmax_warm
Phylloscopus tephrocephalus,24.9277496337891,1984,24.4547500610352,tmax_warm
Phylloscopus yunnanensis,25.4296970367432,1984,24.3782711029053,tmax_warm
Picumnus innominatus,28.1948852539063,1984,28.2297267913818,tmax_warm
Picus chlorolophus,28.253101348877,1984,28.5093822479248,tmax_warm
Pitta nympha,31.0844573974609,1984,31.4938106536865,tmax_warm
Platalea minor,27.7016830444336,1984,27.9962768554688,tmax_warm
Pnoepyga immaculata,16.8520793914795,1984,15.9634418487549,tmax_warm
Podiceps auritus,22.6911106109619,1984,23.1680889129639,tmax_warm
Podiceps grisegena,26.3281726837158,1984,25.878360748291,tmax_warm
Podiceps nigricollis,25.9865741729736,1984,25.7968711853027,tmax_warm
Podoces biddulphi,34.7262229919434,1984,35.4989585876465,tmax_warm
Pomatorhinus schisticeps,27.1489238739014,1984,27.3853988647461,tmax_warm
Pomatorhinus superciliaris,25.1450443267822,1984,25.4245510101318,tmax_warm
Prinia atrogularis,23.0159873962402,1984,23.1951141357422,tmax_warm
Prinia flaviventris,28.272647857666,1984,28.5867729187012,tmax_warm
Prinia inornata,30.5493259429932,1984,30.7850551605225,tmax_warm
Prunella collaris,20.2020626068115,1984,19.6034564971924,tmax_warm
Prunella himalayana,18.5776214599609,1984,19.5446681976318,tmax_warm
Prunella immaculata,16.3107490539551,1984,15.6779851913452,tmax_warm
Prunella montanella,22.4428443908691,1984,20.952751159668,tmax_warm
Prunella strophiata,19.506534576416,1984,18.7740840911865,tmax_warm
Psarisomus dalhousiae,26.5234184265137,1984,26.697811126709,tmax_warm
Pseudopodoces humilis,14.8730716705322,1984,14.3816909790039,tmax_warm
Psilopogon faber,30.4882469177246,1984,30.6904220581055,tmax_warm
Psilopogon virens,28.2800140380859,1984,28.4441204071045,tmax_warm
Pterorhinus berthemyi,29.9231243133545,1984,30.1783103942871,tmax_warm
Pterorhinus lanceolatus,26.6934432983398,1984,26.5883274078369,tmax_warm
Pterorhinus pectoralis,30.3912944793701,1984,30.5273513793945,tmax_warm
Pterorhinus sannio,29.3019161224365,1984,29.4149723052979,tmax_warm
Pteruthius rufiventer,23.3497085571289,1984,23.4006404876709,tmax_warm
Pteruthius xanthochlorus,22.2494373321533,1984,21.8100185394287,tmax_warm
Ptyonoprogne rupestris,24.0818538665772,1984,23.6721630096436,tmax_warm
Pycnonotus aurigaster,29.4427661895752,1984,29.6345272064209,tmax_warm
Pycnonotus jocosus,28.5037727355957,1984,28.5253658294678,tmax_warm
Pycnonotus sinensis,29.8195419311523,1984,29.6803035736084,tmax_warm
Pycnonotus xanthorrhous,27.3743553161621,1984,27.3241119384766,tmax_warm
Pyrrhula erythaca,22.9764766693115,1984,22.5287246704102,tmax_warm
Pyrrhula nipalensis,26.361909866333,1984,26.4545764923096,tmax_warm
Rallina eurizonoides,28.9965972900391,1984,29.2617435455322,tmax_warm
Rallus aquaticus,22.0293846130371,1984,22.0972118377686,tmax_warm
Recurvirostra avosetta,25.9457950592041,1984,25.1491279602051,tmax_warm
Regulus regulus,22.8932285308838,1984,22.5095272064209,tmax_warm
Remiz consobrinus,26.7776432037354,1984,26.1134166717529,tmax_warm
Remiz coronatus,24.8265724182129,1984,24.4096336364746,tmax_warm
Rhodospiza obsoleta,26.6593971252441,1984,26.1132183074951,tmax_warm
Riparia riparia,26.0795993804932,1984,25.6217670440674,tmax_warm
Rubigula flaviventris,28.3973960876465,1984,28.4434127807617,tmax_warm
Sasia ochracea,28.6505432128906,1984,28.8092250823975,tmax_warm
Saxicola ferreus,27.8794593811035,1984,27.8639125823975,tmax_warm
Sitta cinnamoventris,26.6541595458984,1984,26.5419616699219,tmax_warm
Sitta formosa,25.6401500701904,1984,25.7198963165283,tmax_warm
Sitta villosa,25.4215984344482,1984,24.6515216827393,tmax_warm
Sittiparus varius,26.0846710205078,1984,26.217170715332,tmax_warm
Spilopelia chinensis,28.726354598999,1984,28.5608081817627,tmax_warm
Spilopelia senegalensis,25.0233154296875,1984,26.3832092285156,tmax_warm
Spilornis cheela,28.7310771942139,1984,28.9424629211426,tmax_warm
Spinus spinus,25.2530345916748,1984,24.1251850128174,tmax_warm
Spizixos semitorques,29.6010265350342,1984,29.6106491088867,tmax_warm
Spodiopsar cineraceus,26.117057800293,1984,25.2385158538818,tmax_warm
Spodiopsar sericeus,30.6677703857422,1984,30.9126453399658,tmax_warm
Stachyris humei,23.8261604309082,1984,24.0894718170166,tmax_warm
Staphida torqueola,30.0749702453613,1984,30.2600345611572,tmax_warm
Streptopelia decaocto,27.7347469329834,1984,27.4738655090332,tmax_warm
Sturnia sinensis,31.5401554107666,1984,32.0250549316406,tmax_warm
Sturnus vulgaris,27.6186618804932,1984,27.8332633972168,tmax_warm
Suthora fulvifrons,20.7480316162109,1984,20.2153873443604,tmax_warm
Syrmaticus humiae,26.8185119628906,1984,26.7392635345459,tmax_warm
Syrmaticus reevesii,28.3599014282227,1984,28.0446586608887,tmax_warm
Syrrhaptes paradoxus,27.6147651672363,1984,26.8688735961914,tmax_warm
Tarsiger chrysaeus,18.3852977752686,1984,18.0770568847656,tmax_warm
Tarsiger indicus,20.5069313049316,1984,20.107816696167,tmax_warm
Temnurus temnurus,31.7509651184082,1984,31.7848472595215,tmax_warm
Tephrodornis virgatus,31.0277862548828,1984,31.4401607513428,tmax_warm
Thalasseus bergii,31.4728546142578,1984,31.6723346710205,tmax_warm
Timalia pileata,29.972843170166,1984,30.189245223999,tmax_warm
Tragopan caboti,31.2122936248779,1984,31.8512420654297,tmax_warm
Tragopan temminckii,25.1426181793213,1984,24.9034061431885,tmax_warm
Treron curvirostra,27.9393367767334,1984,28.0040454864502,tmax_warm
Treron sieboldii,30.9984531402588,1984,31.3002281188965,tmax_warm
Treron sphenurus,24.8547763824463,1984,24.6356582641602,tmax_warm
Turdus boulboul,27.2087745666504,1984,27.2016372680664,tmax_warm
Turdus cardis,29.886625289917,1984,29.7460613250732,tmax_warm
Turdus feae,26.872932434082,1984,26.0491428375244,tmax_warm
Turdus mandarinus,28.4498195648193,1984,28.4248847961426,tmax_warm
Turdus pilaris,24.4225578308106,1984,22.9010219573975,tmax_warm
Turdus rubrocanus,20.2560443878174,1984,19.6222362518311,tmax_warm
Turdus ruficollis,24.476921081543,1984,25.1332683563232,tmax_warm
Turdus viscivorus,26.8683567047119,1984,27.0034561157227,tmax_warm
Turnix suscitator,28.4997272491455,1984,28.4315776824951,tmax_warm
Tyto longimembris,30.5675430297852,1984,30.8417739868164,tmax_warm
Urile pelagicus,27.3074893951416,1984,27.5298252105713,tmax_warm
Urosphena squameiceps,25.3181228637695,1984,25.2850456237793,tmax_warm
Vanellus cinereus,27.1117324829102,1984,26.4085350036621,tmax_warm
Vanellus indicus,27.4775085449219,1984,27.5613136291504,tmax_warm
Vanellus vanellus,26.5007038116455,1984,25.881814956665,tmax_warm
Yuhina nigrimenta,27.4008121490479,1984,27.4560661315918,tmax_warm
Zoothera dixoni,22.2299537658691,1984,21.9015560150147,tmax_warm
Zoothera mollissima,14.9870853424072,1984,14.7271165847778,tmax_warm
Zoothera monticola,23.3711414337158,1984,23.6353893280029,tmax_warm
Zosterops erythropleurus,26.8043746948242,1984,26.4847564697266,tmax_warm
Abroscopus albogularis,29.7907886505127,1985,30.0111274719238,tmax_warm
Accipiter gularis,26.2818450927734,1985,25.7087821960449,tmax_warm
Accipiter soloensis,29.7547359466553,1985,29.7832698822022,tmax_warm
Accipiter trivirgatus,29.6606864929199,1985,29.1057510375977,tmax_warm
Accipiter virgatus,26.9268302917481,1985,27.0176525115967,tmax_warm
Acridotheres cristatellus,29.4373970031738,1985,29.6439590454102,tmax_warm
Acridotheres tristis,25.558801651001,1985,25.2253971099854,tmax_warm
Acrocephalus agricola,29.46728515625,1985,29.9079036712647,tmax_warm
Acrocephalus bistrigiceps,27.8176918029785,1985,27.5358963012695,tmax_warm
Acrocephalus concinens,29.9995727539063,1985,30.2281398773193,tmax_warm
Acrocephalus orientalis,27.9963703155518,1985,27.6655807495117,tmax_warm
Acrocephalus tangorum,27.1984996795654,1985,26.3591365814209,tmax_warm
Aegithalos bonvaloti,18.9466724395752,1985,19.0356369018555,tmax_warm
Aegithalos caudatus,26.2169513702393,1985,25.783166885376,tmax_warm
Aegithalos concinnus,29.2473850250244,1985,29.4683227539063,tmax_warm
Aegithalos fuliginosus,23.4753894805908,1985,23.9459743499756,tmax_warm
Aerodramus brevirostris,25.9218101501465,1985,26.2038135528564,tmax_warm
Aethopyga christinae,32.0078010559082,1985,32.1124954223633,tmax_warm
Aethopyga gouldiae,24.0815258026123,1985,24.3266201019287,tmax_warm
Agropsar sturninus,26.9456825256348,1985,26.5011100769043,tmax_warm
Aix galericulata,26.6618309020996,1985,26.0042152404785,tmax_warm
Alauda gulgula,24.2014503479004,1985,24.397102355957,tmax_warm
Alaudala cheleensis,26.0771903991699,1985,26.0610294342041,tmax_warm
Alcedo hercules,29.6741600036621,1985,29.04128074646,tmax_warm
Alcippe morrisonia,29.1994647979736,1985,29.3928050994873,tmax_warm
Amaurornis phoenicurus,29.0170040130615,1985,29.2171592712402,tmax_warm
Anastomus oscitans,26.7971954345703,1985,26.6601219177246,tmax_warm
Anser anser,26.677453994751,1985,26.5588150024414,tmax_warm
Anser fabalis,25.4053325653076,1985,25.2054710388184,tmax_warm
Anser indicus,19.9650726318359,1985,20.3804168701172,tmax_warm
Anthus godlewskii,26.9373092651367,1985,26.1167411804199,tmax_warm
Anthus gustavi,26.5429973602295,1985,26.1376914978027,tmax_warm
Anthus richardi,27.9043731689453,1985,27.8139133453369,tmax_warm
Anthus roseatus,20.5186023712158,1985,20.7655086517334,tmax_warm
Anthus trivialis,23.7770576477051,1985,23.962100982666,tmax_warm
Aquila fasciata,31.4957027435303,1985,31.2799110412598,tmax_warm
Aquila heliaca,25.3240032196045,1985,25.5574855804443,tmax_warm
Ardea intermedia,29.9829578399658,1985,30.1843376159668,tmax_warm
Ardea purpurea,29.7072486877441,1985,29.6989669799805,tmax_warm
Ardenna pacifica,31.3349876403809,1985,30.6624660491943,tmax_warm
Artamus fuscus,30.207347869873,1985,29.7813949584961,tmax_warm
Asio flammeus,25.5477619171143,1985,25.6597213745117,tmax_warm
Athene noctua,23.9895973205566,1985,23.9720687866211,tmax_warm
Aviceda jerdoni,29.6660633087158,1985,29.2600536346436,tmax_warm
Aviceda leuphotes,28.1210327148438,1985,28.2919082641602,tmax_warm
Aythya fuligula,25.9540157318115,1985,25.5701084136963,tmax_warm
Aythya nyroca,25.9750900268555,1985,25.9654293060303,tmax_warm
Bombycilla japonica,24.7707004547119,1985,24.9175262451172,tmax_warm
Branta canadensis,27.8328285217285,1985,26.593713760376,tmax_warm
Bubo nipalensis,22.2676372528076,1985,22.097131729126,tmax_warm
Bucanetes mongolicus,27.8774108886719,1985,27.5780582427979,tmax_warm
Butastur indicus,26.9757251739502,1985,26.2694320678711,tmax_warm
Cacomantis merulinus,29.5897674560547,1985,29.1867084503174,tmax_warm
Calandrella brachydactyla,28.3087520599365,1985,28.4482479095459,tmax_warm
Calliope obscura,22.8553581237793,1985,23.1899909973145,tmax_warm
Caprimulgus macrurus,29.7434864044189,1985,29.1946296691895,tmax_warm
Carpodacus roborowskii,12.9170665740967,1985,13.7351627349854,tmax_warm
Carpodacus vinaceus,26.5694313049316,1985,26.7810287475586,tmax_warm
Cecropis daurica,26.3655300140381,1985,26.3268928527832,tmax_warm
Centropus bengalensis,30.6357498168945,1985,30.5607070922852,tmax_warm
Cephalopyrus flammiceps,23.0976104736328,1985,23.3461875915527,tmax_warm
Certhia familiaris,26.4402732849121,1985,26.1449012756348,tmax_warm
Certhia himalayana,21.5605888366699,1985,21.8026256561279,tmax_warm
Certhia tianquanensis,20.7043495178223,1985,21.3151550292969,tmax_warm
Ceryle rudis,29.9603157043457,1985,29.9731712341309,tmax_warm
Cettia brunnifrons,21.4375343322754,1985,21.8024158477783,tmax_warm
Cettia castaneocoronata,23.3936595916748,1985,23.46653175354,tmax_warm
Chalcophaps indica,29.9531230926514,1985,29.4533615112305,tmax_warm
Charadrius atrifrons,18.3926010131836,1985,18.5603733062744,tmax_warm
Charadrius dealbatus,31.9306831359863,1985,31.4582042694092,tmax_warm
Charadrius placidus,27.4631595611572,1985,27.1564979553223,tmax_warm
Charadrius veredus,27.2621784210205,1985,26.2934303283691,tmax_warm
Chlidonias leucopterus,27.0788097381592,1985,26.535982131958,tmax_warm
Chlidonias niger,25.2434921264648,1985,25.45290184021,tmax_warm
Chloris ambigua,24.3676891326904,1985,24.0814990997314,tmax_warm
Chloris sinica,27.6884899139404,1985,27.6276226043701,tmax_warm
Chrysolophus pictus,25.8598213195801,1985,26.5063762664795,tmax_warm
Ciconia boyciana,27.3871803283691,1985,26.7001609802246,tmax_warm
Ciconia nigra,27.6398735046387,1985,27.4489631652832,tmax_warm
Circaetus gallicus,29.6008205413818,1985,29.7020263671875,tmax_warm
Circus macrourus,24.0378227233887,1985,24.2932281494141,tmax_warm
