unit_id,year,n_checklist,n_loc
430602,2020,17,10
430602,2017,2,2
430602,2019,7,4
430602,2018,1,1
430121,2021,2,2
420882,2018,2,2
430121,2022,3,3
150928,2010,1,1
441881,2020,2,1
430602,2021,16,5
440604,2022,5,2
440606,2021,87,18
440403,2021,8,8
140524,2023,1,1
440606,2020,20,9
410402,2022,7,4
410402,2023,2,2
440604,2018,7,4
440403,2020,5,5
140725,2015,1,1
440404,2023,69,13
140922,2020,5,5
430602,2008,6,1
430602,2009,6,1
440606,2018,10,4
150928,2020,2,2
440606,2019,33,13
440606,2017,14,3
440704,2019,1,1
140214,2023,7,1
140214,2014,2,1
140214,2007,2,1
140214,2017,1,1
140214,2016,2,1
140214,2020,2,1
140214,2018,1,1
140214,2021,1,1
140214,2002,1,1
140214,2019,1,1
440404,2021,18,12
140214,2015,1,1
140214,2022,1,1
440404,2020,18,13
420882,2020,1,1
430203,2016,1,1
150928,2018,2,2
150926,2018,1,1
440404,2022,17,10
420882,2014,1,1
420882,2012,1,1
430202,2023,1,1
429006,2023,2,2
429006,2015,7,3
440114,2020,12,10
140922,2015,9,9
430202,2022,1,1
440114,2019,15,8
140622,2023,1,1
442000,2022,42,18
440111,2020,25,10
140622,2016,1,1
150981,2016,1,1
420882,2011,1,1
430121,2012,1,1
440111,2023,103,21
440403,2023,31,15
440403,2018,1,1
440103,2020,3,3
410402,2018,1,1
440103,2016,1,1
440111,2022,60,11
440111,2018,44,21
440111,2021,12,6
440111,2019,48,23
150928,2022,1,1
440114,2017,2,2
140213,2015,3,3
440114,2023,10,7
430121,2020,1,1
440404,2019,4,4
440103,2023,6,5
440103,2022,4,4
440103,2019,5,2
140723,2014,1,1
140681,2007,1,1
440403,2019,3,3
429006,2021,1,1
441881,2017,1,1
440104,2002,4,3
431081,2015,7,3
440104,2020,87,21
440111,2017,17,7
440105,2019,235,44
440105,2007,2,2
440105,2015,23,6
440105,2018,223,32
440103,2017,1,1
440104,2019,50,20
440104,2021,85,19
440104,2017,22,15
440104,2018,24,12
440104,2023,119,24
440114,2018,5,5
150928,2023,1,1
440104,2004,1,1
440104,2022,63,19
440104,2016,24,15
440104,2015,7,5
440104,2014,8,7
440104,2006,4,3
440111,2014,6,5
440104,2010,3,3
440105,2016,74,16
140725,2018,1,1
410402,2021,1,1
442000,2023,74,34
440104,2007,2,2
440104,2012,3,3
440104,2013,5,4
440104,2009,2,2
442000,2021,25,17
440105,2021,123,50
440105,2023,89,33
440104,2008,2,1
140622,2021,1,1
440113,2023,137,61
442000,2020,43,17
440113,2019,19,13
440111,2006,1,1
440404,2018,1,1
440105,2022,53,23
150928,2021,1,1
410182,2023,7,6
440105,2020,135,49
440111,2016,6,4
440111,2015,10,4
440105,2014,50,7
440105,2017,44,12
442000,2018,38,11
140213,2018,1,1
440113,2018,12,11
140213,2023,4,4
440403,2022,3,3
140213,2016,2,2
140213,2020,1,1
440111,2013,1,1
440111,2012,1,1
440105,2013,43,3
440111,2003,1,1
440205,2002,1,1
440105,2012,4,1
440105,2008,3,1
440105,2009,2,1
440105,2010,4,2
140213,2021,1,1
440114,2013,1,1
440114,2010,1,1
441881,2016,6,2
440114,2015,1,1
440113,2016,7,6
440115,2023,62,22
440113,2022,28,9
440113,2021,13,9
440113,2010,1,1
440113,2020,14,10
440205,2023,20,15
440113,2017,10,8
440106,2022,85,20
440106,2023,102,25
440106,2016,16,8
440113,2013,10,3
440113,2012,2,2
440106,2013,4,4
440106,2020,44,18
440106,2015,8,4
440113,2014,10,6
429004,2017,1,1
421083,2019,1,1
140212,2018,1,1
140725,2019,1,1
440106,2017,17,10
440106,2019,63,18
440106,2021,69,15
140212,2022,1,1
440403,2002,1,1
140723,2019,3,1
410403,2023,1,1
440106,2008,1,1
410182,2022,5,3
410182,2021,2,1
410422,2021,1,1
440106,2018,32,9
440106,2011,1,1
140213,2012,1,1
440106,2010,5,4
440106,2014,8,5
440106,2009,2,2
442000,2017,6,5
440281,2016,3,1
440113,2015,3,3
442000,2015,2,2
421303,2023,1,1
410821,2018,1,1
442000,2019,34,13
140723,2021,3,2
429006,2016,1,1
410821,2014,1,1
411025,2023,8,8
430181,2022,12,9
440112,2017,8,6
440112,2019,19,11
140922,2018,1,1
440113,2006,4,1
440115,2022,27,17
440115,2019,17,9
421083,2023,1,1
440117,2021,36,18
440112,2023,7,6
440112,2021,62,10
140524,2020,2,2
440112,2016,2,1
440112,2020,98,30
440112,2018,10,7
429004,2008,2,1
140215,2015,4,4
140322,2015,1,1
420882,2022,1,1
440112,2014,2,2
440402,2020,26,18
440402,2021,36,28
411726,2018,1,1
440402,2023,99,58
440402,2022,30,15
429004,2020,4,3
429004,2021,8,3
140524,2022,1,1
411081,2017,1,1
411081,2019,1,1
440112,2022,21,12
410422,2018,1,1
430281,2023,2,2
430224,2014,2,2
140215,2021,1,1
420981,2019,1,1
410182,2019,1,1
140722,2019,1,1
430682,2023,2,2
440203,2023,11,8
440402,2019,62,24
430281,2015,1,1
440402,2003,6,6
440402,2002,4,4
440402,2018,54,22
440402,2017,13,12
429004,2002,1,1
410108,2022,3,3
440117,2019,34,20
410108,2019,3,3
410102,2020,6,3
440117,2020,28,18
440402,2010,12,7
440117,2013,1,1
140303,2023,1,1
140303,2021,1,1
429004,2022,2,2
410108,2016,1,1
440402,2016,7,6
430224,2023,1,1
410108,2006,1,1
440115,2021,15,8
440402,2015,1,1
410102,2012,2,2
440402,2014,4,3
140215,2018,2,2
140215,2023,1,1
410102,2013,2,1
410102,2014,3,1
410102,2016,1,1
410102,2019,1,1
410108,2020,2,1
440117,2023,35,19
140723,2018,1,1
440204,2019,1,1
441900,2020,31,20
440115,2020,17,10
410103,2013,1,1
441900,2018,29,20
440203,2019,1,1
410102,2022,8,5
440117,2017,4,3
410103,2022,4,2
440118,2023,29,23
440118,2019,3,2
440204,2013,1,1
430181,2023,4,1
440402,2007,1,1
140215,2016,1,1
440402,2006,1,1
410102,2021,6,1
410102,2023,2,1
140524,2018,1,1
430626,2020,1,1
440205,2016,1,1
440117,2018,22,14
440402,2009,10,1
440402,2013,3,2
440402,2008,5,1
440402,2012,2,1
140215,2020,1,1
150923,2012,1,1
140922,2019,3,3
441900,2023,66,44
140225,2016,3,3
140922,2023,3,1
140922,2016,2,1
140922,2022,1,1
140922,2009,1,1
440204,2022,1,1
440115,2014,9,5
140924,2015,3,3
430224,2015,1,1
440204,2023,1,1
410184,2019,12,7
140221,2016,1,1
410108,2023,4,4
430225,2015,16,4
410103,2019,3,3
441900,2022,11,8
410103,2018,1,1
410103,2021,2,2
440224,2023,3,3
410103,2004,1,1
410105,2015,1,1
410103,2007,1,1
440115,2016,5,2
440115,2013,8,4
440115,2018,8,2
440115,2015,4,1
440115,2017,4,1
440115,2012,1,1
140321,2018,2,2
140225,2015,5,5
440205,2021,1,1
410183,2021,1,1
410108,2021,5,3
410184,2020,9,6
140225,2023,4,4
410105,2011,4,3
140221,2018,1,1
430225,2017,1,1
410104,2017,1,1
410105,2022,49,37
410105,2021,5,4
440118,2020,2,2
440118,2022,25,16
420982,2018,1,1
410105,2019,16,10
410105,2020,6,5
420982,2023,3,3
441900,2019,73,32
410104,2022,6,6
440224,2019,6,5
440224,2021,6,3
431027,2015,5,1
420984,2019,1,1
410581,2020,2,2
431027,2014,1,1
410105,2023,4,4
421222,2020,1,1
140225,2021,1,1
140225,2007,1,1
410581,2023,2,2
421281,2023,4,4
140321,2021,1,1
420923,2023,2,1
420984,2023,1,1
140225,2017,1,1
440224,2022,2,2
410725,2017,1,1
410725,2016,2,1
410105,2012,2,1
440224,2018,4,4
130131,2017,2,1
410104,2023,1,1
130131,2014,4,4
441900,2017,16,9
440224,2013,1,1
440224,2017,1,1
130131,2023,2,2
440306,2014,7,3
440306,2015,3,3
410184,2018,1,1
440117,2014,4,4
421083,2022,2,2
440306,2023,49,20
140724,2018,2,2
440117,2022,11,6
410104,2019,1,1
430626,2021,2,2
430626,2019,6,2
430626,2018,6,2
430626,2017,3,3
441900,2015,7,4
441900,2021,15,8
441900,2014,7,5
420984,2016,1,1
420984,2011,1,1
430225,2014,1,1
441900,2016,5,3
440118,2018,3,1
130131,2020,4,4
130131,2022,1,1
411002,2023,1,1
440306,2022,21,16
440306,2017,3,2
440306,2019,8,7
441900,2005,1,1
441900,2006,1,1
441900,2007,1,1
440306,2016,4,4
440306,2012,1,1
430181,2002,11,2
440306,2018,2,2
440306,2006,1,1
421281,2019,2,2
440306,2009,1,1
440233,2019,4,4
420114,2016,14,4
441324,2010,3,3
420114,2022,46,11
430626,2022,5,1
420114,2021,28,10
360322,2023,2,2
360302,2023,2,2
420114,2023,12,7
420114,2020,6,3
420114,2018,6,5
420114,2013,1,1
420114,2019,8,6
420114,2011,1,1
420114,2012,1,1
411002,2016,1,1
440306,2021,2,2
440306,2020,6,4
410122,2022,21,13
411002,2010,1,1
420114,2017,1,1
441324,2020,13,8
410184,2022,2,2
410184,2023,1,1
440306,2005,5,2
421221,2003,1,1
150922,2018,3,3
440117,2007,2,1
440117,2012,4,1
410122,2021,9,6
410122,2020,11,3
441324,2016,4,1
441324,2017,3,2
440305,2022,145,35
421221,2007,3,1
410702,2023,2,2
441324,2011,1,1
440305,2014,26,11
440305,2020,75,27
440305,2023,373,86
421281,2020,2,1
441900,2012,3,1
441900,2010,1,1
440305,2016,38,12
441324,2023,3,2
440311,2023,26,19
440305,2010,5,4
440305,2019,184,45
440305,2017,64,32
440305,2021,139,49
440311,2022,5,4
410711,2018,1,1
440305,2018,66,23
440305,2012,4,4
440305,2006,3,2
440305,2005,3,2
130481,2018,1,1
411503,2019,3,3
440305,2015,20,5
421381,2021,1,1
411725,2019,4,2
440233,2023,1,1
421221,2018,1,1
420902,2022,2,2
411103,2019,1,1
421381,2018,4,2
411502,2012,10,4
150924,2018,1,1
411502,2021,2,2
130131,2021,1,1
411702,2019,1,1
440305,2011,1,1
440305,2009,18,4
440311,2014,1,1
440309,2022,27,21
440305,2013,4,2
440309,2019,7,5
360827,2015,5,2
420112,2002,1,1
440304,2021,95,22
420902,2023,1,1
360323,2023,1,1
441322,2018,8,6
440304,2016,36,13
130725,2019,1,1
441324,2019,6,2
440304,2018,72,30
440304,2020,57,29
440304,2019,83,42
440304,2023,291,67
440305,2002,1,1
440305,2007,2,1
130725,2017,1,1
440304,2022,76,32
440304,2014,3,3
440304,2017,45,20
441900,2011,3,1
440304,2015,8,4
441322,2023,6,4
130121,2015,1,1
360321,2015,3,2
360827,2017,2,1
440222,2020,1,1
440309,2018,4,3
411103,2023,1,1
440309,2021,4,2
411502,2023,1,1
420112,2021,9,7
441322,2017,2,2
411503,2018,5,4
360725,2015,3,1
360725,2014,3,1
440304,2010,2,2
440304,2012,3,2
440304,2009,4,3
410122,2016,1,1
150924,2016,1,1
411502,2020,1,1
360827,2018,1,1
440309,2023,7,6
410122,2019,1,1
410122,2023,2,2
410122,2014,2,1
440304,2002,1,1
410122,2011,3,3
360724,2015,2,1
420112,2022,8,6
411502,2022,5,3
410122,2018,1,1
420112,2023,19,12
150922,2017,2,2
150922,2019,1,1
440307,2023,69,33
420113,2017,8,5
440304,2013,4,2
440304,2006,2,2
440304,2007,3,2
420902,2019,4,3
810000,2019,3,1
440307,2021,43,35
420902,2021,2,2
440309,2020,1,1
420922,2019,5,5
441322,2022,2,2
420921,2019,4,4
411104,2022,1,1
411503,2017,1,1
441324,2021,2,2
440303,2021,22,7
440303,2020,11,5
420115,2023,19,15
810000,2023,1,1
360881,2014,2,1
440303,2023,50,24
420113,2018,1,1
411503,2022,3,2
440222,2018,11,4
440222,2019,5,4
420922,2018,2,2
440307,2020,28,20
440303,2019,23,9
440303,2015,12,3
440303,2005,2,1
440307,2019,6,5
411503,2020,2,1
440303,2018,17,6
440303,2011,2,2
440303,2022,7,5
440307,2018,17,12
420112,2016,4,1
440307,2009,3,2
440222,2021,3,1
440222,2014,1,1
440222,2017,1,1
440222,2009,1,1
440222,2003,2,2
421202,2019,1,1
440229,2014,1,1
410506,2014,1,1
410506,2016,1,1
420112,2019,8,5
130121,2020,2,1
421221,2019,2,1
440229,2020,5,4
440303,2016,2,2
411502,2018,2,2
360829,2015,1,1
420112,2017,1,1
420922,2005,1,1
810000,2013,1,1
420116,2017,5,4
360829,2014,4,2
440307,2022,20,15
411502,2017,2,1
420116,2018,7,7
420116,2019,8,8
420116,2023,43,23
420116,2021,29,15
420116,2020,18,4
420116,2022,22,14
420116,2013,1,1
440303,2009,1,1
360830,2014,2,1
440303,2017,7,4
420922,2011,1,1
152522,2023,11,4
360881,2017,2,2
440303,2014,1,1
360829,2023,1,1
420922,2021,1,1
152522,2020,57,53
420921,2022,1,1
440303,2010,2,1
440303,2007,1,1
420114,2014,2,2
420111,2016,17,10
360829,2022,1,1
420111,2015,15,3
420116,2016,2,2
411521,2018,205,80
411521,2019,163,47
440308,2019,7,5
420112,2020,4,1
420112,2018,1,1
420115,2021,64,26
410202,2012,1,1
420104,2022,4,1
420115,2022,63,27
440308,2022,7,6
440308,2015,1,1
440308,2023,15,6
440308,2017,5,1
440308,2021,9,5
440308,2009,3,2
440308,2018,2,1
440308,2014,4,2
440308,2016,3,3
440308,2007,1,1
411521,2023,144,23
420116,2012,1,1
410725,2015,1,1
411521,2021,87,29
440308,2020,4,3
420105,2023,7,6
420115,2020,9,6
411521,2017,90,13
411521,2014,29,8
411521,2015,15,7
411521,2016,75,13
441322,2020,1,1
420103,2020,2,2
420103,2019,2,2
410725,2018,1,1
420104,2006,2,1
440282,2019,2,1
411521,2013,6,2
140222,2018,1,1
410202,2019,1,1
440307,2015,6,5
420105,2020,3,3
130131,2019,1,1
421202,2023,4,4
420103,2015,1,1
420105,2019,4,3
420103,2018,1,1
360323,2015,2,1
411521,2008,4,1
411521,2012,18,6
411521,2020,8,3
411521,2011,12,3
411521,2010,8,2
411521,2022,4,2
411521,2005,1,1
420103,2023,3,3
420105,2021,7,3
420111,2022,110,39
411727,2022,1,1
411521,2009,2,1
440222,2013,2,2
410727,2020,3,3
420105,2022,8,5
420105,2013,1,1
440229,2015,1,1
420111,2023,117,44
130110,2023,29,14
410202,2021,1,1
420104,2012,1,1
420102,2022,75,17
420105,2018,2,2
411727,2021,1,1
140223,2023,1,1
410523,2023,2,1
420102,2020,13,3
420105,2002,2,1
360902,2015,1,1
420106,2019,7,5
140224,2023,1,1
360902,2022,1,1
440310,2019,6,5
440310,2022,10,8
440310,2020,12,10
420115,2012,2,2
420115,2013,4,2
420115,2018,2,2
420102,2023,105,20
420102,2008,1,1
420102,2002,4,2
420102,2021,25,4
420106,2022,68,19
420102,2019,6,5
420102,2016,10,3
420103,2006,4,1
410611,2015,2,1
420111,2021,124,49
130110,2017,1,1
420102,2015,2,1
420106,2021,80,29
420106,2023,55,14
420106,2006,2,2
420106,2020,6,5
420102,2012,1,1
420106,2003,1,1
410202,2017,3,3
420102,2018,2,2
420102,2013,2,2
420111,2020,27,13
440310,2015,5,4
440310,2021,6,5
440310,2018,1,1
440310,2014,2,2
440282,2023,2,2
130404,2022,1,1
420102,2010,1,1
420115,2017,1,1
410505,2020,1,1
440282,2022,3,2
410505,2021,1,1
410505,2022,1,1
130110,2022,9,4
130110,2021,1,1
130481,2023,1,1
420106,2008,1,1
410503,2015,3,2
420102,2011,1,1
440310,2023,10,8
420111,2019,33,17
360723,2022,1,1
440310,2017,2,2
420102,2014,2,1
420107,2022,6,5
420111,2018,60,17
420106,2017,2,2
410503,2014,1,1
410503,2021,6,3
410204,2021,1,1
420111,2017,46,18
420111,2011,7,2
420111,2013,9,5
420111,2010,3,2
420111,2012,6,4
420106,2018,2,2
420106,2015,2,2
440307,2011,2,1
420106,2013,2,1
410503,2022,3,2
152522,2021,7,6
420106,2002,1,1
420106,2014,1,1
130105,2023,79,7
130104,2023,112,11
420107,2023,5,4
441302,2020,2,2
441302,2014,1,1
410502,2023,1,1
410502,2014,1,1
410502,2021,1,1
420111,2014,3,2
441322,2019,1,1
441302,2019,2,2
420115,2019,1,1
420115,2014,2,2
420115,2016,1,1
360727,2019,2,1
420107,2019,1,1
130104,2022,64,11
441303,2018,1,1
441303,2022,6,3
441303,2021,1,1
130402,2020,2,2
360727,2020,3,3
420922,2023,1,1
441303,2011,1,1
130105,2017,1,1
360727,2009,13,2
360727,2016,2,1
360727,2017,7,2
360727,2023,1,1
360727,2014,1,1
360727,2018,2,1
360727,2011,1,1
360727,2003,1,1
360727,2013,4,2
360727,2010,4,3
441302,2022,4,2
441302,2021,2,2
441302,2023,4,3
360727,2021,1,1
410522,2014,1,1
441303,2023,28,11
440307,2016,2,2
130402,2016,1,1
130104,2021,50,9
441303,2019,1,1
130108,2023,42,9
130108,2022,44,3
130108,2021,10,3
440307,2017,4,4
410727,2016,1,1
130123,2023,7,4
410727,2019,4,2
410727,2017,1,1
410727,2011,1,1
440307,2007,1,1
130403,2016,1,1
130403,2017,2,1
130102,2015,1,1
130723,2022,1,1
130403,2023,4,3
441623,2013,1,1
130102,2021,5,2
130102,2023,83,11
130102,2022,7,3
130403,2018,5,1
410727,2021,1,1
130726,2023,2,2
130123,2017,2,2
440307,2014,4,3
130111,2023,2,2
130102,2019,1,1
130102,2020,1,1
130403,2019,1,1
420115,2015,1,1
421122,2019,5,4
420115,2010,1,1
360424,2013,1,1
420117,2022,20,13
130108,2020,2,2
360727,2007,3,1
130123,2021,4,4
130521,2021,1,1
130123,2019,1,1
421122,2022,4,4
420703,2019,2,2
421202,2018,1,1
420703,2023,1,1
421122,2023,3,3
360521,2023,2,1
420117,2019,5,4
130723,2023,2,2
420702,2023,2,2
420702,2021,1,1
421122,2018,4,3
360521,2022,3,2
441625,2015,1,1
441303,2015,1,1
420117,2023,18,14
421122,2021,9,7
360424,2018,2,1
130133,2019,1,1
130722,2022,1,1
130722,2023,2,2
421122,2011,3,1
420117,2021,14,13
360926,2015,4,1
130630,2023,1,1
411523,2023,1,1
130123,2020,1,1
411523,2022,1,1
411523,2021,1,1
130630,2021,1,1
360424,2009,2,1
420703,2008,1,1
441621,2023,2,2
441602,2015,1,1
441602,2016,1,1
360703,2018,1,1
441625,2019,1,1
441625,2018,1,1
441323,2021,10,9
130630,2019,2,2
130109,2023,1,1
360722,2021,1,1
130708,2012,1,1
130722,2018,3,2
130722,2019,3,3
441323,2022,6,5
441323,2017,2,2
441323,2018,4,3
441323,2019,7,6
420281,2021,1,1
441323,2023,11,11
130726,2017,6,6
360722,2023,1,1
420117,2018,2,1
410225,2020,1,1
152523,2020,2,2
411523,2019,2,1
152523,2018,5,3
152523,2016,3,1
152523,2023,1,1
152523,2021,1,1
360502,2022,9,7
130705,2023,5,5
410783,2022,2,1
130703,2021,2,2
371728,2020,8,3
420704,2019,2,2
441323,2020,14,8
371728,2021,2,2
411523,2012,1,1
410783,2020,13,1
410783,2023,1,1
410783,2021,1,1
410783,2018,1,1
411681,2018,4,2
411681,2019,1,1
411681,2016,1,1
152522,2014,3,1
152522,2022,4,4
152522,2018,25,9
152522,2016,27,5
152522,2019,5,5
152522,2015,2,2
152522,2017,2,2
360702,2018,5,5
360502,2023,1,1
420281,2019,1,1
130702,2021,1,1
360925,2018,2,2
130709,2019,3,3
360702,2023,26,15
360502,2019,3,3
360702,2022,1,1
360502,2015,1,1
421102,2016,6,4
441323,2014,1,1
441323,2015,2,1
420222,2019,7,7
360704,2023,3,3
360923,2014,1,1
360826,2017,1,1
421181,2021,1,1
130705,2018,1,1
130702,2016,1,1
360802,2023,1,1
360423,2023,2,2
421125,2016,1,1
360803,2023,1,1
421181,2019,2,2
420203,2023,1,1
360803,2022,1,1
441521,2021,17,14
130709,2017,1,1
421125,2018,3,3
420704,2021,1,1
420204,2023,2,2
420204,2020,1,1
130731,2022,2,2
360822,2023,13,5
130705,2020,4,2
130183,2015,1,1
360822,2022,11,4
441521,2023,11,10
420222,2023,1,1
410902,2018,1,1
130705,2021,4,1
371728,2016,1,1
130128,2022,3,2
360823,2023,2,1
130128,2023,2,1
130128,2021,2,1
421125,2019,1,1
130181,2021,1,1
360925,2021,1,1
411624,2012,1,1
421181,2023,2,1
371721,2023,1,1
360423,2021,1,1
441622,2020,2,1
411421,2023,1,1
421126,2019,1,1
421123,2023,2,2
130706,2018,1,1
360925,2014,2,1
441502,2023,4,4
360983,2023,1,1
130709,2023,34,11
130607,2020,2,2
130706,2017,1,1
441521,2012,1,1
130709,2021,2,2
130731,2013,1,1
421126,2018,1,1
411524,2012,5,4
130731,2023,4,3
130633,2018,2,2
421126,2010,1,1
421126,2023,1,1
360921,2021,3,2
371525,2018,1,1
441502,2016,1,1
130633,2020,1,1
420222,2021,1,1
130623,2018,4,1
130731,2019,9,5
441521,2020,14,8
130709,2022,3,1
421123,2021,2,2
130602,2019,2,1
360982,2015,3,3
360425,2019,159,48
130722,2021,1,1
130730,2023,155,39
110109,2018,150,34
110109,2019,199,53
110109,2022,251,46
411524,2020,1,1
130637,2022,1,1
110109,2023,337,68
110109,2021,329,66
110109,2020,256,42
110109,2005,4,3
110109,2002,1,1
110109,2014,33,8
110109,2017,61,27
110109,2015,20,8
110109,2008,1,1
110109,2003,2,2
110109,2012,10,7
110109,2009,3,3
110109,2013,12,7
110109,2006,1,1
130623,2020,3,3
360731,2016,1,1
130709,2018,1,1
130730,2016,7,4
441521,2019,10,5
341524,2023,6,4
130709,2020,1,1
421182,2023,1,1
130731,2017,1,1
130623,2013,1,1
360425,2023,194,77
341524,2020,4,4
130730,2019,79,19
130633,2023,1,1
130606,2019,2,1
130731,2020,1,1
130731,2018,2,1
110109,2016,51,11
110109,2010,4,2
130730,2020,92,14
360731,2018,1,1
371702,2023,1,1
441581,2023,8,5
371702,2018,1,1
131182,2017,1,1
441521,2016,1,1
441521,2018,1,1
441521,2006,1,1
441521,2013,1,1
110111,2019,105,32
110111,2023,99,28
110111,2022,141,44
130730,2018,42,14
152502,2023,14,13
441581,2021,2,2
130626,2016,1,1
130730,2021,25,4
130730,2022,30,5
441502,2021,1,1
441521,2022,1,1
131103,2019,1,1
131102,2020,3,2
131102,2019,4,3
110111,2014,12,6
110111,2020,133,39
110111,2016,19,5
110111,2015,15,6
110111,2021,124,39
110111,2018,164,38
131102,2017,17,8
131103,2017,16,7
131102,2018,13,5
110111,2013,2,2
110111,2008,1,1
110111,2017,37,6
110111,2007,1,1
110111,2012,8,4
110111,2009,3,2
110111,2010,1,1
152530,2018,8,3
131103,2018,5,2
131103,2016,3,3
130730,2017,13,5
360425,2013,7,6
131102,2016,5,2
131102,2015,2,2
341524,2019,4,4
441424,2023,1,1
131103,2013,1,1
360481,2019,7,7
360981,2015,2,2
360481,2013,1,1
131102,2023,6,4
360481,2015,1,1
131102,2013,8,3
131102,2014,5,2
131102,2012,1,1
360425,2021,12,5
421123,2022,2,2
411402,2017,1,1
360481,2018,1,1
130730,2013,6,3
130724,2018,1,1
360404,2019,52,12
130623,2019,2,1
360733,2023,49,27
360404,2021,8,3
152502,2013,1,1
360112,2022,48,18
360112,2018,62,51
130732,2023,2,1
360404,2023,10,3
360404,2022,7,4
360112,2021,22,4
360734,2019,1,1
360112,2012,4,4
360404,2020,2,2
421123,2013,2,1
441481,2018,1,1
360404,2018,6,4
360404,2016,2,2
360404,2017,4,2
130724,2023,2,2
360112,2023,43,20
341524,2013,2,2
341524,2015,1,1
341524,2014,1,1
110119,2021,233,28
110119,2023,246,36
360425,2011,2,2
360112,2020,18,9
441581,2017,1,1
360113,2019,16,9
130724,2019,1,1
421182,2019,1,1
360113,2023,11,8
360733,2018,1,1
360426,2018,2,1
130732,2022,1,1
360733,2022,1,1
445222,2021,9,7
360113,2022,1,1
360425,2016,21,14
360113,2015,2,2
110119,2020,252,44
110119,2018,250,28
360112,2016,12,9
360111,2019,4,3
152502,2019,3,3
360425,2020,18,9
360111,2022,4,4
360425,2022,32,10
360425,2017,29,10
110119,2014,31,10
110119,2010,27,7
441426,2023,1,1
360482,2018,3,2
360425,2015,17,16
360111,2021,10,8
110119,2013,29,6
130730,2008,1,1
130730,2011,1,1
130730,2014,1,1
130730,2015,3,1
130730,2006,1,1
130730,2007,1,1
130730,2012,1,1
110119,2022,281,33
110119,2019,303,34
110119,2015,36,9
110119,2017,94,18
110119,2016,61,10
110119,2012,27,5
110119,2011,28,11
110119,2009,32,9
360425,2018,73,39
360111,2014,2,1
441481,2015,1,1
360111,2023,12,5
360111,2017,9,7
360111,2018,5,3
360482,2022,4,2
360111,2009,1,1
110119,2003,2,1
110119,2002,16,6
421127,2023,2,2
360113,2021,1,1
110119,2008,14,5
421127,2019,2,2
445222,2020,19,6
445222,2017,3,2
110119,2007,9,5
110119,2006,2,2
360113,2008,6,1
445222,2018,6,3
445222,2019,10,6
445222,2016,1,1
360113,2016,1,1
360113,2017,3,2
360113,2012,3,1
131122,2015,2,2
371723,2023,1,1
360102,2015,2,2
360102,2008,2,1
360102,2020,1,1
360121,2023,25,16
360102,2022,7,5
360113,2018,1,1
360102,2002,1,1
360112,2019,96,40
360483,2023,7,4
360102,2016,1,1
360102,2017,1,1
360102,2013,1,1
360102,2021,1,1
360102,2023,4,3
360483,2019,14,7
360103,2018,3,3
445222,2023,1,1
360103,2021,1,1
360781,2023,4,4
360102,2012,1,1
360102,2018,1,1
360103,2023,3,3
445222,2014,2,2
360112,2015,10,7
360483,2021,3,3
360104,2023,2,2
360104,2018,2,1
360104,2021,2,1
110114,2019,355,63
152530,2012,1,1
130724,2012,1,1
360402,2019,4,3
360103,2015,2,1
110114,2020,829,70
152502,2020,4,4
110114,2023,1070,91
110114,2022,1005,76
110114,2021,862,61
360402,2020,1,1
360121,2015,15,8
360483,2018,14,4
360103,2019,2,1
360483,2016,1,1
360483,2017,3,1
360483,2008,2,1
360483,2022,4,3
360483,2014,8,2
360483,2013,2,2
110114,2018,149,32
360402,2022,14,9
360483,2011,1,1
421127,2010,1,1
360402,2021,5,4
360402,2023,7,6
360483,2015,3,2
360402,2018,2,2
360111,2020,10,6
421127,2020,1,1
130732,2009,1,1
360111,2010,1,1
110119,2005,8,6
421127,2018,3,3
130681,2020,2,1
131126,2020,2,2
130632,2018,2,2
360425,2012,3,3
361024,2023,1,1
421127,2021,2,2
421127,2022,1,1
360403,2002,1,1
360425,2010,4,3
110119,2004,8,4
130632,2021,1,1
130632,2017,2,1
130632,2019,1,1
360425,2009,2,1
360402,2013,1,1
152530,2023,1,1
360402,2002,1,1
130632,2023,1,1
441423,2017,1,1
360403,2018,1,1
360403,2019,4,4
360483,2012,2,1
152502,2018,2,2
360403,2022,2,2
360403,2021,5,5
130826,2010,1,1
360781,2020,1,1
152530,2022,1,1
360483,2020,1,1
360425,2006,5,1
360425,2014,4,1
360425,2007,1,1
360121,2021,22,19
360121,2016,12,9
360121,2017,6,5
360121,2019,32,19
360121,2020,19,11
360121,2018,24,18
360121,2022,43,12
441403,2021,1,1
340828,2022,1,1
441423,2018,3,3
110108,2022,1064,100
110108,2020,482,62
152502,2022,1,1
130681,2016,1,1
152502,2012,3,3
360121,2009,2,1
152502,2003,3,1
110114,2017,74,25
421124,2022,1,1
110114,2010,24,5
110114,2009,10,4
110114,2005,2,2
110106,2023,245,36
110106,2022,170,36
110106,2020,70,18
110114,2015,21,8
110114,2016,31,9
360124,2019,4,3
110108,2021,1016,117
340828,2023,4,3
110114,2004,2,2
110106,2019,19,11
341503,2019,1,1
110106,2018,46,13
110106,2021,116,38
110108,2019,466,70
110114,2014,20,8
110108,2023,1055,134
441427,2023,3,3
445281,2021,5,5
360428,2023,12,10
130732,2020,1,1
360402,2015,1,1
130826,2018,5,4
360428,2019,2,2
360121,2004,1,1
360428,2021,1,1
441402,2019,1,1
110107,2011,1,1
445281,2023,7,3
445281,2015,1,1
152502,2016,4,3
110107,2022,14,10
