unit_id,year,n_checklist,n_loc
370800,2017,4,4
360600,2018,2,2
340100,2023,278,91
120000,2009,3,3
350400,2020,66,35
350400,2013,26,4
350400,2014,50,10
350400,2017,60,20
445100,2020,1,1
150700,2013,20,12
350800,2013,1,1
350800,2018,5,3
120000,2021,461,101
350400,2023,168,57
350400,2019,276,82
340400,2020,1,1
350400,2021,45,15
350400,2018,126,53
370100,2020,3,2
120000,2022,229,68
350400,2016,45,15
150400,2022,3,3
350800,2023,13,8
350800,2016,5,3
350800,2017,5,3
341700,2021,9,5
341700,2020,9,7
341300,2011,1,1
370100,2019,5,3
370100,2006,1,1
340100,2018,10,6
350800,2022,3,2
350800,2008,1,1
340100,2019,21,12
340100,2020,103,24
360600,2015,3,3
150700,2023,158,78
341300,2004,1,1
340100,2014,18,6
370800,2003,1,1
341700,2019,2,2
120000,2019,210,57
131000,2017,1,1
341300,2020,1,1
340400,2023,5,5
340400,2013,3,1
340400,2014,1,1
340100,2016,5,5
370100,2014,6,5
370100,2021,21,12
341700,2018,3,3
340300,2022,3,3
370100,2015,2,2
370900,2021,2,2
341700,2023,42,32
370100,2013,3,3
370100,2016,2,2
370100,2018,3,2
120000,2023,746,161
120000,2014,112,28
120000,2020,190,62
350600,2018,10,8
341700,2022,9,3
350600,2019,13,9
370100,2022,17,6
350600,2023,19,17
130800,2008,6,4
130800,2007,3,3
341300,2021,1,1
350400,2015,69,24
340100,2021,85,33
340100,2022,247,55
150700,2020,64,23
150700,2021,89,31
120000,2017,101,38
320300,2019,2,2
350400,2012,1,1
350400,2003,4,1
350400,2011,1,1
370900,2017,1,1
370900,2015,3,3
120000,2013,19,7
120000,2012,13,6
341700,2013,1,1
341700,2016,1,1
341700,2014,2,2
341700,2017,1,1
370900,2018,1,1
370900,2020,2,2
370900,2023,1,1
370900,2016,6,1
370900,2010,1,1
370900,2019,1,1
370900,2012,2,1
150700,2018,60,21
150700,2009,5,5
120000,2016,76,26
350700,2019,12,6
130900,2021,6,4
340700,2019,1,1
120000,2015,89,24
370900,2003,1,1
350600,2016,8,5
340700,2020,2,2
130800,2006,1,1
340700,2018,3,3
150700,2005,2,2
130900,2013,4,3
360600,2007,1,1
320300,2018,7,2
320300,2021,5,5
130800,2019,85,27
340700,2021,3,3
320300,2013,18,16
340100,2017,5,5
340100,2012,8,5
360200,2023,7,6
340100,2013,23,4
340100,2015,6,3
360200,2018,7,6
360200,2016,2,2
360200,2021,4,4
360200,2020,2,2
350600,2014,1,1
370900,2022,1,1
120000,2010,1,1
340700,2023,6,6
150400,2014,7,7
130800,2014,11,7
130800,2013,5,2
130800,2012,2,2
370800,2008,1,1
130800,2009,4,3
120000,2011,1,1
341100,2023,2,2
150400,2018,12,6
130800,2015,6,5
130800,2005,5,3
130800,2020,35,9
130800,2002,4,2
350600,2022,1,1
130900,2020,2,2
350600,2015,1,1
360200,2022,2,2
130900,2023,4,4
340300,2023,6,5
370400,2023,1,1
360200,2012,1,1
340100,2011,1,1
360200,2005,1,1
341000,2019,138,63
341000,2023,61,36
360200,2019,1,1
370400,2021,2,1
350700,2023,63,41
150700,2022,37,20
130800,2011,7,4
350600,2013,9,4
120000,2002,1,1
120000,2004,2,1
120000,2008,1,1
350600,2021,1,1
341100,2018,5,5
341700,2008,1,1
130800,2003,2,1
130800,2004,5,1
130800,2016,4,2
350600,2020,3,3
350700,2020,2,2
350400,2006,1,1
341000,2022,24,15
350600,2017,3,3
350700,2015,8,3
341100,2022,11,8
341100,2021,8,8
341000,2021,15,12
130900,2009,1,1
361100,2008,7,6
130200,2019,591,54
150700,2012,2,2
350700,2011,11,3
350700,2010,14,4
350700,2002,5,2
350700,2013,13,8
350700,2018,24,13
350700,2021,9,6
350700,2012,7,2
350700,2017,3,2
350700,2008,25,2
350700,2016,4,4
350700,2007,46,2
350700,2009,4,4
371300,2023,21,18
371300,2016,1,1
361100,2007,5,4
130200,2005,50,10
130200,2007,46,9
130200,2008,67,11
370400,2020,1,1
130200,2023,249,30
341000,2011,5,5
341700,2009,1,1
350600,2003,2,2
370300,2023,5,2
350600,2004,1,1
350600,2005,1,1
350600,2006,1,1
361100,2002,2,1
340700,2016,8,1
340200,2019,6,4
350200,2022,115,47
350200,2021,104,41
350200,2023,237,102
350200,2019,99,46
350200,2018,118,45
371300,2019,17,7
350200,2020,82,27
350200,2008,5,3
350200,2017,60,29
341000,2018,29,14
341000,2020,32,19
340200,2018,6,2
341000,2017,19,11
341000,2016,5,3
341000,2015,5,4
341000,2006,4,4
370300,2019,8,2
370300,2022,1,1
341800,2023,29,19
350200,2016,54,34
341800,2019,20,17
130200,2021,295,19
350600,2009,1,1
350200,2013,21,13
130200,2018,310,35
350200,2015,8,6
350200,2010,3,3
350200,2005,1,1
350200,2012,6,6
370300,2020,2,2
130200,2017,218,36
371600,2006,3,1
350200,2007,1,1
350200,2014,7,6
371300,2021,10,6
350500,2019,14,13
350500,2020,15,10
350200,2009,3,3
330800,2023,167,75
371600,2019,1,1
330800,2018,31,15
330800,2010,8,4
330800,2012,5,3
330800,2016,12,9
330800,2017,20,13
330800,2015,15,7
350500,2022,26,20
341000,2010,4,3
341800,2017,5,5
330800,2013,10,2
330800,2019,29,19
330800,2021,101,57
330800,2011,1,1
330800,2020,29,18
330800,2022,82,48
330800,2014,4,3
350500,2018,6,4
350500,2023,49,30
130200,2014,266,16
130200,2015,259,20
130200,2013,293,14
130200,2016,267,20
130200,2010,422,11
341000,2009,7,2
341000,2014,4,2
341000,2012,6,3
341000,2004,1,1
341000,2013,4,2
341000,2008,3,1
341000,2005,3,2
130200,2011,305,17
130200,2020,99,13
130200,2012,247,12
350500,2006,1,1
350500,2010,2,1
341800,2002,6,1
130200,2022,9,3
350500,2021,33,13
150700,2004,8,5
340500,2023,8,6
371300,2017,2,2
340200,2017,1,1
321300,2023,3,3
321300,2022,1,1
341100,2019,2,2
350500,2017,1,1
340200,2012,2,2
340200,2021,1,1
341000,2002,1,1
371300,2018,10,4
340200,2022,1,1
371300,2020,3,2
350500,2016,2,1
330100,2019,521,121
330100,2022,2371,259
340200,2023,8,8
340200,2011,1,1
370700,2018,2,2
320800,2016,3,3
320100,2023,438,137
371300,2022,3,2
370700,2016,1,1
330100,2021,1583,221
340500,2019,2,2
340200,2020,1,1
320800,2020,2,2
330100,2020,700,137
370700,2022,12,9
320100,2021,229,71
330100,2023,3454,425
320100,2022,292,73
350100,2021,42,15
320100,2018,97,48
320100,2020,52,36
341800,2018,28,17
341800,2021,3,3
370500,2023,62,39
320100,2016,74,33
320100,2019,172,65
320100,2008,5,5
320100,2017,76,41
320100,2015,45,16
320100,2014,36,18
320100,2009,5,5
320100,2004,6,5
320100,2012,33,16
341800,2020,18,9
341800,2016,2,2
330100,2012,133,47
330100,2015,79,30
320100,2013,105,91
350100,2016,37,13
350500,2015,2,2
330100,2018,386,106
330800,2005,1,1
350100,2022,36,26
330800,2002,1,1
341800,2022,1,1
370500,2021,8,2
350100,2018,66,21
350300,2019,10,10
350900,2022,14,14
320100,2011,5,4
370500,2013,8,3
330100,2017,223,47
320100,2007,2,2
130200,2009,18,9
350900,2023,58,31
370500,2018,4,4
331100,2019,25,20
340500,2021,3,2
350100,2017,39,17
350100,2019,116,37
320100,2010,2,2
370500,2019,6,4
320100,2005,1,1
320100,2006,1,1
370500,2022,13,4
370500,2017,2,2
370500,2011,5,3
130200,2002,29,5
130200,2006,4,3
130200,2004,20,5
130200,2003,5,2
370700,2023,2,2
350300,2018,4,4
320100,2002,1,1
331100,2023,349,134
331100,2016,15,12
331100,2017,12,9
340500,2022,1,1
330800,2008,1,1
330100,2011,129,41
331100,2022,338,121
320800,2013,1,1
371100,2021,36,32
371100,2023,178,52
371100,2022,112,19
130300,2017,81,37
331100,2010,6,5
331100,2021,194,91
331100,2020,112,59
331100,2007,2,2
331100,2013,14,11
211300,2022,71,38
320800,2023,3,2
330100,2014,75,33
330100,2016,149,59
330100,2008,94,27
330100,2013,138,52
330100,2007,63,23
330100,2010,136,43
370500,2012,2,2
350100,2023,303,115
211300,2023,13,9
330100,2006,64,21
320700,2022,26,11
370700,2021,15,9
211300,2021,5,4
350300,2022,2,2
130300,2015,29,14
370700,2017,8,5
350100,2004,17,9
350100,2005,7,3
350100,2012,23,8
350100,2006,1,1
350300,2023,7,7
370500,2014,1,1
130300,2012,53,24
350300,2020,1,1
350300,2012,1,1
320700,2023,42,26
320800,2019,4,2
130300,2016,16,8
130300,2019,99,31
370500,2016,1,1
370500,2010,2,1
370500,2020,1,1
370500,2009,1,1
321100,2021,6,4
321100,2016,1,1
320800,2021,1,1
370700,2006,1,1
321100,2023,26,19
321000,2017,2,2
350700,2022,2,1
331100,2018,21,13
331100,2011,4,4
331100,2014,8,6
130300,2014,29,24
321000,2022,7,5
321000,2023,11,10
321000,2021,13,10
350300,2004,1,1
331100,2006,1,1
331100,2008,2,2
331100,2009,6,6
321100,2022,20,10
130300,2013,39,19
341800,2010,1,1
350100,2014,20,6
321100,2015,2,2
371100,2018,5,3
320800,2022,1,1
320700,2016,21,6
331100,2015,10,6
320700,2019,45,34
320700,2021,26,17
320400,2023,55,37
320700,2020,15,12
320700,2017,7,7
130300,2007,81,28
350300,2005,1,1
350300,2003,3,1
341800,2007,1,1
130300,2005,56,24
130300,2009,81,15
130300,2002,51,12
130300,2004,18,9
130300,2011,71,21
130300,2003,7,4
130300,2018,48,19
350900,2017,2,1
130300,2023,28,25
350100,2013,10,5
320400,2014,2,2
321100,2019,4,4
350100,2015,31,8
330500,2022,151,50
130300,2020,15,7
130300,2008,95,18
130300,2010,60,12
330700,2020,18,15
330700,2022,177,80
330700,2019,8,8
350100,2020,18,2
350100,2010,6,4
350100,2003,15,6
350100,2011,3,3
320400,2022,69,43
371100,2019,10,6
130300,2021,18,10
320400,2021,45,30
130300,2006,30,3
330700,2023,174,94
330700,2021,102,55
320400,2020,9,7
370700,2020,3,3
320700,2014,1,1
320400,2019,14,5
371100,2020,8,4
371100,2012,2,1
341800,2014,1,1
330500,2023,174,74
130300,2022,2,2
321100,2020,1,1
321100,2014,26,7
321000,2012,2,2
330500,2021,129,66
321000,2019,4,3
321000,2020,4,4
321000,2014,2,2
321000,2005,1,1
321000,2007,1,1
330500,2014,42,20
330500,2013,21,15
330500,2020,101,48
330100,2004,9,5
330100,2005,53,18
330100,2003,3,3
321100,2017,3,2
371100,2016,1,1
371100,2014,2,2
331100,2012,5,5
330500,2019,108,52
330700,2009,12,7
320400,2017,2,2
350900,2018,3,2
320200,2021,134,34
330700,2017,4,4
370200,2018,34,31
330700,2007,3,2
330700,2008,1,1
320900,2023,184,67
330500,2017,2,2
330700,2016,3,3
320200,2019,245,41
330500,2009,6,4
330300,2021,153,74
330300,2023,426,106
330300,2022,298,98
330700,2018,3,3
370200,2020,68,40
330300,2018,59,34
330300,2019,50,28
330300,2017,34,18
330300,2013,7,5
330300,2005,2,2
330300,2016,21,16
330300,2015,15,12
330300,2014,6,4
330300,2020,130,58
320200,2020,312,48
320200,2015,3,3
330500,2018,26,19
330500,2006,4,3
320200,2017,23,18
211400,2023,5,5
211400,2009,1,1
320200,2018,30,25
320200,2023,139,56
330100,2009,82,28
321200,2022,5,5
370600,2023,12,11
211400,2022,33,19
320200,2013,1,1
320200,2016,4,4
370700,2014,1,1
320900,2019,207,83
330500,2016,4,4
150700,2008,1,1
211400,2021,5,5
330700,2005,3,3
330700,2010,24,10
321200,2021,15,12
370200,2023,252,77
330500,2002,1,1
152200,2022,5,4
321200,2023,12,8
330500,2011,3,3
330500,2007,1,1
320900,2013,8,6
320200,2014,3,3
320200,2022,47,17
321200,2019,6,6
321200,2017,1,1
152200,2019,24,11
370600,2012,10,2
320900,2021,81,21
320400,2018,10,7
320400,2016,1,1
330600,2023,227,82
320500,2019,120,76
320500,2020,134,88
330700,2011,2,2
370200,2021,188,76
350900,2021,3,3
321200,2014,2,2
321200,2020,1,1
370200,2022,218,79
330500,2010,1,1
320500,2018,117,76
370200,2019,38,20
330100,2002,11,3
320500,2023,1778,382
330600,2022,153,39
330500,2015,2,1
370200,2016,11,7
330600,2020,39,22
370200,2017,30,22
330600,2021,142,43
370200,2011,20,4
320900,2022,79,30
320900,2017,104,38
320900,2018,40,20
320200,2012,2,2
320900,2020,61,21
320900,2008,6,2
152200,2023,8,6
350900,2020,1,1
320200,2010,3,2
320500,2021,499,157
320500,2022,812,178
320200,2009,2,1
320900,2011,3,2
330500,2004,1,1
320500,2016,51,34
320500,2006,4,4
350900,2015,1,1
330400,2018,40,19
370200,2014,8,8
320900,2015,62,18
330400,2019,56,19
370200,2009,4,3
320500,2013,31,27
330400,2023,615,88
330400,2014,8,7
330300,2006,2,2
370200,2010,9,4
370200,2013,4,3
320500,2017,84,61
330400,2016,2,2
320900,2010,2,1
320500,2014,22,17
320900,2016,67,25
370200,2007,1,1
370200,2008,2,1
330400,2021,98,30
370200,2005,1,1
370600,2020,3,2
331000,2018,13,10
370600,2018,51,22
330400,2015,4,4
320500,2012,19,14
320500,2015,27,23
152200,2009,4,2
320200,2007,1,1
370200,2006,4,1
211300,2019,1,1
330600,2018,9,6
330600,2019,24,11
330300,2012,15,7
330400,2017,29,15
330400,2012,3,2
370200,2015,3,3
211300,2018,2,1
320600,2023,62,35
320600,2018,70,18
320600,2022,50,16
370200,2012,1,1
320600,2020,37,12
320900,2014,11,5
330600,2016,6,5
330600,2012,3,2
330600,2006,7,5
330600,2005,3,2
320900,2007,1,1
320900,2012,4,3
320500,2005,5,4
330400,2020,44,16
330400,2022,387,70
330400,2006,4,2
320600,2015,160,29
331000,2023,216,81
331000,2020,54,31
330600,2017,8,5
330600,2015,8,7
320500,2011,8,7
320500,2010,11,11
320500,2007,7,6
330600,2014,9,5
320500,2002,6,1
331000,2019,20,15
320500,2009,10,5
330600,2007,5,4
331000,2021,96,39
330600,2010,3,3
330600,2008,1,1
330600,2009,2,2
370600,2010,1,1
331000,2016,22,8
320600,2021,75,32
370600,2019,17,10
211300,2014,1,1
320900,2009,2,2
330300,2011,4,2
320500,2008,4,4
330400,2004,4,3
330300,2007,1,1
320500,2003,2,1
211400,2018,3,3
331000,2022,154,50
330600,2013,5,3
330300,2010,2,2
330600,2011,6,2
330400,2007,5,2
330400,2005,7,2
330400,2011,5,4
330400,2013,2,2
330400,2009,4,3
330400,2008,5,3
330400,2003,3,3
330400,2002,5,2
330600,2004,2,2
331000,2015,28,15
320500,2004,1,1
330400,2010,1,1
330300,2008,1,1
331000,2011,12,7
310000,2011,48,31
320600,2017,86,38
320600,2019,110,70
310000,2023,2751,641
310000,2019,2000,348
330200,2023,494,203
330200,2017,10,6
310000,2018,1394,269
310000,2021,1920,312
310000,2020,1750,258
310000,2022,1311,246
331000,2010,6,5
331000,2012,2,2
330200,2022,248,89
330200,2021,231,87
370600,2017,47,9
330200,2018,25,16
330200,2019,75,43
320600,2016,143,23
330200,2011,26,10
331000,2014,7,5
310000,2017,909,202
210200,2012,149,18
320600,2012,16,8
330200,2013,24,9
320600,2014,75,15
320600,2013,27,5
211300,2015,1,1
310000,2013,163,74
320600,2009,2,1
320600,2011,8,4
320600,2010,3,1
310000,2012,129,61
330200,2012,14,10
210700,2022,9,7
310000,2015,335,106
331000,2017,19,8
310000,2005,178,30
330200,2020,107,45
310000,2004,66,19
330200,2005,1,1
210700,2021,28,24
210700,2023,23,12
210700,2004,1,1
210700,2020,6,5
210200,2020,23,14
310000,2014,147,51
210200,2013,133,20
210700,2019,3,3
210200,2023,83,32
210200,2017,43,16
210200,2016,76,18
370600,2016,17,6
210200,2019,116,40
210200,2018,151,25
310000,2016,686,128
330200,2010,29,6
210200,2014,198,18
210200,2022,49,12
210200,2015,231,25
210200,2021,41,13
210200,2011,77,16
210200,2009,37,11
330200,2009,13,6
330200,2016,29,13
210700,2016,3,3
210700,2018,2,2
150500,2017,1,1
330200,2008,13,5
330200,2015,21,16
370600,2022,2,2
210700,2017,2,2
210200,2008,20,10
331000,2013,2,1
330200,2014,17,7
152200,2014,18,11
310000,2007,30,20
152200,2018,8,6
330200,2007,1,1
152200,2011,6,5
310000,2010,43,22
152200,2016,5,4
310000,2002,15,9
310000,2006,189,39
310000,2009,36,26
371000,2017,3,2
371000,2018,2,2
310000,2008,28,21
331000,2008,1,1
370600,2008,2,2
310000,2003,13,6
371000,2021,7,4
370600,2004,1,1
150500,2020,1,1
371000,2023,5,5
210200,2006,1,1
331000,2004,1,1
331000,2006,2,1
331000,2005,1,1
211100,2021,117,51
232700,2013,5,5
330200,2003,2,1
210200,2007,7,5
210200,2010,42,11
370600,2015,2,2
330900,2023,339,83
330200,2004,3,2
330200,2006,2,2
371000,2019,10,9
211100,2018,104,11
211100,2017,88,13
220800,2003,3,2
211100,2022,70,26
210900,2021,6,5
211100,2012,3,3
211100,2015,79,8
211100,2023,18,13
211100,2011,3,3
211100,2014,7,4
211100,2020,89,9
211100,2013,10,7
330900,2010,32,8
211100,2002,3,3
211100,2016,110,8
330900,2018,31,12
330900,2019,36,12
211100,2019,50,10
330900,2022,95,37
152200,2010,6,5
330900,2015,79,13
330900,2020,56,18
330900,2021,77,33
152200,2017,7,6
152200,2021,2,1
330900,2006,2,2
330900,2012,28,5
330900,2017,33,12
330900,2016,65,7
330900,2013,26,10
371000,2014,2,2
330900,2014,34,4
330900,2011,6,2
330900,2008,5,1
330900,2007,4,2
330900,2009,2,1
330900,2005,2,2
371000,2020,3,2
210800,2022,1,1
210800,2021,10,6
220800,2014,13,8
210800,2023,3,3
210800,2018,6,2
210800,2019,1,1
210800,2016,2,1
210800,2017,5,4
210800,2020,1,1
330900,2004,6,5
220800,2007,8,5
150500,2021,1,1
220800,2011,10,6
220800,2021,39,2
150500,2014,2,1
150500,2018,1,1
220800,2018,9,9
220800,2023,1,1
220800,2010,5,2
220800,2013,5,3
220800,2005,4,2
220800,2017,3,2
220800,2004,3,1
220800,2002,2,1
220800,2019,38,37
220800,2016,2,2
220800,2020,1,1
232700,2023,11,9
371000,2022,5,3
152200,2007,2,2
232700,2015,1,1
232700,2017,1,1
152200,2004,1,1
210300,2021,7,7
210300,2020,5,3
210100,2022,541,91
210100,2021,251,106
210100,2023,175,50
152200,2013,14,4
152200,2005,1,1
210300,2018,2,2
210100,2020,76,35
210100,2015,21,8
210100,2017,40,17
210100,2014,12,6
210100,2013,49,23
210100,2016,23,9
210300,2015,18,3
211000,2023,10,6
210300,2017,1,1
210300,2011,4,3
211000,2022,100,10
211000,2021,2,1
210100,2008,25,10
210100,2009,14,7
210100,2010,1,1
210100,2011,6,3
230200,2019,25,24
220300,2023,33,11
210100,2018,11,9
210100,2019,6,6
230200,2011,3,3
210100,2012,2,2
220300,2021,46,3
220300,2022,6,3
230200,2016,8,4
220300,2017,1,1
210600,2010,20,10
210600,2004,12,6
210600,2014,13,12
210600,2020,5,4
220800,2009,1,1
220800,2012,2,1
210500,2009,3,2
210400,2020,2,2
211200,2012,1,1
211200,2019,9,4
211200,2021,2,2
210500,2013,7,5
210500,2008,3,3
210500,2014,2,2
210400,2013,1,1
210500,2011,2,1
210500,2015,2,1
211200,2013,4,1
210600,2021,31,5
230200,2022,14,7
210600,2016,3,2
230200,2009,4,4
210500,2021,1,1
230200,2021,9,5
230200,2023,15,4
210400,2011,1,1
230200,2020,1,1
220700,2023,2,2
210500,2023,10,7
210600,2018,6,6
210600,2023,5,5
210600,2013,8,5
210600,2012,3,3
210500,2016,1,1
210600,2009,9,5
230600,2020,2,2
210400,2022,10,3
210400,2023,7,3
210400,2021,8,4
210400,2017,3,1
230600,2009,2,2
230200,2017,2,2
230200,2013,5,2
230200,2018,2,1
230200,2012,4,1
230600,2011,1,1
156400,2013,6,2
210600,2022,2,1
210600,2019,1,1
210600,2011,2,2
156400,2023,1,1
156400,2015,1,1
230600,2016,8,4
230600,2019,12,11
230600,2017,2,2
231200,2023,6,4
230600,2015,1,1
231200,2019,3,2
220100,2023,15,11
220100,2019,16,14
231100,2015,1,1
220100,2014,5,4
220100,2022,8,5
220100,2015,2,2
220100,2017,4,4
220100,2021,2,2
220100,2018,5,4
220100,2007,1,1
231100,2019,23,23
220500,2021,1,1
220100,2016,1,1
220500,2018,4,4
220200,2019,9,8
220200,2018,8,4
220500,2015,1,1
220200,2023,22,12
231100,2011,1,1
220200,2022,2,1
220200,2016,1,1
220500,2014,1,1
230100,2017,10,6
230100,2015,3,3
220200,2014,1,1
230100,2022,6,5
230100,2023,31,16
230100,2021,14,10
230100,2019,29,15
230100,2018,15,12
230100,2020,3,2
230100,2006,1,1
230100,2012,4,3
230100,2007,1,1
220200,2012,4,4
230100,2009,3,3
220200,2015,1,1
220200,2008,1,1
230100,2010,3,3
230100,2014,1,1
230100,2013,7,4
230100,2016,2,1
230100,2002,2,2
230100,2005,1,1
230100,2004,1,1
220600,2019,18,10
220600,2021,18,15
220600,2018,12,10
220600,2023,3,3
220600,2022,5,3
220600,2015,1,1
220600,2016,1,1
222400,2019,23,12
222400,2018,45,18
222400,2007,2,1
222400,2006,1,1
222400,2015,13,12
222400,2009,2,1
222400,2022,4,2
222400,2016,9,3
230700,2023,1,1
231000,2016,1,1
231000,2019,2,2
230700,2018,4,3
222400,2023,124,48
222400,2021,29,16
231000,2015,1,1
230800,2019,9,7
230900,2016,30,4
230900,2015,62,3
230800,2018,8,4
222400,2017,10,3
230800,2017,3,2
231000,2022,2,1
230400,2018,2,1
230500,2023,1,1
230300,2022,1,1
230800,2020,2,2
230800,2015,5,2
230800,2012,3,1
230800,2013,3,2
230800,2016,2,1
230800,2010,2,2
230500,2015,6,3
230500,2016,4,1
230500,2017,1,1
230300,2019,11,11
230300,2012,3,1
230300,2023,1,1
230800,2023,1,1
230300,2015,2,1
230500,2019,4,4
