unit_id,share,n_species,province,unit_nm,prov_cn,area_km2,cum_cl,frac_pa,rank_in_prov,n_unit_prov
321202,0.00509332199344514,254,Jiangsu,海陵区,江苏省,304.809043875572,21,0,54,96
320105,0.00505145831518562,254,Jiangsu,建邺区,江苏省,82.4812577010293,49,0,55,96
320106,0.00499069506518242,254,Jiangsu,鼓楼区,江苏省,52.8468597932831,75,0,56,96
321111,0.00487022613248572,254,Jiangsu,润州区,江苏省,124.50038886705,36,0,57,96
320321,0.0048137396257711,254,Jiangsu,丰县,江苏省,1451.70602326657,3,0,58,96
321023,0.00456066448103598,254,Jiangsu,宝应县,江苏省,1461.27381176141,4,0,59,96
320114,0.00451363906599199,254,Jiangsu,雨花台区,江苏省,135.723339501618,22,0,60,96
320682,0.00437438290358274,254,Jiangsu,如皋市,江苏省,1572.65072733949,2,0,61,96
320118,0.00423079066000651,254,Jiangsu,高淳区,江苏省,794.542546501367,1,0.0365882906241472,62,96
320831,0.00393851944288293,254,Jiangsu,金湖县,江苏省,1377.09715488086,2,0.0276727784052183,63,96
321181,0.00372524142286223,254,Jiangsu,丹阳市,江苏省,1047.78450685202,1,0,64,96
321002,0.00368402369393888,254,Jiangsu,广陵区,江苏省,336.018670506872,7,0,65,96
320104,0.00356808420380383,254,Jiangsu,秦淮区,江苏省,49.0214472613733,32,0,66,96
320311,0.00350386227275297,254,Jiangsu,泉山区,江苏省,103.744669425742,45,0,67,96
321203,0.00334197977690473,254,Jiangsu,高港区,江苏省,336.615819076764,6,0,68,96
320322,0.00330148623238329,254,Jiangsu,沛县,江苏省,1266.40865474568,2,0,69,96
320925,0.00323471793388604,254,Jiangsu,建湖县,江苏省,1156.95360726947,2,0,70,96
321081,0.0031051366479696,254,Jiangsu,仪征市,江苏省,898.237921110096,1,0,71,96
320804,0.0030757083794704,254,Jiangsu,淮阴区,江苏省,1309.79712497077,1,0.050888823129263,72,96
320922,0.00306217155420251,254,Jiangsu,滨海县,江苏省,1862.37378667693,1,0.0250409160144242,73,96
320302,0.00305677707321261,254,Jiangsu,鼓楼区,江苏省,217.771469399188,15,0,74,96
320812,0.00298161862997654,254,Jiangsu,清江浦区,江苏省,401.396367686483,6,0.0159379471161721,75,96
320803,0.0029611707113649,254,Jiangsu,淮安区,江苏省,1492.6262730055,1,0,76,96
320381,0.00295697463972115,254,Jiangsu,新沂市,江苏省,1589.70253418845,1,0,77,96
321282,0.00281152598677871,254,Jiangsu,靖江市,江苏省,659.122846347913,1,0,78,96
320723,0.00274746113812852,254,Jiangsu,灌云县,江苏省,1516.16927968341,1,0,79,96
321311,0.00271015832351107,254,Jiangsu,宿豫区,江苏省,1235.00596706583,1,0,80,96
321323,0.002633121146516,254,Jiangsu,泗阳县,江苏省,1374.92156013623,0,0.132056147836837,81,96
321322,0.00258856449924731,254,Jiangsu,沭阳县,江苏省,2302.32900543732,0,0,82,96
321302,0.002564949516214,254,Jiangsu,宿城区,江苏省,918.015531450792,1,0.0435051328369744,83,96
321283,0.00248435759618117,254,Jiangsu,泰兴市,江苏省,1168.22536290793,0,0.00244830393704101,84,96
320722,0.00248076260396468,254,Jiangsu,东海县,江苏省,2038.16806601305,0,0,85,96
320382,0.00244669754773904,254,Jiangsu,邳州市,江苏省,2083.49831808822,0,0,86,96
320324,0.002437061212083,254,Jiangsu,睢宁县,江苏省,1765.56008281085,0,0,87,96
320206,0.00226099557510369,254,Jiangsu,惠山区,江苏省,327.082870633977,1,0,88,96
320404,0.00223191467786378,254,Jiangsu,钟楼区,江苏省,132.446005607079,3,0,89,96
320826,0.00216587684178,254,Jiangsu,涟水县,江苏省,1678.16292741216,0,0,90,96
320923,0.00208350060408707,254,Jiangsu,阜宁县,江苏省,1438.76979461169,0,0,91,96
321182,0.00208018910747091,254,Jiangsu,扬中市,江苏省,325.415003923418,1,0,92,96
320303,0.00197188528434334,254,Jiangsu,云龙区,江苏省,118.106812337828,9,0,93,96
320611,0.00167930827523842,254,Jiangsu,港闸区,江苏省,152.756217719578,2,0,94,96
320724,0.00167286129158088,254,Jiangsu,灌南县,江苏省,1028.20452260111,0,0,95,96
320305,0.00147593219336036,254,Jiangsu,贾汪区,江苏省,620.332163268252,0,0,96,96
361130,0.0750521535504888,237,Jiangxi,婺源县,江西省,2968.88479589537,1044,0.00841697434171025,1,100
360425,0.0544434960136843,237,Jiangxi,永修县,江西省,1944.42510661981,583,0.137298838601451,2,100
360112,0.0500798177772954,237,Jiangxi,新建区,江西省,2223.45478057421,331,0.123730458167192,3,100
361127,0.0335985706816452,237,Jiangxi,余干县,江西省,2356.61830318896,165,0.00303723958640706,4,100
360727,0.0322929550868088,237,Jiangxi,龙南县,江西省,1646.18097470369,45,0.0783363635991875,5,100
360121,0.0315948483951085,237,Jiangxi,南昌县,江西省,1814.74660350006,203,0.00129936420374488,6,100
360733,0.0279684023399409,237,Jiangxi,会昌县,江西省,2710.84998057145,51,0,7,100
361104,0.0258646839857951,237,Jiangxi,广信区,江西省,2231.17975420593,50,0.000384549355580118,8,100
361002,0.0257021934588577,237,Jiangxi,临川区,江西省,2127.4434985853,74,0,9,100
361124,0.023692900863903,237,Jiangxi,铅山县,江西省,2179.15092224867,27,0.0702636618891534,10,100
361028,0.0214451454232593,237,Jiangxi,资溪县,江西省,1248.52621139275,32,0.109240878893946,11,100
360483,0.0188603988527314,237,Jiangxi,庐山市,江西省,664.643894162277,65,0.341999308468678,12,100
361003,0.016917762918277,237,Jiangxi,东乡区,江西省,1267.7507947777,42,0.000675853165756425,13,100
360822,0.0165988187626987,237,Jiangxi,吉水县,江西省,2506.42272202953,24,0,14,100
360681,0.0161925200126049,237,Jiangxi,贵溪市,江西省,2492.27672600837,9,0.0533600012798707,15,100
360404,0.0135005284562314,237,Jiangxi,柴桑区,江西省,914.633779037026,91,0.00845585968188765,16,100
361181,0.0134790006598258,237,Jiangxi,德兴市,江西省,2080.64724257963,19,0.00583436849530806,17,100
360428,0.0134117622134184,237,Jiangxi,都昌县,江西省,2228.18589029083,24,0.0393388736981807,18,100
361123,0.01267840175616,237,Jiangxi,玉山县,江西省,1731.12437085891,18,0,19,100
360725,0.0119127335740939,237,Jiangxi,崇义县,江西省,2196.80356445965,6,0.086593220198706,20,100
360781,0.0117184939048854,237,Jiangxi,瑞金市,江西省,2441.15641297426,5,0.022686214250587,21,100
360827,0.011716969420351,237,Jiangxi,遂川县,江西省,3100.17991496213,8,0.00879152479579632,22,100
360702,0.0116181174406588,237,Jiangxi,章贡区,江西省,591.333717459981,32,0,23,100
360430,0.011127817306157,237,Jiangxi,彭泽县,江西省,1540.71379919065,26,0.0329847284716839,24,100
360222,0.0109916145001548,237,Jiangxi,浮梁县,江西省,2859.41324849292,12,0,25,100
361022,0.0109455771629355,237,Jiangxi,黎川县,江西省,1707.99040997536,7,0,26,100
360502,0.0104067945306519,237,Jiangxi,渝水区,江西省,1780.52831000796,14,0.00296119657231206,27,100
360829,0.00991005030223302,237,Jiangxi,安福县,江西省,2793.73686850196,7,0.00392209962701841,28,100
360722,0.00969626151527959,237,Jiangxi,信丰县,江西省,2866.23955054347,2,0.00316597711730777,29,100
360402,0.00939055588123009,237,Jiangxi,濂溪区,江西省,503.168769598461,36,0.186056406977566,30,100
360704,0.00902341919204585,237,Jiangxi,赣县区,江西省,2989.71778767682,3,0,31,100
361128,0.00885679273297528,237,Jiangxi,鄱阳县,江西省,4125.25516574502,4,0,32,100
360424,0.00870728989385824,237,Jiangxi,修水县,江西省,4501.9767939527,5,0.000343954303328481,33,100
360731,0.00850707438827201,237,Jiangxi,于都县,江西省,2894.21723395244,2,0,34,100
360881,0.00825898403464187,237,Jiangxi,井冈山市,江西省,1289.46813609573,4,0.179967842013675,35,100
360124,0.008128535497679,237,Jiangxi,进贤县,江西省,1935.88448657702,6,0,36,100
360111,0.00805366577523114,237,Jiangxi,青山湖区,江西省,222.212925385912,58,0,37,100
360735,0.00797005877379628,237,Jiangxi,石城县,江西省,1567.45299419729,2,0.0670808007010814,38,100
360734,0.007811985083959,237,Jiangxi,寻乌县,江西省,2352.51981751966,1,0.0144364023939045,39,100
361023,0.00714396824043884,237,Jiangxi,南丰县,江西省,1911.85279020716,2,0.0020692424713046,40,100
361021,0.00710513924445679,237,Jiangxi,南城县,江西省,1712.31839696314,2,0,41,100
360113,0.00688692469192648,237,Jiangxi,红谷滩区,江西省,203.949348278722,45,0,42,100
361126,0.00688595786053155,237,Jiangxi,弋阳县,江西省,1573.6046481586,2,0,43,100
360423,0.0068684620269197,237,Jiangxi,武宁县,江西省,3504.5200583811,3,2.37829774685274e-05,44,100
360981,0.00674695998795022,237,Jiangxi,丰城市,江西省,2836.34436566662,2,0,45,100
360481,0.00669301787128135,237,Jiangxi,瑞昌市,江西省,1418.17542945808,10,0,46,100
360830,0.00657262787330487,237,Jiangxi,永新县,江西省,2181.62136558819,2,0,47,100
360521,0.00653732728293638,237,Jiangxi,分宜县,江西省,1378.56929792006,5,0.0156890471418171,48,100
360925,0.00642000191848758,237,Jiangxi,靖安县,江西省,1377.7736409229,5,0.0804389309050797,49,100
361102,0.00615689887581844,237,Jiangxi,信州区,江西省,316.122028028106,10,0,50,100
360902,0.00607798356311154,237,Jiangxi,袁州区,江西省,2536.9212623764,2,0.00804599106967114,51,100
360730,0.00595879026120666,237,Jiangxi,宁都县,江西省,4047.19792274688,0,0.000377242761814097,52,100
360281,0.00595585774266221,237,Jiangxi,乐平市,江西省,1978.81630370245,2,0,53,100
360724,0.00583987617543071,237,Jiangxi,上犹县,江西省,1541.41619793183,2,0.000371894386276662,54,100
360603,0.00581037990487086,237,Jiangxi,余江区,江西省,928.425781689303,3,1.02176169998586e-05,55,100
360826,0.00570434936657231,237,Jiangxi,泰和县,江西省,2659.52744458402,1,0,56,100
361129,0.00567728323228014,237,Jiangxi,万年县,江西省,1151.79297696801,3,0,57,100
360926,0.00560426608476849,237,Jiangxi,铜鼓县,江西省,1552.54339100974,4,0.040200994474109,58,100
360726,0.00554231436730019,237,Jiangxi,安远县,江西省,2348.69008385515,0,0.0133883876021061,59,100
360723,0.00546083214777616,237,Jiangxi,大余县,江西省,1355.87260697261,1,0,60,100
360729,0.00537555180356458,237,Jiangxi,全南县,江西省,1534.23171742832,0,0.0072887664960072,61,100
360703,0.00535092561969523,237,Jiangxi,南康区,江西省,1742.22122534894,1,0,62,100
361026,0.00528430696438568,237,Jiangxi,宜黄县,江西省,1938.98981787,0,0.128569918775789,63,100
360982,0.00527319924412687,237,Jiangxi,樟树市,江西省,1288.83463289055,3,0,64,100
360921,0.00517885275676701,237,Jiangxi,奉新县,江西省,1649.88580277853,3,0.00107492019935485,65,100
360732,0.00500055336763013,237,Jiangxi,兴国县,江西省,3214.7300499465,0,0,66,100
360321,0.0049672801738234,237,Jiangxi,莲花县,江西省,1070.90810905828,3,0,67,100
360728,0.0049454630675592,237,Jiangxi,定南县,江西省,1322.71677811979,0,0,68,100
360202,0.00493010147632819,237,Jiangxi,昌江区,江西省,406.598176902064,10,0,69,100
361024,0.00491752046976872,237,Jiangxi,崇仁县,江西省,1520.02591934677,1,0,70,100
360823,0.00487372634394127,237,Jiangxi,峡江县,江西省,1298.3687371726,2,0,71,100
360983,0.00483213494652986,237,Jiangxi,高安市,江西省,2426.81696282753,1,0,72,100
360803,0.00474494319268376,237,Jiangxi,青原区,江西省,918.05170998027,2,0.0144650950839406,73,100
360825,0.00464575090877822,237,Jiangxi,永丰县,江西省,2708.77633073993,0,0,74,100
361103,0.00457263802375593,237,Jiangxi,广丰区,江西省,1374.9916359382,0,0.0782323062983915,75,100
361025,0.00447955191759775,237,Jiangxi,乐安县,江西省,2410.56711222511,0,0.000303039116109871,76,100
360323,0.00432673169539486,237,Jiangxi,芦溪县,江西省,962.594402253479,3,0,77,100
361030,0.00414069644254145,237,Jiangxi,广昌县,江西省,1603.20187333019,0,0,78,100
360821,0.00392221313477524,237,Jiangxi,吉安县,江西省,2122.98406083828,0,0.0030968771640812,79,100
361027,0.00389596479003798,237,Jiangxi,金溪县,江西省,1352.55262892353,0,0,80,100
360828,0.00387596456955822,237,Jiangxi,万安县,江西省,2036.3231491008,0,0,81,100
360923,0.00375440920425809,237,Jiangxi,上高县,江西省,1346.38066094014,1,0.000227645748141333,82,100
360322,0.00351998721952733,237,Jiangxi,上栗县,江西省,728.85208821356,2,0,83,100
360429,0.00343283847628257,237,Jiangxi,湖口县,江西省,672.757605148787,3,0.0196553851647452,84,100
360482,0.00338011779742322,237,Jiangxi,共青城市,江西省,282.605297227032,7,0,85,100
360924,0.00330846209155981,237,Jiangxi,宜丰县,江西省,1937.09400905919,0,0.0264929884378529,86,100
360426,0.00318848038325329,237,Jiangxi,德安县,江西省,858.580785601221,2,0,87,100
360102,0.00313798692595948,237,Jiangxi,东湖区,江西省,55.7344376668306,23,0,88,100
360824,0.00309682439715868,237,Jiangxi,新干县,江西省,1243.55809755874,0,0,89,100
360922,0.0029396570616694,237,Jiangxi,万载县,江西省,1716.41646366224,0,0,90,100
361125,0.0028910620138381,237,Jiangxi,横峰县,江西省,654.387575363281,0,0,91,100
360802,0.00265610025252373,237,Jiangxi,吉州区,江西省,424.98818962433,1,0,92,100
360313,0.00258349841191858,237,Jiangxi,湘东区,江西省,857.536770002086,0,0,93,100
360602,0.00254348848948892,237,Jiangxi,月湖区,江西省,137.163260920891,1,0.116148063262369,94,100
360302,0.00215324541825316,237,Jiangxi,安源区,江西省,211.704487479013,2,0,95,100
360123,0.00207242856009498,237,Jiangxi,安义县,江西省,660.182579934942,0,0,96,100
360103,0.00190072685859913,237,Jiangxi,西湖区,江西省,35.328075067707,11,0,97,100
360403,0.00177090726989089,237,Jiangxi,浔阳区,江西省,48.7684779116744,13,0,98,100
360104,0.00154690545718187,237,Jiangxi,青云谱区,江西省,37.1603619411555,6,0,99,100
360203,0.000812431962020017,237,Jiangxi,珠山区,江西省,15.8054783226801,3,0,100,100
222404,0.121194167585363,174,Jilin,珲春市,吉林省,5105.16158800005,211,0.320150775360301,1,60
220822,0.093403244351082,174,Jilin,通榆县,吉林省,8475.29963075918,85,0.126853666283392,2,60
220821,0.0724628909577418,174,Jilin,镇赉县,吉林省,5066.44980428946,39,0.282957951113747,3,60
220621,0.0626706223854978,174,Jilin,抚松县,吉林省,6156.32553488575,49,0.206078184987601,4,60
220382,0.0484040495380558,174,Jilin,双辽市,吉林省,3092.98450745954,73,0,5,60
222426,0.0431218651905618,174,Jilin,安图县,吉林省,7439.39796462375,27,0.108738130408798,6,60
220882,0.029931552973957,174,Jilin,大安市,吉林省,4885.78176059797,14,0.0177591182048531,7,60
222424,0.0217771761299119,174,Jilin,汪清县,吉林省,8823.18439168966,5,0.0406023423490701,8,60
220881,0.0198567637741872,174,Jilin,洮南市,吉林省,5103.89555935246,5,0.000384446447586319,9,60
220582,0.0189231633559269,174,Jilin,集安市,吉林省,3290.34035737265,2,0.0426874855467256,10,60
220221,0.0174681344151889,174,Jilin,永吉县,吉林省,2630.54596383406,10,0,11,60
222401,0.0165261640799816,174,Jilin,延吉市,吉林省,1348.79077464465,18,0,12,60
220802,0.0155031917783449,174,Jilin,洮北区,吉林省,2224.40421078517,6,0,13,60
220622,0.0154397178810561,174,Jilin,靖宇县,吉林省,3084.16625705606,2,0.170944306488882,14,60
220102,0.0153496519484688,174,Jilin,南关区,吉林省,520.906907195796,36,0,15,60
220523,0.0139422718157148,174,Jilin,辉南县,吉林省,2276.77661234308,3,0.0665909381679177,16,60
220281,0.0135312652322581,174,Jilin,蛟河市,吉林省,6369.3295061765,2,0.0158953235233592,17,60
220721,0.0132869579211105,174,Jilin,前郭尔罗斯蒙古族自治县,吉林省,6023.81529456243,1,0.0746925096114542,18,60
220722,0.0129325991393767,174,Jilin,长岭县,吉林省,5737.69629285393,1,0.0122654361872304,19,60
220202,0.0127777637626979,174,Jilin,昌邑区,吉林省,858.218073074362,17,0,20,60
220623,0.0125178997305151,174,Jilin,长白朝鲜族自治县,吉林省,2494.79191565921,3,0.123635832957705,21,60
220303,0.0121055388513183,174,Jilin,铁东区,吉林省,923.616176200453,6,0.0116033331190837,22,60
222403,0.0117520505760248,174,Jilin,敦化市,吉林省,11786.8974543744,0,0.0654686136142246,23,60
220282,0.0116870387463224,174,Jilin,桦甸市,吉林省,6523.31314010515,0,0.124739226366701,24,60
220203,0.0115173523632109,174,Jilin,龙潭区,吉林省,1174.00787099239,9,0,25,60
220322,0.0114089759358333,174,Jilin,梨树县,吉林省,3603.67009371612,1,0,26,60
220211,0.0113853714575782,174,Jilin,丰满区,吉林省,1058.66645017557,9,0.00123380950842578,27,60
220581,0.0111221440442387,174,Jilin,梅河口市,吉林省,2178.379926275,2,0,28,60
220605,0.0107962858316837,174,Jilin,江源区,吉林省,1347.53820589691,4,0.0068810188718975,29,60
220284,0.0106644859048986,174,Jilin,磐石市,吉林省,3860.0775851684,1,0,30,60
220323,0.0106398419693078,174,Jilin,伊通满族自治县,吉林省,2523.47844505821,1,0.100550797956161,31,60
220521,0.0103363559437342,174,Jilin,通化县,吉林省,3723.06023630739,0,0.0106545615458893,32,60
220524,0.00993315770854782,174,Jilin,柳河县,吉林省,3345.25332051047,0,0.0765627625925878,33,60
222405,0.00967316203556686,174,Jilin,龙井市,吉林省,2577.51320095427,0,0.298706377282889,34,60
220122,0.00902302711753709,174,Jilin,农安县,吉林省,5235.16112741522,0,0.0498481609293143,35,60
220104,0.00882628887195654,174,Jilin,朝阳区,吉林省,294.717605720068,16,0,36,60
220723,0.00842663621587427,174,Jilin,乾安县,吉林省,3514.12265479897,0,0.0825780581707425,37,60
220103,0.00821176033879404,174,Jilin,宽城区,吉林省,929.370797901659,4,0,38,60
220381,0.00819186349990287,174,Jilin,公主岭市,吉林省,4172.08720938021,0,0,39,60
220681,0.00808988357660576,174,Jilin,临江市,吉林省,2995.12526005747,0,0.0414897681967992,40,60
220781,0.00798088706834531,174,Jilin,扶余市,吉林省,4343.18180365166,0,0,41,60
220283,0.00781307170203624,174,Jilin,舒兰市,吉林省,4558.32372737772,0,0,42,60
220182,0.00768515949344363,174,Jilin,榆树市,吉林省,4713.10323317392,0,0,43,60
220421,0.00736912747441944,174,Jilin,东丰县,吉林省,2523.07533020205,0,0,44,60
222406,0.0073229765089668,174,Jilin,和龙市,吉林省,5062.82224556093,0,0.0015536701287561,45,60
220112,0.00729271710273949,174,Jilin,双阳区,吉林省,1677.23074305086,1,0,46,60
220602,0.00693911791581971,174,Jilin,浑江区,吉林省,1356.49022536556,0,0.0588204304429672,47,60
220422,0.00687029161399193,174,Jilin,东辽县,吉林省,2189.46300989833,0,0,48,60
220183,0.00667767112404336,174,Jilin,德惠市,吉林省,3016.88650871306,0,0,49,60
220113,0.00637264572185851,174,Jilin,九台区,吉林省,2853.67178237083,0,0,50,60
222402,0.00634121132283188,174,Jilin,图们市,吉林省,1137.14422720748,1,0,51,60
220105,0.00576791964036603,174,Jilin,二道区,吉林省,1031.46567828114,1,0,52,60
220702,0.00538055330797638,174,Jilin,宁江区,吉林省,1541.65710122726,0,0,53,60
220204,0.00464086567091817,174,Jilin,船营区,吉林省,683.98257473948,1,0,54,60
220302,0.00422201117913178,174,Jilin,铁西区,吉林省,97.6769564138215,5,0,55,60
220503,0.00374025942890064,174,Jilin,二道江区,吉林省,371.477648448968,0,0,56,60
220502,0.00372699653000659,174,Jilin,东昌区,吉林省,373.815490357721,0,0.00384882581112223,57,60
220106,0.00352258843694489,174,Jilin,绿园区,吉林省,284.021405143009,1,0,58,60
220402,0.00289799819883667,174,Jilin,龙山区,吉林省,248.070202899629,0,0,59,60
220403,0.00262359562248769,174,Jilin,西安区,吉林省,178.457246444697,0,0,60,60
211103,0.0966229415197227,214,Liaoning,兴隆台区,辽宁省,679.173040874941,83,0.685119724389173,1,93
211104,0.0790831881623101,214,Liaoning,大洼区,辽宁省,1527.48639178993,587,0.176995745526805,2,93
210681,0.0510261606216364,214,Liaoning,东港市,辽宁省,2220.82285167291,88,0.135935910390001,3,93
210112,0.047221395774365,214,Liaoning,浑南区,辽宁省,915.476891634957,672,0,4,93
210283,0.0351394481453952,214,Liaoning,庄河市,辽宁省,3908.91344228363,47,0.0103845600858764,5,93
210281,0.0304116524097297,214,Liaoning,瓦房店市,辽宁省,3855.04487488298,22,0.151987265406199,6,93
210781,0.029420362329567,214,Liaoning,凌海市,辽宁省,2901.21303828339,59,0.0170312943301575,7,93
211324,0.0250589849864853,214,Liaoning,喀喇沁左翼蒙古族自治县,辽宁省,2231.187813689,54,0.00177807794209673,8,93
211382,0.0246052244691112,214,Liaoning,凌源市,辽宁省,3279.87059388684,26,0,9,93
211421,0.0223679348487897,214,Liaoning,绥中县,辽宁省,2757.37250444422,24,0,10,93
210114,0.0218174594097287,214,Liaoning,于洪区,辽宁省,778.060513435164,125,0,11,93
211422,0.0212533944415996,214,Liaoning,建昌县,辽宁省,3180.87895173249,17,0.0537898284436102,12,93
210214,0.0210933894191523,214,Liaoning,普兰店区,辽宁省,2839.80892520656,20,6.43868302670013e-06,13,93
210123,0.0184900591904404,214,Liaoning,康平县,辽宁省,2162.79143823605,34,0,14,93
210682,0.0181405162743122,214,Liaoning,凤城市,辽宁省,5515.75356539382,7,0.00445235905614928,15,93
210421,0.0177806881219253,214,Liaoning,抚顺县,辽宁省,2339.28457572357,21,0.0549157154244827,16,93
210624,0.0174086458915483,214,Liaoning,宽甸满族自治县,辽宁省,6098.28325230713,5,0.0123165531659967,17,93
210521,0.0167768504941971,214,Liaoning,本溪满族自治县,辽宁省,3343.29182160096,14,0,18,93
211122,0.0166305618618437,214,Liaoning,盘山县,辽宁省,1346.7500993711,34,0.00437263653057512,19,93
211381,0.0151468554488903,214,Liaoning,北票市,辽宁省,4531.0703422147,7,0.026792517386194,20,93
210124,0.01429617454614,214,Liaoning,法库县,辽宁省,2283.21927718185,17,0,21,93
210381,0.0140361359960443,214,Liaoning,海城市,辽宁省,2732.67690419281,9,0.00562269832174881,22,93
210921,0.0134926132990486,214,Liaoning,阜新蒙古族自治县,辽宁省,6223.72802770857,5,0.0199616979391006,23,93
210423,0.0124446728530906,214,Liaoning,清原满族自治县,辽宁省,3923.85027378894,7,0,24,93
210111,0.0123737413881293,214,Liaoning,苏家屯区,辽宁省,782.709093646944,31,0,25,93
210522,0.01062227446028,214,Liaoning,桓仁满族自治县,辽宁省,3552.93198833307,3,0.0355246837786542,26,93
210323,0.0105621580754322,214,Liaoning,岫岩满族自治县,辽宁省,4502.36225581717,2,0,27,93
211321,0.0104156740244376,214,Liaoning,朝阳县,辽宁省,4226.2785377719,3,0.0165525855565007,28,93
211081,0.00997732968306131,214,Liaoning,灯塔市,辽宁省,1334.03486159126,9,0,29,93
210311,0.0097603897124027,214,Liaoning,千山区,辽宁省,544.394922973714,22,0,30,93
210113,0.00974457985606956,214,Liaoning,沈北新区,辽宁省,856.746408806005,19,0,31,93
210604,0.00921966815557601,214,Liaoning,振安区,辽宁省,661.804225531725,5,0,32,93
211481,0.00889218821553238,214,Liaoning,兴城市,辽宁省,2087.97642052167,4,0,33,93
211221,0.00874381863524304,214,Liaoning,铁岭县,辽宁省,2242.32708181743,5,0,34,93
210115,0.00820705769475693,214,Liaoning,辽中区,辽宁省,1648.55607755342,5,0,35,93
211322,0.00807370000311952,214,Liaoning,建平县,辽宁省,4874.08179161564,1,0,36,93
211021,0.00804673274502383,214,Liaoning,辽阳县,辽宁省,2827.20846175873,2,0,37,93
210727,0.00788431045602793,214,Liaoning,义县,辽宁省,2477.67682516802,2,0.0386733202621931,38,93
210922,0.00730919580573134,214,Liaoning,彰武县,辽宁省,3619.71264797703,1,0.0494517233106309,39,93
211004,0.00730412400960837,214,Liaoning,宏伟区,辽宁省,72.5096579979501,80,0,40,93
211102,0.00672068223615879,214,Liaoning,双台子区,辽宁省,107.240309256622,47,0,41,93
210181,0.00660616354476084,214,Liaoning,新民市,辽宁省,3298.42911763034,1,0,42,93
210782,0.00603715556468056,214,Liaoning,北镇市,辽宁省,1693.96782077411,0,0.269894981592712,43,93
210504,0.00588313881708759,214,Liaoning,明山区,辽宁省,413.412391006182,8,0.0106428767234624,44,93
210422,0.00574555351429405,214,Liaoning,新宾满族自治县,辽宁省,4285.68790627753,0,0.0189846001382505,45,93
210711,0.00570727209473389,214,Liaoning,太和区,辽宁省,372.553544009344,9,0,46,93
211224,0.00569298682018451,214,Liaoning,昌图县,辽宁省,4324.05181876787,0,0.000684613410781207,47,93
210105,0.0055303809619025,214,Liaoning,皇姑区,辽宁省,30.6396416045862,109,0,48,93
211011,0.0054634335600379,214,Liaoning,太子河区,辽宁省,142.993921168732,20,0,49,93
210811,0.00542118055393509,214,Liaoning,老边区,辽宁省,348.203164308391,7,0,50,93
210881,0.00529152414093719,214,Liaoning,盖州市,辽宁省,2922.12261969638,0,0,51,93
210104,0.00500810662692318,214,Liaoning,大东区,辽宁省,34.3132613007615,77,0,52,93
210603,0.00494938825383644,214,Liaoning,振兴区,辽宁省,92.7482308973542,12,0,53,93
210505,0.00481523423122142,214,Liaoning,南芬区,辽宁省,615.427019968937,3,0,54,93
211223,0.00467893895409519,214,Liaoning,西丰县,辽宁省,2684.60953348146,0,0,55,93
210102,0.0046090499275533,214,Liaoning,和平区,辽宁省,21.2696892233152,99,0,56,93
211282,0.00452311313040473,214,Liaoning,开原市,辽宁省,2815.6046350639,0,0,57,93
210726,0.00446255367980492,214,Liaoning,黑山县,辽宁省,2495.09241795756,0,4.69730709196251e-05,58,93
210882,0.00417985058347349,214,Liaoning,大石桥市,辽宁省,1620.48316431897,0,0,59,93
211202,0.00407024495539509,214,Liaoning,银州区,辽宁省,172.158599769019,11,0,60,93
211402,0.00400691124697456,214,Liaoning,连山区,辽宁省,1654.29203182248,0,0,61,93
210321,0.00374482923684237,214,Liaoning,台安县,辽宁省,1390.65984389503,0,0.00939502615329353,62,93
210103,0.00314357505196645,214,Liaoning,沈河区,辽宁省,18.405216298372,46,0,63,93
210803,0.00309788011081063,214,Liaoning,西市区,辽宁省,37.1180661336212,18,0,64,93
210602,0.00299160133361886,214,Liaoning,元宝区,辽宁省,80.8350731154954,3,0,65,93
210411,0.0029816913127534,214,Liaoning,顺城区,辽宁省,277.28227196893,2,0.0473248868415661,66,93
210106,0.00291984930277707,214,Liaoning,铁西区,辽宁省,39.1507758903807,18,0,67,93
210502,0.00288410614689733,214,Liaoning,平山区,辽宁省,177.45589826698,3,0,68,93
211303,0.00278251396918002,214,Liaoning,龙城区,辽宁省,348.170932645084,1,0,69,93
210802,0.00271199887273818,214,Liaoning,站前区,辽宁省,131.252856379195,3,0,70,93
211005,0.00271170565637056,214,Liaoning,弓长岭区,辽宁省,289.510096486724,1,0,71,93
210404,0.00270135164439955,214,Liaoning,望花区,辽宁省,213.43549687885,2,0,72,93
211302,0.00263434375636913,214,Liaoning,双塔区,辽宁省,209.463915951043,2,0,73,93
210804,0.00262113037062687,214,Liaoning,鲅鱼圈区,辽宁省,272.221919955936,1,0,74,93
211404,0.00241730306839363,214,Liaoning,南票区,辽宁省,511.102494157469,0,0,75,93
211403,0.00225735662706779,214,Liaoning,龙港区,辽宁省,135.076923131066,2,0,76,93
211204,0.00221243775214526,214,Liaoning,清河区,辽宁省,479.639711360432,0,0,77,93
210503,0.00209748640024129,214,Liaoning,溪湖区,辽宁省,311.809993681597,0,0.0243734502218479,78,93
210703,0.0020286236708203,214,Liaoning,凌河区,辽宁省,36.1227702220321,7,0,79,93
210403,0.00193683772976729,214,Liaoning,东洲区,辽宁省,207.556138315722,0,0.100128986501791,80,93
210911,0.00177426537034539,214,Liaoning,细河区,辽宁省,288.438667930805,0,0,81,93
211281,0.00172508376489631,214,Liaoning,调兵山市,辽宁省,262.488357269412,0,0,82,93
