grid_id,province,warm_trend_dec,warm_delta_c,tmean_1980_2000,tmean_2002_2024
836,Jiangxi,0.386078184850916,0.899258119308016,17.7710319975066,18.6702901168146
837,Jiangxi,0.315184444084363,0.719461678286269,17.2345240995997,17.953985777886
838,Jiangxi,0.316216502782018,0.717425806685679,16.1746034163331,16.8920292230188
839,Zhejiang,0.325263485678938,0.736093820262322,16.109920878732,16.8460146989943
840,Zhejiang,0.333904243060041,0.749689391927941,17.3869050797962,18.1365944717241
841,Zhejiang,0.337922715805683,0.758988990629021,17.2591272157336,18.0181162063626
842,Zhejiang,0.353151078149839,0.805728100965233,16.8841272422246,17.6898553431898
843,Zhejiang,0.344016245336033,0.799499631298259,15.9765875992321,16.7760872305303
844,Zhejiang,0.332707511394444,0.741563168248277,16.5845240837052,17.3260872519535
845,Zhejiang,0.328930619677065,0.731832297486715,16.729762180457,17.4615944779438
846,Tibet,0.345147126714618,0.870048312289065,-2.17222224991946,-1.30217393763039
847,Tibet,0.320213007810618,0.836991064931768,-1.98373021658451,-1.14673915165274
848,Tibet,0.198451919628403,0.544513486964619,-1.88690481976502,-1.34239133280041
849,Tibet,0.264437858563376,0.709213256775521,-2.12261909270097,-1.41340583592545
850,Tibet,0.30239350360736,0.767443085553381,0.00357143264559526,0.771014518198976
851,Tibet,0.195992531455304,0.554503111409125,0.877380969032409,1.43188408044153
852,Tibet,0.198440938465686,0.5617149947179,3.3027778123875,3.8644928071054
853,Tibet,0.30982652862978,0.78914770289222,3.50396831741645,4.29311602030867
854,Tibet,0.318697860033353,0.805072506281672,4.2416667228949,5.04673922917657
855,Tibet,0.22068510980124,0.579692890407394,4.34603183314441,4.9257247235518
856,Tibet,0.239569614348924,0.638181536147991,-1.60992069231967,-0.971739156171679
857,Tibet,0.298342114721814,0.748171149581424,-1.43730160753642,-0.689130457954994
858,Tibet,0.293313577171574,0.734541070271538,-0.50555556844033,0.228985501831208
859,Tibet,0.2919740904831,0.720289853348135,3.10833338849128,3.82862324183942
860,Tibet,0.242995172942717,0.7045721344295,0.268253955280497,0.972826089709997
861,Tibet,0.227316646677592,0.585921331318424,-2.13809528911398,-1.55217395779555
862,Tibet,0.223627576408159,0.578329874669234,-2.59246035922496,-2.01413048455573
863,Tibet,0.226866499049246,0.585403751202694,-0.640476204129675,-0.0550724529269813
864,Tibet,0.239602553715858,0.606918578685934,-1.15873018545764,-0.551811606771704
865,Tibet,0.259255591817576,0.731400951540022,0.772222257381867,1.50362320892189
866,Tibet,0.269301715219818,0.716821956535026,3.74404765736489,4.46086961389992
867,Tibet,0.289361004142167,0.749240870077839,-0.0912698468873425,0.657971023190497
868,Tibet,0.289273183713481,0.745186372152983,0.217857130581424,0.963043502734407
869,Tibet,0.282597729256463,0.725862695802751,0.365079361235812,1.09094205703856
870,Tibet,0.27728371264157,0.711956535118296,1.50000004233822,2.21195657745652
871,Tibet,0.273221346049467,0.698602493095236,0.928571463577331,1.62717395667257
872,Tibet,0.25949715547833,0.726207762047793,2.09444448310468,2.82065224515247
873,Tibet,0.24186429628169,0.610420977649215,2.81349211954881,3.42391309719803
874,Sichuan,0.23188405645603,0.577398204670806,2.56825401314667,3.14565221781748
875,Sichuan,0.225208614231772,0.554485864285573,-0.109920635464646,0.444565228820927
876,Sichuan,0.226504178046951,0.520910988075259,1.20952383910735,1.7304348271826
877,Sichuan,0.28568291445956,0.708919945620952,4.05158737360958,4.76050731923053
878,Sichuan,0.245114192421408,0.602743293519284,3.18928576792989,3.79202906144918
879,Sichuan,0.234815544054913,0.573343682136924,1.82738098975212,2.40072467188904
880,Sichuan,0.226932376292671,0.565493465255333,2.78849209655845,3.35398556181378
881,Sichuan,0.180939843118204,0.411956548490264,5.00833339847269,5.42028994696296
882,Sichuan,0.0595850086377068,0.0180814866416217,13.1253969882216,13.1434784748632
883,Sichuan,0.232213440253434,0.572636313073133,16.8480161541984,17.4206524672716
884,Sichuan,0.270432588035305,0.637353382166541,16.6162701258584,17.2536235080249
885,Sichuan,0.269126021605497,0.626311188981482,16.7515876198572,17.3778988088387
886,Sichuan,0.154622314030736,0.270065567796191,17.148413020467,17.4184785882632
887,Sichuan,0.165195466972622,0.299171933352827,17.6261906907672,17.92536262412
888,Sichuan,0.158047844115506,0.245479594599885,17.5186510824022,17.7641306770021
889,Sichuan,0.305698305172098,0.718184998275664,16.9158732966771,17.6340582949528
890,Chongqing,0.305698282660022,0.714958624604485,16.5238097802041,17.2387684048086
891,Chongqing,0.178590225398567,0.310403633582501,14.8011907613467,15.1115943949292
892,Hubei,0.18550725182421,0.328830241795764,12.5642859489908,12.8931161907866
893,Hubei,0.225911287771645,0.52600068041092,14.5134923491213,15.0394930295322
894,Hubei,0.31556871805224,0.784144218765549,13.7531748333621,14.5373190521276
895,Hubei,0.323803233553737,0.763336739278531,12.5424605520472,13.3057972913257
896,Hubei,0.326559089552849,0.771411351756735,13.1829367291833,13.95434808094
897,Hubei,0.326526168987423,0.773412756956063,15.8682542268246,16.6416669837807
898,Hubei,0.328721978735599,0.778623157365306,17.1416669620408,17.9202901194061
899,Hubei,0.331938951369908,0.786059348541258,16.951984399841,17.7380437483822
900,Hubei,0.321113319854019,0.766821954088261,17.069047878659,17.8358698327472
901,Hubei,0.324681582200091,0.776500972469894,17.1702383983703,17.9467393708402
902,Hubei,0.330270060620709,0.788319488530984,17.1968257010929,17.9851451896239
903,Hubei,0.337725075494316,0.805728056251464,17.2257939482492,18.0315220045007
904,Hubei,0.33321257348536,0.796290578432462,17.2218256564367,18.0181162348692
905,Hubei,0.347244191082046,0.825483144039204,16.269444688445,17.0949278324842
906,Hubei,0.352053183825014,0.836697839904932,16.7821431141051,17.61884095401
907,Anhui,0.359046995967011,0.857349903255269,17.1321431398392,17.9894930430944
908,Anhui,0.315887136539451,0.719772240287114,16.5392860335017,17.2590582737888
909,Anhui,0.347990764014596,0.818719751037675,15.730555813937,16.5492755649746
910,Anhui,0.294323641835472,0.658954379126284,15.7511907981502,16.4101451772765
911,Anhui,0.32752526252742,0.736732268452723,15.5150796052009,16.2518118736537
912,Zhejiang,0.349198495001451,0.80471012195774,15.9583335935123,16.7630437154701
913,Zhejiang,0.346969710541075,0.810973121749274,16.1821431380416,16.9931162597909
914,Zhejiang,0.352009239678953,0.801259528467622,16.8730160991351,17.6742756276027
915,Zhejiang,0.344016245336033,0.799499631298259,15.9765875992321,16.7760872305303
916,Zhejiang,0.345465534197745,0.790062138608935,15.9976192807394,16.7876814193484
917,Zhejiang,0.329578392433399,0.768512790165246,17.0579367630065,17.8264495531718
918,Tibet,0.285693897158529,0.756435480052342,-1.4115079635429,-0.655072483490559
919,Tibet,0.329325870730614,0.854520379278354,-1.41865081925477,-0.564130439976419
920,Tibet,0.258190614489129,0.706642541311954,-1.33055558777045,-0.623913046458493
921,Tibet,0.264437858563376,0.709213256775521,-2.12261909270097,-1.41340583592545
922,Tibet,0.315447965982056,0.827639778674913,-2.99285721131379,-2.16521743263887
923,Tibet,0.205368908290695,0.57629399471566,-2.66071432645595,-2.08442033174029
924,Tibet,0.342094855749514,0.865769495555117,-0.739682551650774,0.126086943904343
925,Tibet,0.2501646927699,0.659610085321746,-1.0980159012926,-0.438405815970854
926,Tibet,0.278535358780372,0.739924097418261,-1.12579367105805,-0.385869573639787
927,Tibet,0.23950375452209,0.635110469900066,-0.0579365167530283,0.577173953147038
928,Tibet,0.239569614348924,0.638181536147991,-1.60992069231967,-0.971739156171679
929,Tibet,0.245564330842053,0.634472026618864,-3.39642861059734,-2.76195658397847
930,Tibet,0.242501104924604,0.625086278398184,-2.08849209733307,-1.46340581893489
931,Tibet,0.251032066559701,0.719064898137196,-0.823412712308623,-0.104347814171427
932,Tibet,0.234793596767252,0.601035211636352,-1.65357146997537,-1.05253625833902
933,Tibet,0.242709700500803,0.660455474897376,-3.00357147241159,-2.34311599751422
934,Tibet,0.250768551875362,0.681487222339025,-2.91626988431173,-2.2347826619727
935,Tibet,0.252646034519643,0.686507968239749,-1.96150797738561,-1.27500000914586
936,Tibet,0.239602553715858,0.606918578685934,-1.15873018545764,-0.551811606771704
937,Tibet,0.25345849425916,0.74108005355172,-2.37658734087433,-1.63550728732261
938,Tibet,0.276339483769266,0.761111127410606,-1.72777782049444,-0.966666693083834
939,Tibet,0.296047439336528,0.763992415638249,-1.33174605114711,-0.567753635508859
940,Tibet,0.22686650142643,0.654054543025293,1.19087302814873,1.84492757117403
941,Tibet,0.233893280492201,0.691873704578812,-0.669047620413559,0.0228260841652535
942,Tibet,0.231499779436101,0.690096619725999,1.68055559836683,2.37065221809283
943,Tibet,0.2583443238222,0.754917211184025,2.13928574787837,2.8942029590624
944,Tibet,0.248605627549398,0.715044884241249,2.25198416799189,2.96702905223314
945,Tibet,0.238482658925139,0.691701198302676,2.32460321009987,3.01630440840255
946,Sichuan,0.205478685010236,0.644289134257955,0.778174639694275,1.42246377395223
947,Sichuan,0.23642951013585,0.588492050364593,0.344841287131347,0.93333333749594
948,Sichuan,0.230588501060793,0.511870271223549,2.35515879023643,2.86702906145998
949,Sichuan,0.191743522442364,0.405400282201365,1.32539685135559,1.73079713355696
950,Sichuan,0.190985954288503,0.387646672181564,2.13373018008849,2.52137685227005
951,Sichuan,0.235968376399821,0.577812268462333,3.70515880831296,4.28297107677529
952,Sichuan,0.226932376292671,0.565493465255333,2.78849209655845,3.35398556181378
953,Sichuan,0.180939843118204,0.411956548490264,5.00833339847269,5.42028994696296
954,Sichuan,0.0595850086377068,0.0180814866416217,13.1253969882216,13.1434784748632
955,Sichuan,0.232213440253434,0.572636313073133,16.8480161541984,17.4206524672716
956,Sichuan,0.270432588035305,0.637353382166541,16.6162701258584,17.2536235080249
957,Sichuan,0.269126021605497,0.626311188981482,16.7515876198572,17.3778988088387
958,Sichuan,0.154622314030736,0.270065567796191,17.148413020467,17.4184785882632
959,Sichuan,0.165195466972622,0.299171933352827,17.6261906907672,17.92536262412
960,Sichuan,0.158047844115506,0.245479594599885,17.5186510824022,17.7641306770021
961,Sichuan,0.305698305172098,0.718184998275664,16.9158732966771,17.6340582949528
962,Sichuan,0.305698282660022,0.714958624604485,16.5238097802041,17.2387684048086
963,Chongqing,0.179314895790294,0.310110414949587,16.4753971033626,16.7855075183122
964,Chongqing,0.387670156146332,0.883436798308949,16.2321431523278,17.1155799506367
965,Chongqing,0.393039086754248,0.892995168940205,14.6638891701661,15.5568843391063
966,Chongqing,0.396036454789311,0.901828845014203,14.0206351606619,14.9224640056761
967,Hubei,0.336220926024776,0.788181548633499,13.1150795911394,13.9032611397729
968,Hubei,0.338921823690583,0.792581106261643,13.810317699694,14.6028988059556
969,Hubei,0.341161637503586,0.799931017446713,16.3007939202445,17.1007249376912
970,Hubei,0.334387351794363,0.788285053418043,16.6972224797521,17.4855075331702
971,Hubei,0.335715863714629,0.793150495236457,16.7496034219151,17.5427539171516
972,Hubei,0.323770336338863,0.772584578532687,16.8194447377371,17.5920293162698
973,Hubei,0.328052274506502,0.783730199536098,16.8246034364852,17.6083336360213
974,Hubei,0.32971015308162,0.787318868049674,16.8833335836728,17.6706524517225
975,Hubei,0.346003515447083,0.821670143582889,17.0257938892122,17.8474640327951
976,Hubei,0.362889763126522,0.85809177638458,16.4694447190989,17.3275364954834
977,Hubei,0.363647348246241,0.850897174382556,15.4146828055382,16.2655799799207
978,Anhui,0.352053183825014,0.836697839904932,16.7821431141051,17.61884095401
979,Anhui,0.357279321016006,0.849672164420898,17.1496034236181,17.999275588039
980,Anhui,0.317336429321144,0.719306459739094,16.4321431262153,17.1514495859544
981,Anhui,0.318039093150229,0.718115927051208,15.3750002679844,16.0931161950356
982,Anhui,0.298210360525363,0.664458228507849,14.9170637529284,15.5815219814363
983,Anhui,0.376822584640393,0.853761248421659,14.5734129390191,15.4271741874408
984,Zhejiang,0.379457641816684,0.858212599730065,14.9472224736024,15.8054350733325
985,Zhejiang,0.329666231951537,0.783178076415414,16.0476193148938,16.8307973913093
986,Zhejiang,0.352009239678953,0.801259528467622,16.8730160991351,17.6742756276027
987,Zhejiang,0.353403594510095,0.799016568210721,16.7571431436236,17.5561597118343
988,Zhejiang,0.377360561685075,0.848291934462065,16.3404764277594,17.1887683622215
989,Zhejiang,0.350636808480617,0.814251261673938,16.9861113987272,17.8003626604011
990,Tibet,0.178008343941799,0.532729468476143,-2.15555559648644,-1.6228261280103
991,Tibet,0.181785254688098,0.539648070144727,-1.48095242829905,-0.941304358154319
992,Tibet,0.183256468726228,0.547774299135942,-1.72023810345739,-1.17246380432144
993,Tibet,0.320707076862716,0.832246400026401,-3.82500007580079,-2.99275367577439
994,Tibet,0.269883624054279,0.731728777423079,-4.1190476594345,-3.38731888201142
995,Tibet,0.279710149649346,0.753933758593794,-3.42023815149589,-2.6663043929021
996,Tibet,0.315447965982056,0.827639778674913,-2.99285721131379,-2.16521743263887
997,Tibet,0.344224866170421,0.873809540286928,-2.37380956199079,-1.50000002170387
998,Tibet,0.219872644209566,0.59390962298309,-2.15079369570409,-1.556884072721
999,Tibet,0.333596842497633,0.862629397055603,-2.12857146031918,-1.26594206326358
1000,Tibet,0.324670626867365,0.842770891406768,-1.46269844357102,-0.619927552164249
1001,Tibet,0.315700487388714,0.828209135744379,-2.16190479861365,-1.33369566286928
1002,Tibet,0.274099699182695,0.738457577049814,-2.46309529978131,-1.7246377227315
1003,Tibet,0.245564330842053,0.634472026618864,-3.39642861059734,-2.76195658397847
1004,Tibet,0.260441374328179,0.738630095201115,-1.77341273024915,-1.03478263504803
1005,Tibet,0.223045674731426,0.61873706763519,-2.66547622918964,-2.04673916155445
1006,Tibet,0.223945981676072,0.614751562544289,-3.3738095765076,-2.75905801396331
1007,Tibet,0.227206865141515,0.618995888616307,-3.78928578612469,-3.17028989750838
1008,Tibet,0.225461140100762,0.622308510374291,-3.31071434362185,-2.68840583324756
1009,Tibet,0.271288979870542,0.740269163455055,-3.17976196630607,-2.43949280285101
1010,Tibet,0.235144943806278,0.584023491796325,-3.38293655813923,-2.79891306634291
1011,Tibet,0.25345849425916,0.74108005355172,-2.37658734087433,-1.63550728732261
1012,Tibet,0.276339483769266,0.761111127410606,-1.72777782049444,-0.966666693083834
1013,Tibet,0.266776469534081,0.756866826704756,0.146031753293106,0.902898579997861
1014,Tibet,0.234079937037894,0.667391318915279,-0.116666672514781,0.550724646400498
1015,Tibet,0.236187978507358,0.671514856340486,-0.0515873096291981,0.619927546711288
1016,Tibet,0.255522629618317,0.71626986355988,2.65873019855529,3.37500006211517
1017,Tibet,0.256269221485715,0.74297792622736,0.334920641773986,1.07789856800135
1018,Tibet,0.218950388355113,0.670100110917872,0.0146825301446139,0.684782641062486
1019,Tibet,0.214053581280206,0.659437570100029,2.69563497292499,3.35507254302502
1020,Sichuan,0.239690380062962,0.717857131292289,1.96547625101511,2.6833333823074
1021,Sichuan,0.23033597497339,0.696652872332361,-0.111507941421772,0.585144930910589
1022,Sichuan,0.225735626037433,0.505262256673877,0.635317458697255,1.14057971537113
1023,Sichuan,0.224483976172521,0.498637018054262,2.02817463963514,2.5268116576894
1024,Sichuan,0.206993859963959,0.426276753749762,0.451984129550438,0.878260883300201
1025,Sichuan,0.212088278253049,0.437715678333753,1.81626988288074,2.2539855612145
1026,Sichuan,0.227217819404264,0.566166293269359,3.72658738538268,4.29275367865204
1027,Sichuan,0.230621440514438,0.571152539981633,0.0567460242836248,0.627898564265258
1028,Sichuan,0.246179181615322,0.597084199558502,5.82936518195839,6.42644938151689
1029,Sichuan,0.249912164804309,0.604710134269457,11.1583335590918,11.7630436933613
1030,Sichuan,0.250274483315714,0.604382345353923,16.2412700984213,16.8456524437752
1031,Sichuan,0.270630225990758,0.629934435387657,16.7182542274869,17.3481886628745
1032,Sichuan,0.272002646364974,0.622274005306107,17.2646828246495,17.8869568299556
1033,Sichuan,0.162406667340572,0.2912698144169,17.3753971183111,17.666666932728
1034,Sichuan,0.22649320388081,0.426708126578191,17.0261907558593,17.4528988824374
1035,Sichuan,0.320992517507962,0.750776368021722,16.9869050355185,17.7376814035402
1036,Sichuan,0.218862540008836,0.430055191715969,16.4376987199935,16.8677539117094
1037,Chongqing,0.366040877647759,0.887784752992204,16.3238097845562,17.2115945375484
1038,Chongqing,0.269016249194499,0.644030372178332,15.6353177343096,16.2793481064879
1039,Chongqing,0.273847166578079,0.655003452039814,14.992460578207,15.6474640302468
1040,Chongqing,0.338043487020947,0.78462736065878,14.6392859400265,15.4239133006853
1041,Hubei,0.342138774523681,0.793374751909813,12.3595240400247,13.1528987919345
1042,Hubei,0.345377702576828,0.80193239029078,13.0111113358585,13.8130437261492
1043,Hubei,0.34542163047362,0.804158088411128,13.2063494144924,14.0105075029035
1044,Hubei,0.341040843645365,0.795703930133705,15.4702383667704,16.2659422969041
1045,Hubei,0.340524803744003,0.797895062516851,16.4075400001473,17.2054350626641
1046,Hubei,0.330346967882632,0.786421729715791,16.2269843679572,17.013406097673
1047,Hubei,0.335770761483742,0.798688790000579,16.5317462715838,17.3304350615844
1048,Hubei,0.341436120819302,0.811024879960865,16.3190478445992,17.13007272456
1049,Hubei,0.345641206676727,0.820980024202022,16.4920637494042,17.3130437736062
1050,Hubei,0.362889763126522,0.85809177638458,16.4694447190989,17.3275364954834
1051,Hubei,0.363647348246241,0.850897174382556,15.4146828055382,16.2655799799207
1052,Anhui,0.36353755529952,0.852363756529373,14.4019843546881,15.2543481112174
1053,Anhui,0.355764167353046,0.843616275817382,16.3984129835689,17.2420292593863
1054,Anhui,0.319180932826884,0.723878527043439,16.8087304059475,17.532608932991
1055,Anhui,0.320245968180368,0.721566675900586,16.4186509885485,17.1402176644491
1056,Anhui,0.324033834424637,0.732815763864885,16.1142859813713,16.8471017452362
1057,Anhui,0.378579269162084,0.885766027221459,15.7428574193092,16.6286234465306
1058,Zhejiang,0.352514286634753,0.828761228701525,15.7900796404907,16.6188408691922
1059,Zhejiang,0.329666231951537,0.783178076415414,16.0476193148938,16.8307973913093
1060,Zhejiang,0.349396140901573,0.819323690555443,16.969444711057,17.7887684016124
1061,Zhejiang,0.375296448818361,0.836766730184142,17.1980161468188,18.0347828770029
1062,Zhejiang,0.343412427196494,0.800086361363146,17.0615081635733,17.8615945249364
1063,Tibet,0.251493198621231,0.681504499183915,-2.73730163698986,-2.05579713780595
1064,Tibet,0.180511650593758,0.53329885215611,-1.94126987788412,-1.40797102572801
1065,Tibet,0.181785254688098,0.539648070144727,-1.48095242829905,-0.941304358154319
1066,Tibet,0.185990337385491,0.549482394206507,-4.74404767971663,-4.19456528551013
1067,Tibet,0.331346069255228,0.850862662829177,-5.18492071945516,-4.33405805662598
1068,Tibet,0.285803702150684,0.766718467085619,-4.31309533843564,-3.54637687135002
1069,Tibet,0.301108928873389,0.770100101676889,-2.86865084754333,-2.09855074586644
1070,Tibet,0.30960693494791,0.785904064501994,-2.79206353423023,-2.00615946972824
1071,Tibet,0.206214325010881,0.549068336893745,-2.17261908629111,-1.62355074939736
1072,Tibet,0.308662717716934,0.817822638740975,-1.29246032397662,-0.474637685235644
1073,Tibet,0.32000439181649,0.841683929663967,-1.58769842997075,-0.746014500306784
1074,Tibet,0.335968386474302,0.862801937071454,-1.33055557165709,-0.467753634585635
1075,Tibet,0.324538872976856,0.845876481831382,-1.50674605449396,-0.660869572662573
1076,Tibet,0.198858158347975,0.551380289561681,-1.39087304913454,-0.839492759572855
1077,Tibet,0.154413702248624,0.498395432306105,-1.02738095113328,-0.528985518827171
1078,Tibet,0.260441374328179,0.738630095201115,-1.77341273024915,-1.03478263504803
1079,Tibet,0.232894168753581,0.650724662466552,-1.97500003965956,-1.32427537719301
1080,Tibet,0.228711028452055,0.640579719750726,-1.73333335085402,-1.0927536311033
1081,Tibet,0.231818187627639,0.632194618999783,-2.00357145003028,-1.3713768310305
1082,Tibet,0.233003947583629,0.61107659951274,-3.01071433861932,-2.39963773910658
1083,Tibet,0.212747036587802,0.555348524253037,-3.63650800935215,-3.08115948509911
1084,Tibet,0.286001319414987,0.812594895965173,-2.88650797150793,-2.07391307554275
1085,Tibet,0.2283596900612,0.678467925171335,-0.960714310939823,-0.282246385768488
1086,Tibet,0.268478267346368,0.764492777536776,-0.683333348128058,0.0811594294087178
1087,Tibet,0.266776469534081,0.756866826704756,0.146031753293106,0.902898579997861
1088,Tibet,0.265744405933179,0.757729472571905,-2.19722225120853,-1.43949277863662
1089,Tibet,0.252097055711078,0.726432023459391,-0.0539682438922307,0.672463779567161
1090,Tibet,0.263581475951383,0.735490017852716,1.31269843225914,2.04818845011186
1091,Tibet,0.232806324676582,0.701155969310035,0.799206380067127,1.50036234937716
1092,Tibet,0.255764159092947,0.726880598176988,-1.38412699396057,-0.65724639578358
1093,Sichuan,0.226317533817458,0.683764689225958,-2.55912702300009,-1.87536233377413
1094,Sichuan,0.248561699865292,0.711507914621278,-0.361507909756804,0.350000004864473
1095,Sichuan,0.234991217149053,0.702001381946986,0.501984130147667,1.20398551209465
1096,Sichuan,0.230544589419813,0.701086989970938,1.14166667061074,1.84275366058168
1097,Sichuan,0.259255605041784,0.621152532697649,1.21507938525506,1.83623191795271
1098,Sichuan,0.237055344820402,0.528312651945691,0.886904767492697,1.41521741943839
1099,Sichuan,0.221991673352415,0.53231543491243,2.11587304314451,2.64818847805694
1100,Sichuan,0.2286122096682,0.476570048934431,2.51944450058398,2.99601454951841
1101,Sichuan,0.194685983407357,0.563733587045354,1.08373019498374,1.64746378202909
1102,Sichuan,0.0844971364397565,0.0952898424910602,4.13333341562086,4.22862325811192
1103,Sichuan,0.210474304027846,0.564544503765375,7.10357154208043,7.66811604584581
1104,Sichuan,0.253348725514555,0.606073224900344,12.9718256169368,13.5778988418372
1105,Sichuan,0.0782169600458671,0.169530717441347,15.7837304066098,15.9532611240511
1106,Sichuan,0.112285919601999,0.251656340351587,16.4559526661086,16.7076090064602
1107,Sichuan,0.143686874189239,0.305503795647144,16.4742066301997,16.7797104258468
1108,Sichuan,0.159036024783231,0.339924098007266,16.2825399627761,16.6224640607834
1109,Sichuan,0.169927535425637,0.36758109024264,15.8186510697244,16.186232159967
1110,Sichuan,0.180884949525931,0.390407204545724,14.6103177080079,15.0007249125536
1111,Sichuan,0.373210374283905,0.903864759352805,13.6388891178464,14.5427538771992
1112,Chongqing,0.375724641588214,0.908212559996977,11.0722224520194,11.9804350120164
1113,Shaanxi,0.119477402665895,0.202622545706951,9.82817474179088,10.0307972874978
1114,Hubei,0.343928433382915,0.79313326446022,11.7789684450402,12.5721017095004
1115,Hubei,0.347200279707743,0.801156009788443,11.0908732000029,11.8920292097913
1116,Hubei,0.347266153114625,0.802104942140662,11.5007938281116,12.3028987702522
1117,Hubei,0.347705308959824,0.803105553996469,12.9226193144799,13.7257248684764
1118,Hubei,0.344938509918824,0.800672853351399,14.6630955057603,15.4637683591117
1119,Hubei,0.343093968446861,0.798654223358408,16.4321431531793,17.2307973765377
1120,Hubei,0.336736939857285,0.79974120294867,16.1238097870161,16.9235509899647
1121,Hubei,0.338943779088973,0.803743929843229,15.8027780715908,16.6065220014341
1122,Hubei,0.34129336796583,0.8099206049854,15.7734129998892,16.5833336048746
1123,Hubei,0.345641206676727,0.820980024202022,16.4920637494042,17.3130437736062
1124,Hubei,0.369126027912968,0.87294680873682,15.469444711057,16.3423915197938
1125,Anhui,0.380555557330016,0.886922024070877,13.9087303813015,14.7956524053723
1126,Anhui,0.344894610491791,0.814095982084959,14.0920637061613,14.9061596882462
1127,Anhui,0.361462445179517,0.849620382731501,15.4543653641428,16.3039857468743
1128,Anhui,0.357520891115442,0.842011812763268,16.4460319980742,17.2880438108375
1129,Anhui,0.322617503248734,0.724551450849361,16.4384923402279,17.1630437910773
1130,Anhui,0.378447524869473,0.88500687527792,16.1932542480174,17.0782611232953
1131,Anhui,0.378623188052409,0.884886100877967,16.2321431315134,17.1170292323914
1132,Anhui,0.379995624944207,0.89073505037155,16.0440478485728,16.9347828989444
1133,Zhejiang,0.352459388072154,0.829089028546122,16.1738097956256,17.0028988241717
1134,Zhejiang,0.357191485587996,0.829727404688537,16.5873018664027,17.4170292710912
1135,Zhejiang,0.334167770180829,0.736421686254591,16.7103176949516,17.4467393812062
1136,Tibet,0.250285474658765,0.679227097452284,-3.66111119564564,-2.98188409819335
1137,Tibet,0.208421169648902,0.600034507614958,-2.22539685731606,-1.6253623497011
1138,Tibet,0.181675443143556,0.531435461953961,-3.06150797222342,-2.53007251026946
1139,Tibet,0.185046116115102,0.545617673663053,-4.46626992440886,-3.92065225074581
1140,Tibet,0.185990337385491,0.549482394206507,-4.74404767971663,-4.19456528551013
1141,Tibet,0.296157236024083,0.780521073905022,-2.65515878113608,-1.87463770723105
1142,Tibet,0.346354831274326,0.872153150730139,-1.54642856248196,-0.674275411751823
1143,Tibet,0.352371533011521,0.88714629642182,-0.848015861703999,0.0391304347178211
1144,Tibet,0.245553363089237,0.649723947527667,-1.53849208192338,-0.888768134395714
1145,Tibet,0.287296893277161,0.772929628552539,-1.25952383810802,-0.486594209555483
1146,Tibet,0.319367594757642,0.841304359741617,-1.44166668814917,-0.600362328407557
1147,Tibet,0.23433245039763,0.630210469446669,-1.52658731440112,-0.896376844954448
1148,Tibet,0.316523934336977,0.836939271900667,-2.01230160717572,-1.17536233527505
1149,Tibet,0.3203777079722,0.840113910003787,-1.09047622118323,-0.250362311179439
1150,Tibet,0.212801934437901,0.581711545176522,-1.37301588425088,-0.791304339074354
1151,Tibet,0.228096180048607,0.646739134273194,-1.95000001794052,-1.30326088366733
1152,Tibet,0.228030312046422,0.646256059049542,-1.60277780136537,-0.956521742315828
1153,Tibet,0.223913031937387,0.596083488477312,-2.21746032685041,-1.6213768383731
1154,Tibet,0.221651289724943,0.587422342568616,-2.22619049999094,-1.63876815742233
1155,Tibet,0.219916553347387,0.576414767747875,-2.67460322427371,-2.09818845652584
1156,Tibet,0.273155465612469,0.782332628131108,-2.02182541604316,-1.23949278791206
1157,Tibet,0.198825216025513,0.628071102120234,-2.47698416974809,-1.84891306762786
1158,Tibet,0.246475622319683,0.726397528006516,-1.30357145056838,-0.577173922561865
1159,Tibet,0.247321053977842,0.709213286075224,-1.43928573936934,-0.730072453294112
1160,Tibet,0.256005714956277,0.731038663911667,-2.04444448460662,-1.31340582069495
1161,Tibet,0.266699611490325,0.759799872397132,-2.13769844756831,-1.37789857517118
1162,Qinghai,0.265744405933179,0.757729472571905,-2.19722225120853,-1.43949277863662
1163,Qinghai,0.201383406755285,0.652260198010411,0.011507932924562,0.663768130934973
1164,Qinghai,0.194707954649273,0.638371301497403,0.767063508667643,1.40543481016505
1165,Tibet,0.188098374967695,0.623274677012082,-0.521825402324635,0.101449274687447
1166,Tibet,0.261319719733516,0.7555900798176,-0.755952397745753,-0.000362317928153536
1167,Sichuan,0.223781290288637,0.67458593190935,-2.37857146951414,-1.70398553760479
1168,Sichuan,0.218500220688403,0.662732909258077,-0.129761896406611,0.532971012851466
1169,Sichuan,0.24189724258303,0.723809544278567,-0.332142869454055,0.391666674824513
1170,Sichuan,0.234573999011614,0.706055910748817,-0.448809537149611,0.257246373599206
1171,Sichuan,0.226624946907117,0.688336794410516,-0.640873027314979,0.0474637670955364
1172,Sichuan,0.230149311049104,0.663647339048778,0.288888898633775,0.952536237682553
1173,Sichuan,0.210133956222548,0.635317472764146,2.0146825826239,2.65000005538805
1174,Sichuan,0.186780853268147,0.430400287211867,1.53373017916012,1.96413046637199
1175,Sichuan,0.190151520547869,0.56119739170282,0.675396836614088,1.23659422831691
1176,Sichuan,0.19169960176465,0.546100746810672,3.89484135561164,4.44094210242232
1177,Sichuan,0.204786988758908,0.562129028401166,4.23134929512346,4.79347832352463
1178,Sichuan,0.216029876091329,0.446307834772568,10.4091271510318,10.8554349858044
