grid_id,nn_pa_km,n_pa_50km,pa_km2_50km,n_pa_100km,pa_km2_100km,n_pa_200km,pa_km2_200km,pa_km2_200km_N,pa_km2_200km_NE,pa_km2_200km_E,pa_km2_200km_SE,pa_km2_200km_S,pa_km2_200km_SW,pa_km2_200km_W,pa_km2_200km_NW,province,cen_lon,cen_lat
1761,83.6661526232938,0,0,1,308232.311164383,1,308232.311164383,0,0,0,0,0,0,308232.311164383,0,Tibet,86.5994757979615,34.500370542339
1762,132.254807744017,0,0,0,0,1,308232.311164383,0,0,0,0,0,0,308232.311164383,0,Tibet,87.144687254284,34.5807759757778
1763,181.611242075012,0,0,0,0,6,308479.729088417,247.417924033009,0,0,0,0,0,308232.311164383,0,Tibet,87.6909895972205,34.6587815150124
1764,191.399352684054,0,0,0,0,5,247.417924033009,247.417924033009,0,0,0,0,0,0,0,Tibet,88.2383529239938,34.7343806531181
1765,202.150480476108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,88.7867469575929,34.8075670393249
1766,199.82058874099,0,0,0,0,1,51210.0208938617,0,0,51210.0208938617,0,0,0,0,0,Tibet,89.3361410553194,34.8783344834846
1767,150.363698317961,0,0,0,0,1,51210.0208938617,0,0,51210.0208938617,0,0,0,0,0,Qinghai,89.8865042176453,34.9466769604528
1768,101.440701194903,0,0,0,0,1,51210.0208938617,0,0,51210.0208938617,0,0,0,0,0,Qinghai,90.4378050973762,35.0125886143803
1769,54.5086226754547,0,0,1,51210.0208938617,1,51210.0208938617,0,51210.0208938617,0,0,0,0,0,0,Qinghai,90.9900120091157,35.0760637629096
1770,25.5375024823284,1,51210.0208938617,1,51210.0208938617,1,51210.0208938617,51210.0208938617,0,0,0,0,0,0,0,Qinghai,91.5430929390247,35.137096901271
1771,57.7333362979785,0,0,1,51210.0208938617,1,51210.0208938617,0,0,0,0,0,0,0,51210.0208938617,Qinghai,92.097015554869,35.195682706272
1772,104.94814056073,0,0,0,0,1,51210.0208938617,0,0,0,0,0,0,51210.0208938617,0,Qinghai,92.6517472163485,35.2518160401772
1773,153.932083381647,0,0,0,0,1,51210.0208938617,0,0,0,0,0,0,51210.0208938617,0,Qinghai,93.2072549857019,35.3054919544719
1774,203.41106258332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,93.7635056385773,35.356705693506
1775,253.094911976385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,94.3204656751621,35.4054526980117
1776,233.113279322604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,94.8781013315635,35.4517286084929
1777,193.054904630365,0,0,0,0,1,3833.5616901357,0,3833.5616901357,0,0,0,0,0,0,Qinghai,95.4363785914296,35.4955292684788
1778,158.740641951395,0,0,0,0,1,3833.5616901357,0,3833.5616901357,0,0,0,0,0,0,Qinghai,95.9952631978038,35.5368507276402
1779,134.63649806958,0,0,0,0,1,3833.5616901357,3833.5616901357,0,0,0,0,0,0,0,Qinghai,96.5547206651998,35.5756892447626
1780,126.709833153302,0,0,0,0,1,3833.5616901357,3833.5616901357,0,0,0,0,0,0,0,Qinghai,97.1147162918906,35.6120412905722
1781,137.781628031597,0,0,0,0,1,3833.5616901357,0,0,0,0,0,0,0,3833.5616901357,Qinghai,97.6752151723981,35.6459035504114
1782,164.049298164724,0,0,0,0,1,3833.5616901357,0,0,0,0,0,0,0,3833.5616901357,Qinghai,98.2361822101741,35.6772729267606
1783,183.87458206106,0,0,0,0,2,9778.60523392502,0,5945.04354378932,0,0,0,0,0,3833.5616901357,Qinghai,98.7975821304605,35.7061465416014
1784,151.193361986342,0,0,0,0,1,5945.04354378932,0,5945.04354378932,0,0,0,0,0,0,Qinghai,99.359379493319,35.7325217386186
1785,130.034624194237,0,0,0,0,1,5945.04354378932,5945.04354378932,0,0,0,0,0,0,0,Qinghai,99.9215387068159,35.7563960852389
1786,126.327250702051,0,0,0,0,2,6117.14196283981,5945.04354378932,0,172.098419050482,0,0,0,0,0,Qinghai,100.484024040353,35.7777673745015
1787,141.450150408327,0,0,0,0,4,6629.38944519672,0,497.279211741263,187.066689666137,0,0,0,0,5945.04354378932,Qinghai,101.046799638128,35.7966336267594
1788,92.1137764284341,0,0,1,172.098419050482,6,10050.1422072739,0,497.279211741263,187.066689666137,886.285809050021,2534.46695302717,0,0,5945.04354378932,Qinghai,101.60982953272,35.8129930912087
1789,42.1351113831961,1,172.098419050482,2,187.066689666137,12,7431.67902464138,5.64864482346727,497.279211741263,494.290328828707,3899.99388622077,2534.46695302717,0,0,0,Qinghai,102.173077658775,35.8268442472434
1790,8.11094412782097,2,187.066689666137,4,1570.63171045742,14,7506.21409867795,502.92785656473,0,327.380512216031,1086.88886756569,5416.91844328101,0,172.098419050482,0,Qinghai,102.73650786679,35.8381858056337
1791,22.1598535488912,1,14.9682706156547,4,1380.57613787873,14,7506.21409867795,5.64864482346727,0,307.22363916257,74.535074036562,3899.99388622077,2534.46695302717,172.098419050482,512.247482356917,Gansu,103.300083936979,35.8470167095266
1792,14.2754639264824,1,307.22363916257,3,1208.47771882825,13,5271.68939667964,0,200.703152348925,104.887743503411,312.412241600377,3083.05454876951,886.285809050021,187.066689666137,497.279211741263,Gansu,103.863769593203,35.8533361352671
1793,38.2463650350143,1,307.22363916257,2,312.412241600377,21,6710.00260412025,376.559940770374,200.703152348925,1027.41051776036,144.41909485109,69.3464715987555,3899.99388622077,494.290328828707,497.279211741263,Gansu,104.427528516956,35.8571434930388
1794,67.2371246315531,0,0,4,618.003137452713,22,3612.47647364559,376.559940770374,630.069131227662,922.522774256946,129.824755195602,213.765566449846,131.256586916918,1208.47771882825,0,Gansu,104.991324361391,35.8584384273223
1795,33.8569876237573,1,104.887743503411,6,1233.30227254709,20,2711.22239397992,901.741328494625,173.175614226231,0,984.059658729729,139.230492413284,205.79166095348,307.22363916257,0,Ningxia,105.55512076538,35.8572208171729
1796,43.4966189692306,3,842.831072013413,5,1228.11367010928,14,2203.40586629263,324.478235375326,68.2878707228192,0,854.234903534127,269.055247608885,74.535074036562,307.22363916257,305.590895852337,Ningxia,106.118881367576,35.8534907763137
1797,39.7993935546742,2,252.867316469764,4,1027.41051776036,12,2117.1436417006,324.478235375326,0,401.286999799923,0,314.404200942546,697.90683656984,110.076345941218,268.991023071745,Ningxia,106.682569820483,35.8472486530482
1798,74.5155755874943,0,0,3,922.522774256946,10,2083.70366048013,0,0,401.286999799923,0,0,984.059658729729,104.887743503411,593.46925844707,Gansu,107.246149804515,35.8384950299881
1799,72.3430521714888,0,0,1,401.286999799923,8,1558.52227275588,0,0,401.286999799923,0,0,129.824755195602,1027.41051776036,0,Gansu,107.809585042019,35.8272307236006
1800,22.6273902566166,1,401.286999799923,1,401.286999799923,8,2451.03553030489,0,0,778.674836596304,622.676013941822,0,127.161905509814,922.522774256946,0,Gansu,108.372839311267,35.8134567835731
1801,28.1154829617025,1,401.286999799923,1,401.286999799923,8,1532.83674343748,0,0,377.387836796381,754.161906841181,0,0,401.286999799923,0,Shaanxi,108.935876460386,35.797174491998
1802,73.6826531302818,0,0,2,778.674836596304,10,9241.3535925308,0,200.158410583387,377.387836796381,8261.52279015741,0.997555193695825,0,401.286999799923,0,Shaanxi,109.498660421226,35.7783853623773
1803,24.8742478277809,1,377.387836796381,2,1000.0638507382,12,9788.59636159774,0,200.158410583387,500.970697503894,423.659908359433,8262.5203453511,0,401.286999799923,0,Shaanxi,110.061155223147,35.7570911384497
1804,28.4310224521865,1,377.387836796381,2,1000.0638507382,14,10649.4772846395,0,200.158410583387,984.463783749294,423.659908359433,8262.5203453511,0,778.674836596304,0,Shanxi,110.623325006709,35.7332937928413
1805,75.280162671609,0,0,3,701.129108087281,13,10255.1732051847,200.158410583387,0,860.880923041781,555.223244605724,7635.18546353853,626.337326618879,377.387836796381,0,Shanxi,111.185134037259,35.7069955255418
1806,35.5909961259371,1,123.582860707513,4,1408.12369210873,13,2752.79975903421,0,0,675.708204162639,322.721047484879,423.659908359433,753.164351647486,377.387836796381,200.158410583387,Shanxi,111.746546718397,35.6781987622081
1807,37.0035077083259,2,308.755579586656,4,1408.12369210873,12,2903.1853087863,0,154.046862429155,0,675.708204162639,622.798095136799,873.085899677941,377.387836796381,200.158410583387,Shanxi,112.307527605309,35.6469061522994
1808,34.834836883244,1,675.708204162639,3,984.463783749294,10,2248.97569824797,0,154.046862429155,472.681265228474,0,689.673672060863,608.832627238576,123.582860707513,200.158410583387,Shanxi,112.868041417958,35.6131205670428
1809,66.9816104449966,0,0,2,860.880923041781,9,2048.81728766458,154.046862429155,0,0,472.681265228474,0,1113.3335804203,308.755579586656,0,Shanxi,113.428053054119,35.5768450972375
1810,85.0120389832555,0,0,2,472.681265228474,8,2042.83229530513,154.046862429155,0,0,472.681265228474,0,431.640383898211,984.463783749294,0,Henan,113.987527602244,35.5380830508949
1811,59.7479571389371,0,0,2,472.681265228474,5,1487.60905069941,0,0,0,0,472.681265228474,0,860.880923041781,154.046862429155,Henan,114.546430354147,35.4968379507232
1812,70.0898708264059,0,0,2,472.681265228474,7,772.25276156096,0,299.571496332486,0,0,0,472.681265228474,0,0,Henan,115.104726817503,35.4531135314559
1813,106.091289004537,0,0,0,0,7,772.25276156096,0,299.571496332486,0,0,0,472.681265228474,0,0,Shandong,115.662382728141,35.4069137370299
1814,127.065574753237,0,0,0,0,8,782.229903204066,0,299.571496332486,9.97714164310666,0,0,472.681265228474,0,0,Shandong,116.219364062127,35.3582427176178
1815,111.577823555429,0,0,0,0,8,782.229903204066,299.571496332486,0,9.97714164310666,0,0,0,472.681265228474,0,Shandong,116.775637047623,35.3071048265154
1816,65.2440203512554,0,0,1,9.97714164310666,7,351.098997646323,299.571496332486,0,51.5275013138379,0,0,0,0,0,Shandong,117.33116817652,35.2535046168922
1817,22.4971622447845,1,9.97714164310666,1,9.97714164310666,7,351.098997646323,0,0,41.5503596707312,9.97714164310666,0,0,0,299.571496332486,Shandong,117.885924215819,35.1974468384063
1818,41.8982389431167,1,9.97714164310666,2,51.5275013138379,7,351.098997646323,0,0,0,41.5503596707312,0,9.97714164310666,0,299.571496332486,Shandong,118.439872218777,35.1389364336908
1819,54.7705819425467,0,0,2,51.5275013138379,3,506.681585052879,0,455.154083739042,0,41.5503596707312,0,0,9.97714164310666,0,Shandong,118.99297953578,35.0779785347131
1820,435.159348494706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,78.9555849243773,33.5549265319215
1821,455.549483407165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,79.4852255892943,33.6687203355763
1822,480.2988705824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,80.0163555521745,33.7802109681484
1823,475.997239751105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,80.5489505745552,33.8893900302857
1824,426.690381104726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,81.0829859468088,33.9962492118713
1825,377.565875581891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,81.6184364921084,34.100780297285
1826,328.705490493454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,82.1552765707349,34.2029751706531
1827,280.247405977575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,82.6934800847286,34.3028258210799
1828,232.443364357393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,83.2330204828855,34.4003243478578
1829,185.798887807233,0,0,0,0,1,308232.311164383,0,0,0,308232.311164383,0,0,0,0,Tibet,83.7738707661002,34.4954629656496
1830,141.465669994629,0,0,0,0,1,308232.311164383,0,0,0,308232.311164383,0,0,0,0,Tibet,84.3160034930538,34.5882340096388
1831,102.488266956033,0,0,0,0,1,308232.311164383,0,0,0,308232.311164383,0,0,0,0,Tibet,84.8593907862485,34.6786299406414
1832,77.4283794243048,0,0,1,308232.311164383,2,334071.837788494,0,25839.5266241108,0,0,308232.311164383,0,0,0,Tibet,85.4040043383867,34.7666433501758
1833,80.5385809217899,0,0,1,308232.311164383,2,334071.837788494,25839.5266241108,0,0,0,308232.311164383,0,0,0,Tibet,85.9498154190946,34.8522669654833
1834,109.44300842684,0,0,0,0,7,334319.255712527,25839.5266241108,247.417924033009,0,0,0,308232.311164383,0,0,Tibet,86.4967948819882,34.9354936544959
1835,149.896901803008,0,0,0,0,7,334319.255712527,25839.5266241108,247.417924033009,0,0,0,308232.311164383,0,0,Tibet,87.0449131720794,35.0163164307436
1836,144.36453064682,0,0,0,0,6,308479.729088417,247.417924033009,0,0,0,0,308232.311164383,0,0,Tibet,87.5941403335197,35.0947284581984
1837,141.676470374317,0,0,0,0,5,247.417924033009,247.417924033009,0,0,0,0,0,0,0,Tibet,88.1444460176797,35.1707230560469
1838,155.895243053051,0,0,0,0,5,247.417924033009,0,0,0,0,0,0,0,247.417924033009,Tibet,88.6957994915582,35.2442937033883
1839,183.124087316261,0,0,0,0,7,105193.966407178,53736.5275892828,0,51210.0208938617,0,0,0,0,247.417924033009,Tibet,89.2481696465201,35.3154340438501
1840,150.206231729352,0,0,0,0,2,104946.548483145,53736.5275892828,0,51210.0208938617,0,0,0,0,0,Qinghai,89.8015250073554,35.3841378901176
1841,101.207144695378,0,0,0,0,1,51210.0208938617,0,0,51210.0208938617,0,0,0,0,0,Qinghai,90.355833741657,35.4503992283714
1842,54.0727308765754,0,0,1,51210.0208938617,1,51210.0208938617,0,0,0,51210.0208938617,0,0,0,0,Qinghai,90.9110636695098,35.5142122226268
1843,24.5933794243611,1,51210.0208938617,1,51210.0208938617,1,51210.0208938617,0,0,0,0,51210.0208938617,0,0,0,Qinghai,91.4671822734863,35.5755712189704
1844,57.321971342326,0,0,1,51210.0208938617,1,51210.0208938617,0,0,0,0,0,51210.0208938617,0,0,Qinghai,92.0241567089416,35.6344707496881
1845,104.722406798313,0,0,0,0,1,51210.0208938617,0,0,0,0,0,0,51210.0208938617,0,Qinghai,92.5819538146014,35.6909055372798
1846,153.77827080797,0,0,0,0,1,51210.0208938617,0,0,0,0,0,0,51210.0208938617,0,Qinghai,93.1405401234342,35.7448704983549
1847,203.294689206951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,93.6998818738024,35.7963607474042
1848,253.00139277642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,94.2599450208803,35.8453716004429
1849,210.185778755926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,94.8206952483344,35.8918985785193
1850,164.640386286397,0,0,0,0,1,3833.5616901357,0,3833.5616901357,0,0,0,0,0,0,Qinghai,95.3820979802525,35.9359374110861
1851,122.61668728943,0,0,0,0,1,3833.5616901357,0,3833.5616901357,0,0,0,0,0,0,Qinghai,95.9441183933155,35.9774840392279
1852,89.2370282289481,0,0,1,3833.5616901357,1,3833.5616901357,0,3833.5616901357,0,0,0,0,0,0,Qinghai,96.5067214291994,36.0165346187414
1853,76.7570349377431,0,0,1,3833.5616901357,1,3833.5616901357,3833.5616901357,0,0,0,0,0,0,0,Qinghai,97.0698718071987,36.0530855230643
1854,93.9150553305203,0,0,1,3833.5616901357,1,3833.5616901357,0,0,0,0,0,0,0,3833.5616901357,Qinghai,97.6335340370587,36.0871333460479
1855,129.415736380982,0,0,0,0,2,9778.60523392502,0,0,5945.04354378932,0,0,0,0,3833.5616901357,Qinghai,98.1976724320067,36.1186749045707
1856,154.18344508113,0,0,0,0,2,9778.60523392502,0,5945.04354378932,0,0,0,0,0,3833.5616901357,Qinghai,98.7622511219708,36.1477072409877
1857,113.234736356338,0,0,0,0,1,5945.04354378932,0,5945.04354378932,0,0,0,0,0,0,Qinghai,99.3272340669725,36.1742276254146
1858,82.8955746604836,0,0,1,5945.04354378932,1,5945.04354378932,0,5945.04354378932,0,0,0,0,0,0,Qinghai,99.8925850706833,36.1982335578401
1859,76.9496398880043,0,0,1,5945.04354378932,2,6117.14196283981,5945.04354378932,0,172.098419050482,0,0,0,0,0,Qinghai,100.458267794131,36.2197227700663
1860,99.8539826922068,0,0,1,5945.04354378932,4,6629.38944519672,0,0,684.345901407399,0,0,0,0,5945.04354378932,Qinghai,101.024245769544,36.238693227473
1861,105.67360698526,0,0,0,0,7,7521.32389907021,0,502.92785656473,14.9682706156547,1058.3842281005,0,0,0,5945.04354378932,Qinghai,101.590482414319,36.2551431306033
1862,66.7632460013645,0,0,3,684.345901407399,9,7835.63568190985,7.08814367707228,502.92785656473,307.22363916257,1073.35249871616,0,0,0,5945.04354378932,Qinghai,102.156941045103,36.2690709165691
1863,45.4187199207432,1,497.279211741263,3,684.345901407399,11,2021.84872503745,510.016000241802,0,0,453.448496695143,1058.3842281005,0,0,0,Qinghai,102.723584891968,36.280475260273
1864,46.2226055479653,1,14.9682706156547,4,991.569540569969,12,2027.03732747525,12.7367885005395,0,0,312.412241600377,1017.54239596694,187.066689666137,0,497.279211741263,Gansu,103.290377112677,36.2893550754463
1865,58.3895193095232,0,0,2,322.191909778225,17,2771.44649201965,0,376.559940770374,305.590895852337,5.18860243780657,507.826697678244,1073.35249871616,0,502.92785656473,Gansu,103.857280807012,36.2957095155008
1866,68.3251895955588,0,0,1,307.22363916257,20,3833.86805590498,376.559940770374,324.478235375326,373.878766575156,669.655457787182,205.79166095348,1193.50944821259,684.345901407399,5.64864482346727,Gansu,104.424259031167,36.2995379741931
1867,57.8948348296787,0,0,2,305.590895852337,17,3343.42122603671,376.559940770374,324.478235375326,373.878766575156,854.234903534127,74.535074036562,1324.76603512951,14.9682706156547,0,Gansu,104.991274812179,36.300840086101
1868,16.7273137303193,2,305.590895852337,3,373.878766575156,13,2368.72599336517,577.2630931193,324.478235375326,68.2878707228192,1086.28455254735,0,312.412241600377,0,0,Ningxia,105.558291162386,36.2996157269102
1869,25.2750097999254,3,373.878766575156,5,1228.11367010928,15,3233.71691940918,324.478235375326,862.328076358221,68.2878707228192,0,984.059658729729,110.076345941218,507.926791511495,376.559940770374,Ningxia,106.125271093904,36.2958650135121
1870,27.5688899766533,1,68.2878707228192,5,1228.11367010928,15,4690.68867157043,2700.01807530366,0,401.286999799923,0,984.059658729729,0,373.878766575156,231.445171161962,Gansu,106.692177633101,36.2895883039122
1871,76.6893817207323,0,0,1,68.2878707228192,11,2946.03173683835,862.328076358221,0,401.286999799923,0,129.824755195602,854.234903534127,373.878766575156,324.478235375326,Gansu,107.258973835059,36.2807861969487
1872,85.4609997506628,0,0,1,401.286999799923,10,2943.36888715257,862.328076358221,0,0,401.286999799923,0,981.396809043941,373.878766575156,324.478235375326,Gansu,107.825622798003,36.2694595318219
1873,50.8140145109578,0,0,1,401.286999799923,5,1893.87022942429,0,0,377.387836796381,401.286999799923,0,184.579445746945,68.2878707228192,862.328076358221,Gansu,108.392087677699,36.255609387436
1874,53.4840692455681,0,0,1,401.286999799923,3,1401.35085053813,0,0,0,1000.0638507382,0,401.286999799923,0,0,Shaanxi,108.958331701779,36.2392370815528
1875,90.2165575457573,0,0,2,778.674836596304,6,1605.17057379857,0,0,200.158410583387,1003.72516341526,0,401.286999799923,0,0,Shaanxi,109.524318184014,36.2203441697597
1876,63.5634201145683,0,0,1,377.387836796381,9,1855.58045953469,0,200.158410583387,0,123.582860707513,1130.55218844387,0,401.286999799923,0,Shaanxi,110.09001053849,36.198932444253
1877,62.9497179211746,0,0,2,577.546247379768,11,2464.41308677327,0,200.158410583387,0,732.415487946089,753.164351647486,377.387836796381,401.286999799923,0,Shanxi,110.655372293692,36.1750039324385
1878,42.3488645069544,1,200.158410583387,2,577.546247379768,12,2841.73011630987,303.054235757277,0,0,1408.12369210873,130.488337705664,1000.0638507382,0,0,Shanxi,111.220367106478,36.1485608953508
1879,68.0013651605599,0,0,2,323.7412712909,9,2719.22225414299,102.89582517389,0,0,860.880923041781,555.223244605724,1000.0638507382,0,200.158410583387,Shanxi,111.784958775922,36.1196058258953
1880,85.8813676309061,0,0,3,984.463783749294,8,2147.69727745643,0,154.046862429155,0,675.708204162639,740.395963484867,0,577.546247379768,0,Shanxi,112.349111257033,36.0881414469125
1881,84.3213194164128,0,0,2,860.880923041781,10,2246.9836362554,0,158.039792796038,0,472.681265228474,683.688679701417,732.415487946089,200.158410583387,0,Shanxi,112.912788674309,36.0541707090709
1882,101.8977683036,0,0,0,0,8,2038.84475013324,158.039792796038,0,0,472.681265228474,0,1408.12369210873,0,0,Shanxi,113.475955335138,36.0176967885888
1883,109.307100091971,0,0,0,0,7,1615.18484177381,158.039792796038,0,0,472.681265228474,0,984.463783749294,0,0,Henan,114.038575743021,35.9787230847892
1884,109.231286608054,0,0,0,0,5,1306.42926218715,3.99293036688269,0,0,0,472.681265228474,675.708204162639,0,154.046862429155,Henan,114.600614610613,35.9372532174916
1885,115.213912285958,0,0,0,0,10,1106.91644734792,176.623892990926,0,299.571496332486,0,472.681265228474,0,0,158.039792796038,Henan,115.162036872555,35.8932910242442
1886,125.083156574311,0,0,0,0,7,772.25276156096,0,299.571496332486,0,0,0,472.681265228474,0,0,Henan,115.72280769811,35.8468405573997
1887,85.6855023372693,0,0,5,299.571496332486,8,782.229903204066,0,299.571496332486,0,9.97714164310666,0,472.681265228474,0,0,Shandong,116.28289250357,35.7979060810398
1888,62.2751458218652,0,0,5,299.571496332486,6,309.548637975592,299.571496332486,0,0,9.97714164310666,0,0,0,0,Shandong,116.842256964432,35.7464920677517
1889,70.6584240419038,0,0,6,309.548637975592,7,312.543341059941,2.99470308434833,0,0,9.97714164310666,0,0,0,299.571496332486,Shandong,117.40086702734,35.6926031952622
1890,69.8295678886772,0,0,1,9.97714164310666,8,354.093700730672,2.99470308434833,0,0,41.5503596707312,9.97714164310666,0,0,299.571496332486,Shandong,117.958688921769,35.636244342932
1891,78.2656289119763,0,0,1,9.97714164310666,9,809.247784469713,2.99470308434833,455.154083739042,0,41.5503596707312,0,9.97714164310666,0,299.571496332486,Shandong,118.515689171454,35.5774205881175
1892,98.4167950076967,0,0,1,41.5503596707312,4,766.333494887874,0,455.154083739042,0,0,41.5503596707312,9.97714164310666,259.651909834995,0,Shandong,119.071834605547,35.5161372024024
1893,388.926470251176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,78.8128078283568,33.9828089972628
1894,411.613255996745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,79.3450865200471,34.0971634557049
1895,438.84751994564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,79.8788780681199,34.2092064917202
1896,469.839141635345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,80.4141579399693,34.3189294901244
1897,438.22645781152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,80.950901119914,34.4263239265813
1898,390.555677724251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,81.4890821131876,34.5313813730186
1899,343.547735372061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,82.0286749502829,34.6340935030323
1900,297.516983642779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,82.5696531916521,34.7344520972758
1901,252.997360920062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,83.1119899327639,34.8324490488274
1902,210.947798540634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,83.6556578095176,34.9280763685324
1903,173.177027303744,0,0,0,0,1,308232.311164383,0,0,0,308232.311164383,0,0,0,0,Tibet,84.2006290040168,35.0213261903123
1904,143.1139121902,0,0,0,0,2,334071.837788494,0,25839.5266241108,0,308232.311164383,0,0,0,0,Tibet,84.7468752506996,35.112190776438
1905,126.383942567895,0,0,0,0,2,334071.837788494,0,25839.5266241108,0,0,308232.311164383,0,0,0,Tibet,85.294367842827,35.2006625227593
1906,128.312937834147,0,0,0,0,5,334272.762858485,25839.5266241108,200.925069990699,0,0,308232.311164383,0,0,0,Tibet,85.8430776393279,35.2867339638875
1907,126.583087424723,0,0,0,0,7,334319.255712527,25839.5266241108,247.417924033009,0,0,0,308232.311164383,0,0,Tibet,86.3929750719982,35.3703977783222
1908,119.514970300983,0,0,0,0,9,352126.308522788,0,18054.4707342938,0,0,0,308232.311164383,0,25839.5266241108,Tibet,86.9440301530528,35.4516467935204
1909,96.3308245512628,0,0,5,247.417924033009,8,43893.9973584046,18054.4707342938,0,0,0,0,0,0,25839.5266241108,Tibet,87.4962124830283,35.5304739908988
1910,92.2536303219137,0,0,5,247.417924033009,8,71790.9983235766,18054.4707342938,53736.5275892828,0,0,0,0,0,0,Tibet,88.0494912590322,35.6068725107657
1911,112.879745111416,0,0,0,0,8,71790.9983235766,17807.0528102608,53736.5275892828,0,0,0,0,0,247.417924033009,Tibet,88.6038352833357,35.6808356571757
1912,142.443062931826,0,0,0,0,8,71790.9983235766,53736.5275892828,0,0,0,0,0,0,18054.4707342938,Tibet,89.1592129723059,35.7523569027017
1913,144.001700994943,0,0,0,0,7,105193.966407178,53736.5275892828,0,0,51210.0208938617,0,0,0,247.417924033009,Tibet,89.7155923656729,35.8214298931185
1914,123.270257628785,0,0,0,0,2,104946.548483145,0,0,0,51210.0208938617,0,0,0,53736.5275892828,Qinghai,90.2729411361263,35.8880484519922
1915,88.7498197346104,0,0,1,51210.0208938617,2,104946.548483145,0,0,0,51210.0208938617,0,0,0,53736.5275892828,Qinghai,90.8312265992358,35.9522065851691
1916,74.5486726239102,0,0,1,51210.0208938617,1,51210.0208938617,0,0,0,0,51210.0208938617,0,0,0,Qinghai,91.3904157236894,36.0138984851604
1917,90.7660656690952,0,0,1,51210.0208938617,1,51210.0208938617,0,0,0,0,0,51210.0208938617,0,0,Qinghai,91.9504751418427,36.0731185354136
1918,126.172313778048,0,0,0,0,1,51210.0208938617,0,0,0,0,0,51210.0208938617,0,0,Qinghai,92.5113711605725,36.1298613144693
1919,169.1166072601,0,0,0,0,1,51210.0208938617,0,0,0,0,0,51210.0208938617,0,0,Qinghai,93.0730697724262,36.1841215999942
1920,215.131124987124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,93.6355366670592,36.2358943726873
1921,247.155673575642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinghai,94.1987372429528,36.2851748200533
1922,197.520434856579,0,0,0,0,1,3833.5616901357,0,0,3833.5616901357,0,0,0,0,0,Qinghai,94.7626366194004,36.3319583400379
1923,148.130744247204,0,0,0,0,1,3833.5616901357,0,0,3833.5616901357,0,0,0,0,0,Qinghai,95.3271996487569,36.3762405445208
1924,99.353472996824,0,0,1,3833.5616901357,1,3833.5616901357,0,0,3833.5616901357,0,0,0,0,0,Qinghai,95.8923909289367,36.41801726266
1925,52.910375181337,0,0,1,3833.5616901357,1,3833.5616901357,0,3833.5616901357,0,0,0,0,0,0,Qinghai,96.4581748161534,36.4572845440851
1926,26.979677669127,1,3833.5616901357,1,3833.5616901357,1,3833.5616901357,3833.5616901357,0,0,0,0,0,0,0,Qinghai,97.0245154378881,36.4940386619328
1927,60.4673317786522,0,0,1,3833.5616901357,1,3833.5616901357,0,0,0,0,0,0,0,3833.5616901357,Qinghai,97.5913767060763,36.5282761157221
1928,107.632213661753,0,0,0,0,2,9778.60523392502,0,0,5945.04354378932,0,0,0,3833.5616901357,0,Qinghai,98.1587223305011,36.5599936340638
1929,136.876614313927,0,0,0,0,2,9778.60523392502,0,0,5945.04354378932,0,0,0,3833.5616901357,0,Qinghai,98.7265158323808,36.5891881772009
1930,88.2313908234795,0,0,1,5945.04354378932,1,5945.04354378932,0,0,5945.04354378932,0,0,0,0,0,Qinghai,99.2947205581391,36.615856939377
1931,42.8293019701263,1,5945.04354378932,1,5945.04354378932,1,5945.04354378932,0,5945.04354378932,0,0,0,0,0,0,Qinghai,99.8632996933437,36.6399973510283
