species,province,year,grid_id,date_source,disc_year,pub_year,lag,longitude,latitude,in_pa,in_pa_national,nearest_pa_name,nearest_pa_level,nearest_pa_type,nearest_pa_year,dist_to_pa_km,ax,ay,prov_geo,grid_id2,in_pa_b0,in_pa_b1_1,in_pa_b3,in_pa_b5,method,cause,method_grp,bio1,bio12,elev,warming_rate,climate_velocity,climate_exposure,event_id,n_year_after,eff_after,redetected,persist3,log_eff_after_z,yr_z,in_pa_i
Cyornis glaucicomans,Henan,2019,1197,discovery_date,2019,2021,2,114.4,31.81,TRUE,TRUE,河南董寨鸟类,national,野生动物,1982,0,875562.002697085,3416528.50899639,Henan,1197,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.56991662979126,1103,76,0.213808908135841,0.0439882479651097,0.0594135815288783,Cyornis glaucicomans|Henan|2019,0,651,0,0,-1.05135437980547,1.13055138834321,1
Cyornis glaucicomans,Shanxi,2019,1733,discovery_date,2019,2020,1,111.9,35.38,TRUE,TRUE,山西历山,national,森林生态,1983,0,615178.511340845,3799124.90506045,Shanxi,1733,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.33858337402344,554,463,0.0564238582203988,0.0200895135714721,0.0300524363560955,Cyornis glaucicomans|Shanxi|2019,0,391,0,0,-1.53381307570975,1.13055138834321,1
Cyornis rubeculoides,Hunan,2009,824,publication_minus_median_lag,2011,2010,1,110.67,30.07,FALSE,FALSE,湖南壶瓶山,national,森林生态,1982,0.392504221231119,539796.117021114,3194912.7187008,Hubei,824,FALSE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Cyornis rubeculoides|Hunan|2009,0,1128,0,0,-0.530718439701802,-0.878812246203761,0
Delichon dasypus,Henan,2016,1426,discovery_date,2016,2018,2,111.88,33.48,FALSE,FALSE,河南南阳恐龙蛋化石群国家级自然保护区,national,古生物遗迹,1998,1.31677430211392,628251.621692579,3585005.19929937,Henan,1426,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.31653337478638,846,708,0.213808908135841,0.0439882479651097,0.0594135815288783,Delichon dasypus|Henan|2016,0,1289,0,0,-0.404305859778414,0.527742297979116,0
Dendrocitta formosae,Shanghai,2012,,discovery_date,2012,2018,6,121.97,30.93,FALSE,FALSE,上海九段沙湿地国家级自然保护区,national,湿地生态,2000,19.4267886013402,1592171.1945236,3412479.56305388,"",,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,,,,,,,Dendrocitta formosae|Shanghai|2012,5,8400,1,1,1.3724584319265,-0.276003155839671,0
Dendrocopos hyperythrus,Qinghai,2013,1249,discovery_date,2013,2015,2,101.03,32.68,FALSE,FALSE,四川严波也则山,local,野生动物,2001,8.50940965479549,-366322.5780167,3480355.28570706,Qinghai,1249,FALSE,FALSE,FALSE,FALSE,"","",unknown,-0.19174998998642,747,4329,0.025943770905657,0.0199916177277117,0.019640334825541,Dendrocopos hyperythrus|Qinghai|2013,0,4742,0,0,0.830355861929673,-0.075066792384974,0
Dendrocygna javanica,Guizhou,2020,372,discovery_date,2020,2021,1,106.65,26.51,FALSE,FALSE,贵州金沙冷水河,local,森林生态,1992,117.248852445083,163773.928412071,2782979.44567201,Guizhou,372,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.44686670303345,1132,1297,0.144323990786465,0.0298168180438408,0.0560273132062786,Dendrocygna javanica|Guizhou|2020,0,576,0,0,-1.16723402256654,1.3314877517979,0
Dicaeum cruentatum,Jiangxi,2008,226,discovery_date,2008,2011,3,114.38,24.49,FALSE,FALSE,江西九连山,national,森林生态,1981,2.17920452401146,950829.083801873,2602474.95346034,Guangdong,226,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.90653343200684,1812,479,0.162594727376706,0.0242739372407283,0.0586741474778168,Dicaeum cruentatum|Jiangxi|2008,0,3311,0,0,0.489818720162964,-1.07974860965846,0
Dicaeum ignipectus,Henan,2013,1503,discovery_date,2013,2016,3,111.64,33.76,FALSE,FALSE,河南伏牛山,national,森林生态,1982,2.18205071737794,604258.021881116,3615031.1832649,Henan,1503,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.01828336715698,799,1407,0.213808908135841,0.0439882479651097,0.0594135815288783,Dicaeum ignipectus|Henan|2013,0,1458,0,0,-0.287566376112973,-0.075066792384974,0
Dicaeum minullum,Jiangxi,2003,226,discovery_date,2003,2011,8,114.38,24.49,FALSE,FALSE,江西九连山,national,森林生态,1981,2.17920452401146,950829.083801873,2602474.95346034,Guangdong,226,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.90653343200684,1812,479,0.162594727376706,0.0242739372407283,0.0586741474778168,Dicaeum minullum|Jiangxi|2003,0,3432,0,0,0.523844476687031,-2.08443042693194,0
Dicrurus annectens,Tibet,2014,938,discovery_date,2014,2015,1,94.85,30.35,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-961936.473017917,3260136.32080963,Tibet,938,TRUE,TRUE,TRUE,TRUE,发现尸体、制成标本,分布变化（游荡）,professional_survey,-0.359299993515015,684,4849,-0.0559222994950152,0.042174245586323,0.0244374209082694,Dicrurus annectens|Tibet|2014,2,2305,1,0,0.14651246321438,0.125869571069723,1
Dicrurus hottentottus,Heilongjiang,2009,3491,discovery_date,2009,2010,1,126.66,45.74,FALSE,FALSE,团山子,local,森林生态,1998,58.5980467840502,1664721.70375343,5127406.11114788,Heilongjiang,3491,FALSE,FALSE,FALSE,FALSE,环志网捕,分布变化,professional_survey,0.424233341217041,518,118,0.11804982044742,0.12331782628698,0.0238698217419419,Dicrurus hottentottus|Heilongjiang|2009,0,455,0,0,-1.39040667989702,-0.878812246203761,0
Dicrurus hottentottus,Qinghai,2013,1933,discovery_date,2013,2015,2,100.81,36.63,FALSE,FALSE,青海湖,national,野生动物,1975,0.0629592016170444,-367794.611708459,3926769.0225045,Qinghai,1933,FALSE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,-0.0333833307027817,469,3405,0.025943770905657,0.0199916177277117,0.019640334825541,Dicrurus hottentottus|Qinghai|2013,1,4742,1,0,0.830355861929673,-0.075066792384974,0
Dicrurus remifer,Tibet,2019,723,discovery_date,2019,2019,0,95.34,29.3,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-927088.561778274,3138299.27573291,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Dicrurus remifer|Tibet|2019,4,1704,1,1,-0.139814223069985,1.13055138834321,1
Egretta eulophotes,Tianjin,2004,,discovery_date,2004,2006,2,117.81,39.26,FALSE,FALSE,天津古海岸与湿地国家级自然保护区,national,海洋海岸,1992,15.0400348331203,1083416.611745,4286268.5967879,Tianjin,,FALSE,FALSE,FALSE,FALSE,整理照片时发现，观察拍摄,分布变化,birdwatching,,,,,,,Egretta eulophotes|Tianjin|2004,1,2115,1,0,0.0649744517576149,-1.88349406347724,0
Egretta garzetta,Tibet,2013,871,discovery_date,2013,2015,2,97.82,30.17,FALSE,FALSE,西藏芒康滇金丝猴,national,野生动物,1993,78.7644638104407,-682516.178285051,3215407.0405983,Tibet,871,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,-0.0997166693210602,598,4761,-0.0559222994950152,0.042174245586323,0.0244374209082694,Egretta garzetta|Tibet|2013,5,2344,1,1,0.162415725673158,-0.075066792384974,0
Elachura formosa,Hubei,2017,759,discovery_date,2017,2019,2,113.85,29.32,FALSE,FALSE,湖北九宫山,national,森林生态,1981,52.3302658908261,849367.328854815,3133283.43158333,Hubei,759,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.71828327178955,1394,103,0.217144813451741,0.0431056373179286,0.0631284864935155,Elachura formosa|Hubei|2017,1,2157,1,0,0.0836119035173024,0.728678661433813,0
Elachura formosa,Tibet,2019,723,discovery_date,2019,2019,0,95.28,29.32,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-932609.501140571,3141091.24281442,Tibet,723,TRUE,TRUE,TRUE,TRUE,记录鸣唱，回放鸣唱诱导其中一只从林中跳出,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Elachura formosa|Tibet|2019,3,1704,1,1,-0.139814223069985,1.13055138834321,1
Elanus caeruleus,Beijing,2013,2557,discovery_date,2013,2013,0,116.17,39.99,FALSE,FALSE,北京百花山,national,森林生态,1985,39.4641603747012,936083.885109144,4351445.42334276,Beijing,2557,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.23383331298828,579,48,0.157096469842086,0.0434172833091068,0.0512745911076958,Elanus caeruleus|Beijing|2013,8,27313,1,1,2.49050400789462,-0.075066792384974,0
Elanus caeruleus,Henan,2013,1429,discovery_date,2013,2014,1,113.74,33.54,FALSE,FALSE,河南伏牛山,national,森林生态,1982,134.424704237913,797111.512364389,3605105.12098771,Henan,1429,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.50231666564941,832,81,0.213808908135841,0.0439882479651097,0.0594135815288783,Elanus caeruleus|Henan|2013,6,1458,1,1,-0.287566376112973,-0.075066792384974,0
Elanus caeruleus,Liaoning,2019,,discovery_date,2019,2021,2,121.14,38.73,TRUE,TRUE,蛇岛老铁山,national,野生动物,1980,0,1372520.86964502,4268198.51099927,Liaoning,,TRUE,TRUE,TRUE,TRUE,"","",unknown,,,,,,,Elanus caeruleus|Liaoning|2019,0,1865,0,0,-0.0542507651430631,1.13055138834321,1
Elanus caeruleus,Shaanxi,2016,1576,discovery_date,2016,2016,0,109.06,34.44,FALSE,FALSE,陕西牛背梁,national,野生动物,1988,58.0658615130678,366505.708547155,3679064.40719412,Shaanxi,1576,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.30500001907349,617,429,0.192968737556714,0.0548750555002221,0.0571667460837103,Elanus caeruleus|Shaanxi|2016,2,1273,1,0,-0.416140781201618,0.527742297979116,0
Elanus caeruleus,Sichuan,2015,363,discovery_date,2015,2016,1,101.89,26.47,FALSE,FALSE,四川攀枝花苏铁,national,野生植物,1983,33.1947156719109,-308792.152536799,2782005.0549967,Sichuan,363,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.54448337554932,852,2100,0.172594181637433,0.0614651285579834,0.0502349422385811,Elanus caeruleus|Sichuan|2015,5,9853,1,1,1.52373136014059,0.326805934524419,0
Elanus caeruleus,Tianjin,2004,2486,discovery_date,2004,2006,2,117.11,39.17,FALSE,FALSE,天津古海岸与湿地国家级自然保护区,national,海洋海岸,1992,27.325539295273,1025753.24328825,4268744.3579543,Tianjin,2486,FALSE,FALSE,FALSE,FALSE,整理照片时发现，观察拍摄,分布变化,birdwatching,1.25108337402344,559,5,0.101836937794206,0.0236811882055906,0.0626627916789563,Elanus caeruleus|Tianjin|2004,8,2115,1,1,0.0649744517576149,-1.88349406347724,0
Emberiza buchanani,Qinghai,2014,1769,discovery_date,2014,2017,3,90.85,35.25,TRUE,TRUE,青海可可西里,national,野生动物,1995,0,-1260393.89808117,3853023.10020321,Qinghai,1769,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,-0.689933347702026,258,4976,0.025943770905657,0.0199916177277117,0.019640334825541,Emberiza buchanani|Qinghai|2014,0,4451,0,0,0.770315390921392,0.125869571069723,1
Emberiza citrinella,Qinghai,2014,1769,discovery_date,2014,2017,3,90.86,35.26,TRUE,TRUE,青海可可西里,national,野生动物,1995,0,-1259348.83519232,3854014.4867319,Qinghai,1769,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,-0.689933347702026,258,4976,0.025943770905657,0.0199916177277117,0.019640334825541,Emberiza citrinella|Qinghai|2014,0,4451,0,0,0.770315390921392,0.125869571069723,1
Emberiza elegans,Qinghai,2014,1790,discovery_date,2014,2017,3,102.67,35.8,TRUE,TRUE,青海循化孟达,national,森林生态,1980,0,-206768.762627438,3827623.02657228,Qinghai,1790,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,0.735166645050049,437,2053,0.025943770905657,0.0199916177277117,0.019640334825541,Emberiza elegans|Qinghai|2014,2,4451,1,0,0.770315390921392,0.125869571069723,1
Emberiza godlewskii,Heilongjiang,2015,3702,discovery_date,2015,2016,1,125.25,49.09,FALSE,FALSE,茂山林场,local,野生动物,1992,67.3624144286867,1482615.72719973,5468556.14648736,Heilongjiang,3702,FALSE,FALSE,FALSE,FALSE,环志点捕获,"",professional_survey,0.0100500009953976,504,354,0.11804982044742,0.12331782628698,0.0238698217419419,Emberiza godlewskii|Heilongjiang|2015,0,336,0,0,-1.67717010479576,0.326805934524419,0
Emberiza godlewskii,Hunan,2009,824,publication_minus_median_lag,2012,2010,1,110.72,30.03,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,544809.41975465,3190705.03591492,Hunan,824,TRUE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Emberiza godlewskii|Hunan|2009,0,1128,0,0,-0.530718439701802,-0.878812246203761,1
Emberiza hortulana,Inner Mongolia,2010,2326,discovery_date,2010,2023,13,108.57,38.98,FALSE,FALSE,内蒙古西鄂尔多斯,national,野生植物,1986,98.5023096508344,303847.331908876,4190102.22507861,Inner Mongolia,2326,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.725349998474121,315,1393,0.0422685521945524,0.025231014378407,0.0107402151845823,Emberiza hortulana|Inner Mongolia|2010,0,1606,0,0,-0.195947490355966,-0.677875882749064,0
Emberiza leucocephalos,Anhui,2012,1432,discovery_date,2012,2013,1,115.6,33.25,FALSE,FALSE,上涉湖湿地,local,湿地生态,2006,163.833311703928,969645.92736833,3589100.11210193,Anhui,1432,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.52214994430542,843,38,0.22778909196967,0.0441725398814915,0.0682618595424368,Emberiza leucocephalos|Anhui|2012,0,1642,0,0,-0.174939007878919,-0.276003155839671,0
Emberiza pallasi,Guizhou,2014,410,discovery_date,2014,2014,0,104.25,26.85,TRUE,TRUE,贵州草海,national,湿地生态,1985,0,-74159.5024892757,2819746.25044297,Guizhou,410,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.951833343505859,977,2430,0.144323990786465,0.0298168180438408,0.0560273132062786,Emberiza pallasi|Guizhou|2014,0,1132,0,0,-0.527364728796347,0.125869571069723,1
Emberiza pusilla,Tibet,2013,799,discovery_date,2013,2014,1,97.83,29.69,FALSE,FALSE,西藏芒康滇金丝猴,national,野生动物,1993,49.7967637250681,-685452.548803326,3161633.462001,Tibet,799,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.107200002670288,611,4472,-0.0559222994950152,0.042174245586323,0.0244374209082694,Emberiza pusilla|Tibet|2013,7,2344,1,1,0.162415725673158,-0.075066792384974,0
Emberiza siemsseni,Jiangxi,2011,695,discovery_date,2011,2013,2,116.25,28.75,FALSE,FALSE,江西鄱阳湖南矶湿地,national,湿地生态,1997,14.5758046229228,1086039.68833878,3093178.80595,Jiangxi,695,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.77343330383301,1606,19,0.316090936826047,0.0555181677950237,0.0727307499262645,Emberiza siemsseni|Jiangxi|2011,0,3228,0,0,0.465752103864459,-0.476939519294367,0
Emberiza siemsseni,Qinghai,2014,1934,discovery_date,2014,2017,3,101.78,36.6,FALSE,FALSE,甘肃连城,national,森林生态,2001,72.7306833264661,-282793.166500938,3920201.97053567,Qinghai,1934,FALSE,FALSE,FALSE,FALSE,观察拍摄,"",birdwatching,0.407816648483276,422,2596,0.025943770905657,0.0199916177277117,0.019640334825541,Emberiza siemsseni|Qinghai|2014,0,4451,0,0,0.770315390921392,0.125869571069723,0
Emberiza yessoensis,Anhui,2016,1279,discovery_date,2016,2017,1,117.44,32.29,FALSE,FALSE,铁山寺,local,森林生态,1990,111.538754550242,1150667.20341457,3501276.60388799,Anhui,1279,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.54674997329712,1018,66,0.22778909196967,0.0441725398814915,0.0682618595424368,Emberiza yessoensis|Anhui|2016,1,1550,1,0,-0.229581543691116,0.527742297979116,0
Emberiza yessoensis,Hubei,2014,899,discovery_date,2014,2014,0,112.36,30.37,FALSE,FALSE,湖北天鹅洲故道白暨豚国家级自然保护区,national,野生动物,1992,66.7480003695613,697932.836598752,3239048.77425492,Hubei,899,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.66889991760254,1092,29,0.217144813451741,0.0431056373179286,0.0631284864935155,Emberiza yessoensis|Hubei|2014,3,2466,1,1,0.210509080258939,0.125869571069723,0
Emberiza yessoensis,Hunan,2014,624,discovery_date,2014,2016,2,112.9,28.32,FALSE,FALSE,湖南东洞庭湖,national,湿地生态,1984,37.470759129568,767292.161130137,3014033.03129396,Hunan,624,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.75321674346924,1352,30,0.103357874200594,0.0189702283469961,0.0347710350255269,Emberiza yessoensis|Hunan|2014,0,984,0,0,-0.66010475570094,0.125869571069723,0
Enicurus leschenaulti,Inner Mongolia,2014,2171,discovery_date,2014,2015,1,108.85,38.2,FALSE,FALSE,宁夏盐池哈巴湖,national,湿地生态,1998,109.674622452147,331084.65039108,4102904.88570356,Inner Mongolia,2171,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.890299987792969,377,1118,0.192968737556714,0.0548750555002221,0.0571667460837103,Enicurus leschenaulti|Inner Mongolia|2014,0,1487,0,0,-0.26890302352982,0.125869571069723,0
Enicurus maculatus,Guizhou,2020,553,discovery_date,2020,2024,4,105.93,28.33,FALSE,FALSE,长江上游珍稀、特有鱼类,national,野生动物,1997,2.4722807148495,90410.3969000484,2985030.59431943,Guizhou,553,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.59204998016357,1060,800,0.144323990786465,0.0298168180438408,0.0560273132062786,Enicurus maculatus|Guizhou|2020,2,576,1,0,-1.16723402256654,1.3314877517979,0
Enicurus maculatus,Zhejiang,2018,638,discovery_date,2018,2018,0,119.67,27.71,TRUE,TRUE,浙江乌岩岭,national,森林生态,1974,0,1431184.05133512,3021282.06332291,Zhejiang,638,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.56426668167114,1706,580,0.24517462933645,0.0470920804650966,0.0850920271159029,Enicurus maculatus|Zhejiang|2018,4,13935,1,1,1.85239660479974,0.929615024888509,1
Enicurus schistaceus,Anhui,2020,910,discovery_date,2020,2024,4,118.2,29.87,FALSE,FALSE,盘台,local,森林生态,2006,57.1234728176159,1256624.8320354,3240718.50445357,Anhui,910,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,1.59701671600342,1622,230,0.22778909196967,0.0441725398814915,0.0682618595424368,Enicurus schistaceus|Anhui|2020,1,1033,1,0,-0.614068199352721,1.3314877517979,0
Erpornis zantholeuca,Tibet,2019,723,discovery_date,2019,2019,0,95.34,29.3,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-927088.561778274,3138299.27573291,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Erpornis zantholeuca|Tibet|2019,4,1704,1,1,-0.139814223069985,1.13055138834321,1
Eudynamys scolopaceus,Liaoning,2017,2799,discovery_date,2017,2018,1,120.38,40.55,FALSE,FALSE,辽宁葫芦岛市白狼山,national,森林生态,2001,41.873978063763,1276705.12311902,4461037.44835189,Liaoning,2799,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.878400039672852,563,51,0.241593679938866,0.0863163654593768,0.0709852748416341,Eudynamys scolopaceus|Liaoning|2017,2,2323,1,0,0.153885586262025,0.728678661433813,0
Eudynamys scolopaceus,Shanxi,2019,1733,discovery_date,2019,2020,1,111.92,35.42,TRUE,TRUE,山西历山,national,森林生态,1983,0,616644.005015351,3803757.3615785,Shanxi,1733,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.33858337402344,554,463,0.0564238582203988,0.0200895135714721,0.0300524363560955,Eudynamys scolopaceus|Shanxi|2019,3,391,1,1,-1.53381307570975,1.13055138834321,1
Eudynamys scolopaceus,Tibet,2015,1070,discovery_date,2015,2016,1,86.6,30.53,FALSE,FALSE,西藏色林错黑颈鹤,national,野生动物,1993,139.839109696245,-1733139.85952632,3392198.81929279,Tibet,1070,FALSE,FALSE,FALSE,FALSE,"观察并拍摄, 听到过叫声","",birdwatching,-0.0437999993562698,183,5005,-0.0559222994950152,0.042174245586323,0.0244374209082694,Eudynamys scolopaceus|Tibet|2015,0,2241,0,0,0.119822623411259,0.326805934524419,0
Eumyias thalassinus,Gansu,2019,1257,discovery_date,2019,2020,1,105.38,32.87,TRUE,FALSE,裕河金丝猴,provincial,野生动物,2002,0,34990.9202120126,3494511.06766298,Gansu,1257,TRUE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,1.33133335113525,779,1130,0.172594181637433,0.0614651285579834,0.0502349422385811,Eumyias thalassinus|Gansu|2019,0,591,0,0,-1.14289750884638,1.13055138834321,1
Eumyias thalassinus,Hainan,2018,6,discovery_date,2018,2019,1,109.68,18.86,FALSE,FALSE,海南五指山,national,森林生态,1985,0.208384063336821,503978.377345519,1952980.56505613,Hainan,6,FALSE,TRUE,TRUE,TRUE,"","",unknown,2.46555004119873,1487,144,0.172162696920853,0.0227746414362233,0.0529328433991583,Eumyias thalassinus|Hainan|2018,5,1508,1,1,-0.255613866314912,0.929615024888509,0
Eumyias thalassinus,Inner Mongolia,2019,2243,discovery_date,2019,2023,4,105.81,38.66,FALSE,FALSE,内蒙古贺兰山,national,森林生态,1992,0.488205100518178,69249.2798052349,4148758.71960064,Inner Mongolia,2243,FALSE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,0.877550029754639,187,1294,0.0422685521945524,0.025231014378407,0.0107402151845823,Eumyias thalassinus|Inner Mongolia|2019,0,668,0,0,-1.02694662341897,1.13055138834321,0
Eumyias thalassinus,Jiangsu,2016,1285,discovery_date,2016,2019,3,120.4,31.99,FALSE,FALSE,镇江长江豚类,provincial,野生动物,2002,45.2520529307699,1427692.43396743,3506261.35474511,"",1285,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.55939998626709,980,6,0.108386098725391,0.0217271318036011,0.0534683116468678,Eumyias thalassinus|Jiangsu|2016,2,6614,1,0,1.14581372554112,0.527742297979116,0
Eumyias thalassinus,Qinghai,2017,1790,discovery_date,2017,2019,2,102.68,35.81,TRUE,TRUE,青海循化孟达,national,森林生态,1980,0,-205855.099815238,3828732.00353085,Qinghai,1790,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.735166645050049,437,2053,0.025943770905657,0.0199916177277117,0.019640334825541,Eumyias thalassinus|Qinghai|2017,0,3479,0,0,0.536738717367909,0.728678661433813,1
Eumyias thalassinus,Tianjin,2018,2414,discovery_date,2018,2018,0,117.47,38.71,FALSE,FALSE,河北南大港湿地和鸟类,provincial,湿地生态,1995,16.8067122970505,1062599.89129422,4220947.95155963,Tianjin,2414,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,1.27321662902832,533,3,0.101836937794206,0.0236811882055906,0.0626627916789563,Eumyias thalassinus|Tianjin|2018,0,1626,0,0,-0.184218698033579,0.929615024888509,0
Falco severus,Tibet,2013,723,discovery_date,2013,2014,1,95.28,29.32,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-932609.501140571,3141091.24281442,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Falco severus|Tibet|2013,6,2344,1,1,0.162415725673158,-0.075066792384974,1
Ficedula albicilla,Tibet,2016,723,discovery_date,2016,2017,1,95.16,29.25,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-944861.671382213,3134421.9469688,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Ficedula albicilla|Tibet|2016,0,2183,0,0,0.0949684556620752,0.527742297979116,1
Ficedula elisae,Hunan,2019,567,discovery_date,2019,2021,2,113,28.21,FALSE,FALSE,湖南东洞庭湖,national,湿地生态,1984,51.1642850604904,777973.445675048,3002556.03387291,Hunan,567,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.73678340911865,1421,81,0.103357874200594,0.0189702283469961,0.0347710350255269,Ficedula elisae|Hunan|2019,0,552,0,0,-1.20752018439889,1.13055138834321,0
Ficedula elisae,Jiangxi,2010,429,discovery_date,2010,2012,2,114.16,26.57,TRUE,TRUE,江西井冈山,national,森林生态,1981,0,907330.741203709,2830181.46848987,Jiangxi,429,TRUE,TRUE,TRUE,TRUE,观察拍摄,缺乏调查,birdwatching,1.45830001831055,1680,840,0.316090936826047,0.0555181677950237,0.0727307499262645,Ficedula elisae|Jiangxi|2010,0,3240,0,0,0.46926961307284,-0.677875882749064,1
Ficedula elisae,Shanghai,2013,1287,discovery_date,2013,2018,5,121.48,31.72,FALSE,FALSE,上海崇明东滩鸟类,national,野生动物,1998,40.452799228092,1531947.15773724,3492358.80487252,Jiangsu,1287,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.55761671066284,1025,4,0.0536895101930057,0.0101659534813005,0.0342461633537944,Ficedula elisae|Shanghai|2013,0,8311,0,0,1.3623589876252,-0.075066792384974,0
Ficedula erithacus,Hebei,2015,2335,discovery_date,2015,2016,1,113.83,38.75,TRUE,TRUE,河北驼梁,national,森林生态,2001,0,753012.717409988,4192155.92908746,Hebei,2335,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.758916664123535,447,1071,0.325590305177595,0.0981936742313489,0.0923150000809967,Ficedula erithacus|Hebei|2015,5,4207,1,1,0.716865764202093,0.326805934524419,1
Ficedula hyperythra,Chongqing,2007,680,discovery_date,2007,2009,2,108.89,29.32,FALSE,FALSE,黔江小南海湿地,local,湿地生态,2011,34.1212521701289,373736.976791139,3102724.31918056,Chongqing,680,FALSE,FALSE,FALSE,FALSE,观察和拍摄,分布变化,birdwatching,1.44141664505005,1376,911,0.0101790158016724,0.0019952400259006,0.00710953190322487,Ficedula hyperythra|Chongqing|2007,1,842,1,0,-0.807724950648358,-1.28068497311315,0
Ficedula hyperythra,Hunan,2017,824,discovery_date,2017,2022,5,110.57,30.05,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,530411.821762033,3192133.1975172,Hunan,824,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Ficedula hyperythra|Hunan|2017,0,798,0,0,-0.858557429092632,0.728678661433813,1
Ficedula hyperythra,Shaanxi,2006,1418,discovery_date,2006,2007,1,107.98,33.53,FALSE,FALSE,陕西佛坪,national,野生动物,1978,5.14781778241233,272128.375276974,3572952.61717597,Shaanxi,1418,FALSE,FALSE,FALSE,FALSE,观察,分布变化,birdwatching,0.81676664352417,823,1736,0.192968737556714,0.0548750555002221,0.0571667460837103,Ficedula hyperythra|Shaanxi|2006,0,1862,0,0,-0.0557765269687691,-1.48162133656785,0
