grid_id,pa_all,pa_national,pa_subnational,province,cen_lon,cen_lat,cell_km2,frac_pa_all,frac_pa_national,frac_pa_subnational
1569,6.80611436574099,0,0,Gansu,104.991469688988,34.5306137120646,2500,0.00272244574629639,0,0
1570,53.0396192711073,0,44.2676631937579,Gansu,105.545822000025,34.5294154915497,2500,0.0212158477084429,0,0.0177070652775032
1571,1.335605568092,0,0,Gansu,106.100140278364,34.5257448419476,2500,0.0005342422272368,0,0
1572,34.586376770553,34.5863767705531,0,Shaanxi,106.654389972133,34.5196020841727,2500,0.0138345507082212,0.0138345507082213,0
1573,0,0,0,Shaanxi,107.208536555109,34.5109877550297,2500,0,0,0
1574,0,0,0,Shaanxi,107.762545539609,34.4999026068071,2500,0,0,0
1575,0,0,0,Shaanxi,108.316382489348,34.4863476067069,2500,0,0,0
1576,0,0,0,Shaanxi,108.870013032249,34.4703239361117,2500,0,0,0
1577,0,0,0,Shaanxi,109.423402873191,34.4518329896915,2500,0,0,0
1578,1510.61085741462,1473.19790276358,37.4129546510463,Shaanxi,109.976517806688,34.4308763743491,2500,0.604244342965849,0.589279161105431,0.0149651818604185
1579,2276.10348400313,2271.17809149952,6.75604210509056,Henan,110.529323729485,34.4074559080083,2500,0.910441393601254,0.908471236599807,0.00270241684203623
1580,335.792264240647,335.792264240647,0,Henan,111.081786653055,34.3815736182443,2500,0.134316905696259,0.134316905696259,0
1581,0,0,0,Henan,111.633872715993,34.3532317407588,2500,0,0,0
1582,11.8029164321773,0,11.8029164321771,Henan,112.185548196296,34.3224327177029,2500,0.00472116657287093,0,0.00472116657287084
1583,2.16255146621709,0,2.16255146621709,Henan,112.736779523505,34.2891791958479,2500,0.000865020586486834,0,0.000865020586486834
1584,0,0,0,Henan,113.287533290723,34.2534740246098,2500,0,0,0
1585,0,0,0,Henan,113.837776266465,34.2153202539257,2500,0,0,0
1586,0,0,0,Henan,114.387475406365,34.1747211319889,2500,0,0,0
1587,0,0,0,Henan,114.936597864704,34.1316801028438,2500,0,0,0
1588,0,0,0,Henan,115.485111005761,34.0862008038437,2500,0,0,0
1589,0,0,0,Henan,116.032982414975,34.0382870629759,2500,0,0,0
1590,0,0,0,Henan,116.580179909907,33.9879428960554,2500,0,0,0
1591,0,0,0,Anhui,117.126671551003,33.935172503794,2500,0,0,0
1592,0,0,0,Anhui,117.672425652132,33.8799802687455,2500,0,0,0
1593,0.0551488127495826,0,0.0551488127495826,Jiangsu,118.217410790906,33.8223707521325,2500,2.2059525099833e-05,0,2.2059525099833e-05
1594,72.7627973869987,0,72.7627973869987,Jiangsu,118.761595818768,33.7623486905582,2500,0.0291051189547995,0,0.0291051189547995
1595,0,0,0,Jiangsu,119.304949870846,33.6999189926082,2500,0,0,0
1596,0,0,0,Jiangsu,119.847442375551,33.635086735344,2500,0,0,0
1597,628.975681474588,0,628.975681474588,Jiangsu,120.389043063938,33.5678571606963,2500,0.251590272589835,0,0.251590272589835
1598,0,0,0,Tibet,78.8545066606366,32.1545754406469,2500,0,0,0
1599,0,0,0,Tibet,79.3749303556476,32.2690258414769,2500,0,0,0
1600,0,0,0,Tibet,79.8967984131201,32.3812048506901,2500,0,0,0
1601,0,0,0,Tibet,80.4200878963444,32.4911046054225,2500,0,0,0
1602,0,0,0,Tibet,80.94477542761,32.5987173222948,2500,0,0,0
1603,3.52644711990257,3.52644711990257,0,Tibet,81.4708371917739,32.704035302259,2500,0.00141057884796103,0.00141057884796103,0
1604,1173.0670391378,1173.0670391378,0,Tibet,81.9982489401391,32.8070509354317,2500,0.469226815655122,0.469226815655122,0
1605,2500,2500,0,Tibet,82.5269859946426,32.9077567059122,2500,1,1,0
1606,2500,2500,0,Tibet,83.0570232523546,33.0061451965785,2500,1,1,0
1607,2500,2500,0,Tibet,83.5883351902908,33.1022090938587,2500,1,1,0
1608,2500,2500,0,Tibet,84.1208958705365,33.1959411924722,2500,1,1,0
1609,2500,2500,0,Tibet,84.654678945683,33.2873344001372,2500,1,1,0
1610,2500,2500,0,Tibet,85.1896576645767,33.3763817422388,2500,1,1,0
1611,2500,2500,0,Tibet,85.7258048783783,33.463076366454,2500,1,1,0
1612,2500,2500,0,Tibet,86.263093046933,33.5474115473279,2500,1,1,0
1613,2500,2500,0,Tibet,86.8014942454478,33.6293806907978,2500,1,1,0
1614,2500,2500,0,Tibet,87.3409801714755,33.7089773386587,2500,1,1,0
1615,2500,2500,0,Tibet,87.8815221522022,33.7861951729673,2500,1,1,0
1616,2500,2500,0,Tibet,88.4230911520352,33.8610280203774,2500,1,1,0
1617,2500,2500,0,Tibet,88.9656577804878,33.9334698564043,2500,1,1,0
1618,2499.99999999999,2499.99999999999,0,Tibet,89.5091923003582,34.0035148096122,2499.99999999999,1,1,0
1619,1073.89511046357,1073.89511046357,0,Qinghai,90.0536646361968,34.0711571657193,2500,0.429558044185428,0.429558044185428,0
1620,0,0,0,Qinghai,90.5990443830584,34.1363913716168,2500,0,0,0
1621,0,0,0,Qinghai,91.1453008155337,34.1992120392973,2500,0,0,0
1622,0,0,0,Qinghai,91.6924028970544,34.2596139496867,2500,0,0,0
1623,914.501111002808,914.501111002808,0,Qinghai,92.2403192894661,34.3175920563755,2500,0.365800444401123,0.365800444401123,0
1624,501.798422574322,501.798422574322,0,Qinghai,92.7890183628631,34.3731414892466,2500,0.200719369029729,0.200719369029729,0
1625,0,0,0,Qinghai,93.3384682056775,34.4262575579918,2500,0,0,0
1626,0,0,0,Qinghai,93.8886366350162,34.4769357555159,2500,0,0,0
1627,0,0,0,Qinghai,94.4394912072375,34.525171761222,2500,0,0,0
1628,0,0,0,Qinghai,94.9909992287598,34.5709614441754,2500,0,0,0
1629,0,0,0,Qinghai,95.5431277670943,34.6143008661399,2500,0,0,0
1630,0,0,0,Qinghai,96.0958436620919,34.6551862844852,2500,0,0,0
1631,0,0,0,Qinghai,96.6491135373968,34.6936141549598,2500,0,0,0
1632,0,0,0,Qinghai,97.2029038120959,34.729581134326,2500,0,0,0
1633,0,0,0,Qinghai,97.7571807125556,34.763084082854,2500,0,0,0
1634,0,0,0,Qinghai,98.3119102844344,34.794120066672,2500,0,0,0
1635,0,0,0,Qinghai,98.8670584048628,34.8226863599681,2500,0,0,0
1636,0,0,0,Qinghai,99.4225907947779,34.8487804470417,2500,0,0,0
1637,0,0,0,Qinghai,99.9784730314043,34.8724000242018,2500,0,0,0
1638,0,0,0,Qinghai,100.534670560866,34.8935430015095,2500,0,0,0
1639,0,0,0,Qinghai,101.091148710926,34.9122075043617,2500,0,0,0
1640,0,0,0,Qinghai,101.647872703826,34.9283918749148,2500,0,0,0
1641,0,0,0,Gansu,102.20480766924,34.9420946733454,2500,0,0,0
1642,0,0,0,Gansu,102.761918657301,34.9533146789477,2500,0,0,0
1643,140.879886615623,2.95116858851632,137.928718027106,Gansu,103.31917065171,34.9620508910636,2500,0.0563519546462491,0.00118046743540653,0.0551714872108425
1644,180.443650972712,118.584118273772,58.0884453192032,Gansu,103.876528582908,34.9683025298481,2500,0.0721774603890848,0.0474336473095087,0.0232353781276813
1645,23.0394641343257,0,0,Gansu,104.433957341291,34.9720690368639,2500,0.00921578565373028,0,0
1646,0,0,0,Gansu,104.991421790475,34.9733500755093,2500,0,0,0
1647,0,0,0,Gansu,105.548886780571,34.9721455312755,2500,0,0,0
1648,0,0,0,Gansu,106.106317161488,34.968455511834,2500,0,0,0
1649,31.6574256701484,31.6574256701484,0,Shaanxi,106.663677796227,34.9622803469546,2500,0.0126629702680594,0.0126629702680594,0
1650,0,0,0,Gansu,107.220933574163,34.9536205882526,2500,0,0,0
1651,0,0,0,Shaanxi,107.778049424306,34.9424770087677,2500,0,0,0
1652,0,0,0,Shaanxi,108.334990328521,34.9288506023724,2500,0,0,0
1653,0,0,0,Shaanxi,108.891721334702,34.9127425830138,2500,0,0,0
1654,0,0,0,Shaanxi,109.448207569879,34.8941543837872,2500,0,0,0
1655,309.35381862331,0,309.35381862331,Shaanxi,110.004414253253,34.8730876558445,2500,0.123741527449324,0,0.123741527449324
1656,160.329150734814,125.423823905737,34.9053268290766,Shanxi,110.560306709145,34.8495442671383,2500,0.0641316602939255,0.0501695295622949,0.0139621307316306
1657,86.3323365938352,86.3323365938352,0,Shanxi,111.115850379848,34.8235263010034,2500,0.0345329346375341,0.0345329346375341,0
1658,29.9338696619875,29.9338696619875,0,Henan,111.671010838362,34.7950360545776,2500,0.011973547864795,0.011973547864795,0
1659,61.7068357482034,61.7068357482034,0,Henan,112.225753801015,34.7640760370641,2500,0.0246827342992814,0.0246827342992814,0
1660,154.120185523716,154.120185523716,0,Henan,112.780045139946,34.7306489678386,2500,0.0616480742094865,0.0616480742094865,0
1661,0,0,0,Henan,113.333850895444,34.6947577744018,2500,0,0,0
1662,0,0,0,Henan,113.887137288134,34.6564055901824,2500,0,0,0
1663,0,0,0,Henan,114.439870730994,34.6155957521914,2500,0,0,0
1664,0,0,0,Henan,114.992017841199,34.5723317985327,2500,0,0,0
1665,0,0,0,Henan,115.543545451774,34.5266174657721,2500,0,0,0
1666,0,0,0,Henan,116.094420623054,34.4784566861685,2500,0,0,0
1667,0,0,0,Anhui,116.644610653941,34.427853584771,2500,0,0,0
1668,0,0,0,Jiangsu,117.194083092937,34.3748124763859,2500,0,0,0
1669,0,0,0,Jiangsu,117.742805748967,34.3193378624174,2500,0,0,0
1670,0,0,0,Jiangsu,118.290746701957,34.2614344275853,2500,0,0,0
1671,0,0,0,Jiangsu,118.83787431318,34.2011070365249,2500,0,0,0
1672,0,0,0,Jiangsu,119.384157235357,34.1383607302738,2500,0,0,0
1673,0,0,0,Jiangsu,119.929564422492,34.0732007226472,2500,0,0,0
1674,0,0,0,Tibet,78.7136542349408,32.5830682198512,2500,0,0,0
1675,0,0,0,Tibet,79.7610586819813,32.8107598535829,2500,0,0,0
1676,0,0,0,Tibet,80.2869379011553,32.9211790706603,2500,0,0,0
1677,18.460722019982,18.460722019982,0,Tibet,80.8142370533693,33.0293032160322,2500,0.00738428880799278,0.00738428880799278,0
1678,1505.12408365839,1505.12408365839,0,Tibet,81.3429320292369,33.135124392036,2500,0.602049633463355,0.602049633463355,0
1679,2500,2500,0,Tibet,81.8729982749266,33.2386347919554,2500,1,1,0
1680,2500,2500,0,Tibet,82.4044107963913,33.3398267049754,2500,1,1,0
1681,2500,2500,0,Tibet,82.9371441639188,33.4386925211192,2500,1,1,0
1682,2500,2500,0,Tibet,83.4711725170064,33.5352247361593,2500,1,1,0
1683,2500,2500,0,Tibet,84.0064695695572,33.6294159565002,2500,1,1,0
1684,2500,2500,0,Tibet,84.5430086154008,33.7212589040279,2500,1,1,0
1685,2500,2500,0,Tibet,85.0807625341363,33.8107464209198,2500,1,1,0
1686,2500,2500,0,Tibet,85.6197037972972,33.8978714744118,2500,1,1,0
1687,2500,2500,0,Tibet,86.1598044748374,33.9826271615171,2500,1,1,0
1688,2500,2500,0,Tibet,86.7010362419365,34.0650067136916,2500,1,1,0
1689,2500,2500,0,Tibet,87.2433703861215,34.1450035014409,2500,1,1,0
1690,2500,2500,0,Tibet,87.7867778147034,34.2226110388646,2500,1,1,0
1691,2500,2500,0,Tibet,88.3312290625256,34.2978229881314,2500,1,1,0
1692,2500,2500,0,Tibet,88.8766943000199,34.3706331638822,2500,1,1,0
1693,2500,2500,0,Tibet,89.4231433415666,34.4410355375537,2500,1,1,0
1694,1365.21832364568,1365.21832364568,0,Qinghai,89.970545654155,34.5090242416191,2500,0.546087329458272,0.546087329458272,0
1695,414.985428490759,414.985428490759,0,Qinghai,90.5188703663382,34.5745935737407,2500,0.165994171396303,0.165994171396303,0
1696,477.488461699107,477.488461699107,0,Qinghai,91.0680862774784,34.6377380008291,2500,0.190995384679643,0.190995384679643,0
1697,1643.66508982688,1643.66508982688,0,Qinghai,91.6181618672761,34.6984521630041,2500,0.657466035930753,0.657466035930753,0
1698,2491.56317566813,2491.56317566813,0,Qinghai,92.1690653055767,34.7567308774527,2500,0.996625270267251,0.996625270267251,0
1699,2158.02765364694,2158.02765364694,0,Qinghai,92.7207644624495,34.8125691421799,2500,0.863211061458774,0.863211061458774,0
1700,24.134805287175,24.134805287175,0,Qinghai,93.2732269185306,34.8659621396459,2500,0.00965392211487,0.00965392211487,0
1701,0,0,0,Qinghai,93.8264199756226,34.9169052402874,2500,0,0,0
1702,0,0,0,Qinghai,94.3803106675444,34.9653940059169,2500,0,0,0
1703,0,0,0,Qinghai,94.9348657712207,35.0114241929959,2500,0,0,0
1704,0,0,0,Qinghai,95.4900518180047,35.0549917557785,2500,0,0,0
1705,0,0,0,Qinghai,96.0458351052244,35.0960928493199,2500,0,0,0
1706,0,0,0,Qinghai,96.6021817079414,35.1347238323476,2500,0,0,0
1707,0,0,0,Qinghai,97.1590574909157,35.1708812699895,2500,0,0,0
1708,0,0,0,Qinghai,97.7164281207629,35.204561936357,2500,0,0,0
1709,0,0,0,Qinghai,98.2742590782965,35.2357628169782,2500,0,0,0
1710,0,0,0,Qinghai,98.8325156710417,35.2644811110793,2500,0,0,0
1711,0,0,0,Qinghai,99.3911630459126,35.2907142337092,2500,0,0,0
1712,0,0,0,Qinghai,99.9501662020382,35.3144598177064,2500,0,0,0
1713,0,0,0,Qinghai,100.509490003729,35.335715715504,2500,0,0,0
1714,0,0,0,Qinghai,101.069099193571,35.3544800007709,2500,0,0,0
1715,0,0,0,Qinghai,101.628958405631,35.3707509698873,2500,0,0,0
1716,0,0,0,Qinghai,102.18903217877,35.3845271432507,2500,0,0,0
1717,200.866679149847,0,200.866679149847,Gansu,102.749284970044,35.3958072664131,2500,0.0803466716599387,0,0.0803466716599387
1718,487.958267441303,0,487.958267441303,Gansu,103.309681168185,35.4045903110463,2500,0.195183306976521,0,0.195183306976521
1719,0.988883729398279,0.927176418810566,0.0617073105877122,Gansu,103.870185107142,35.410875475733,2500,0.000395553491759311,0.000370870567524227,2.46829242350849e-05
1720,0,0,0,Gansu,104.43076107968,35.414662186585,2500,0,0,0
1721,5.18860243780657,0,5.18860243780657,Gansu,104.991373351014,35.415950097686,2500,0.00207544097512263,0,0.00207544097512263
1722,0,0,0,Gansu,105.551986172477,35.4147390913579,2500,0,0,0
1723,464.352454887223,464.352454887223,0,Ningxia,106.112563795187,35.4110292782522,2500,0.185740981954889,0.185740981954889,0
1724,274.87419568431,274.87419568431,0,Gansu,106.673070483731,35.4048209972644,2500,0.109949678273724,0.109949678273724,0
1725,0,0,0,Gansu,107.233470529821,35.3961148152722,2500,0,0,0
1726,0,0,0,Gansu,107.793728265937,35.3849115266989,2500,0,0,0
1727,0,0,0,Gansu,108.353808078921,35.3712121529007,2500,0,0,0
1728,0,0,0,Shaanxi,108.913674423525,35.3550179413798,2500,0,0,0
1729,0,0,0,Shaanxi,109.473291835893,35.3363303648256,2500,0,0,0
1730,2.16542640065429,0,2.16542640065429,Shaanxi,110.032624946963,35.3151511199823,2500,0.000866170560261717,0,0.000866170560261717
1731,179.335088994452,0,179.335088994452,Shanxi,110.591638495783,35.2914821263482,2500,0.0717340355977809,0,0.0717340355977809
1732,0,0,0,Shanxi,111.150297342722,35.2653255247051,2500,0,0,0
1733,141.597921931835,141.597921931835,0,Shanxi,111.708566482565,35.2366836754824,2500,0.0566391687727339,0.0566391687727339,0
1734,493.162354721121,493.16235472112,0,Henan,112.266411057487,35.2055591569572,2500,0.197264941888448,0.197264941888448,0
1735,188.906473763885,188.906473763885,0,Henan,112.82379636988,35.1719547632923,2500,0.0755625895055539,0.0755625895055539,0
1736,14.1218136177773,14.1218136177773,0,Henan,113.380687895037,35.135873502416,2500,0.00564872544711092,0.00564872544711092,0
1737,0,0,0,Henan,113.93705129367,35.0973185937459,2500,0,0,0
1738,217.139974789662,217.139974789662,0,Henan,114.492852424259,35.0562934657605,2500,0.0868559899158649,0.0868559899158647,0
1739,82.981874863074,82.981874863074,0,Shandong,115.048057355214,35.01280175342,2500,0.0331927499452296,0.0331927499452296,0
1740,0,0,0,Shandong,115.602632376847,34.9668472954433,2500,0,0,0
1741,0,0,0,Shandong,116.156544013134,34.9184341314408,2500,0,0,0
1742,0,0,0,Jiangsu,116.709759033274,34.8675664989098,2500,0,0,0
1743,0,0,0,Shandong,117.262244463012,34.8142488300957,2500,0,0,0
1744,0,0,0,Shandong,117.81396759574,34.7584857487223,2500,0,0,0
1745,0,0,0,Shandong,118.364896003354,34.700282066596,2500,0,0,0
1746,0,0,0,Jiangsu,118.914997546861,34.6396427800889,2500,0,0,0
1747,41.5503596707336,0,41.5503596707331,Jiangsu,119.464240386727,34.5765730665046,2500,0.0166201438682934,0,0.0166201438682932
1748,0,0,0,Tibet,79.6238752814373,33.2399254322143,2500,0,0,0
1749,0,0,0,Tibet,80.1523678981918,33.3508748682749,2500,0,0,0
1750,1346.18101387633,1346.18101387633,0,Tibet,80.6823027813919,33.459521055485,2500,0.538472405550531,0.538472405550531,0
1751,2500,2500,0,Tibet,81.2136555234994,33.5658558925545,2500,1,1,0
1752,2500,2500,0,Tibet,81.7464012613194,33.6698713709169,2500,1,1,0
1753,2500,2500,0,Tibet,82.2805146802696,33.7715595798291,2500,1,1,0
1754,2500,2500,0,Tibet,82.8159700189818,33.870912711453,2500,1,1,0
1755,2500,2500,0,Tibet,83.3527410742375,33.9679230659126,2500,1,1,0
1756,2500,2500,0,Tibet,83.8908012062377,34.062583056324,2500,1,1,0
1757,2500,2500,0,Tibet,84.4301233442069,34.1548852137921,2500,1,1,0
1758,2500,2500,0,Tibet,84.9706799923317,34.2448221923684,2500,1,1,0
1759,2500,2500,0,Tibet,85.512443236032,34.3323867739666,2500,1,1,0
1760,2500,2500,0,Tibet,86.0553847485655,34.4175718732287,2500,1,1,0
1761,2500,2500,0,Tibet,86.5994757979615,34.500370542339,2500,1,1,0
1762,2500,2500,0,Tibet,87.144687254284,34.5807759757778,2500,1,1,0
1763,2500,2500,0,Tibet,87.6909895972205,34.6587815150124,2500,1,1,0
1764,2500,2500,0,Tibet,88.2383529239938,34.7343806531181,2500,1,1,0
1765,2500,2500,0,Tibet,88.7867469575929,34.8075670393249,2500,1,1,0
1766,2499.52448918349,2499.52448918349,0,Tibet,89.3361410553194,34.8783344834846,2499.99999999999,0.999809795673399,0.999809795673399,0
1767,2187.04915353509,2187.04915353509,0,Qinghai,89.8865042176453,34.9466769604528,2500,0.874819661414035,0.874819661414035,0
1768,2496.45733485672,2496.45733485672,0,Qinghai,90.4378050973762,35.0125886143803,2500,0.998582933942689,0.998582933942689,0
1769,2500,2500,0,Qinghai,90.9900120091157,35.0760637629096,2500,1,1,0
1770,2500,2500,0,Qinghai,91.5430929390247,35.137096901271,2500,1,1,0
1771,2500,2500,0,Qinghai,92.097015554869,35.195682706272,2500,1,1,0
1772,2500,2500,0,Qinghai,92.6517472163485,35.2518160401772,2500,1,1,0
1773,1518.04070680738,1518.04070680738,0,Qinghai,93.2072549857019,35.3054919544719,2500,0.607216282722952,0.607216282722952,0
1774,491.697298700138,491.697298700138,0,Qinghai,93.7635056385773,35.356705693506,2500,0.196678919480055,0.196678919480055,0
1775,5.66257574812365,5.66257574812365,0,Qinghai,94.3204656751621,35.4054526980117,2500,0.00226503029924946,0.00226503029924946,0
1776,0,0,0,Qinghai,94.8781013315635,35.4517286084929,2500,0,0,0
1777,0,0,0,Qinghai,95.4363785914296,35.4955292684788,2500,0,0,0
1778,0,0,0,Qinghai,95.9952631978038,35.5368507276402,2500,0,0,0
1779,0,0,0,Qinghai,96.5547206651998,35.5756892447626,2500,0,0,0
1780,0,0,0,Qinghai,97.1147162918906,35.6120412905722,2500,0,0,0
1781,0,0,0,Qinghai,97.6752151723981,35.6459035504114,2500,0,0,0
1782,0,0,0,Qinghai,98.2361822101741,35.6772729267606,2500,0,0,0
1783,0,0,0,Qinghai,98.7975821304605,35.7061465416014,2500,0,0,0
1784,0,0,0,Qinghai,99.359379493319,35.7325217386186,2500,0,0,0
1785,0,0,0,Qinghai,99.9215387068159,35.7563960852389,2500,0,0,0
1786,0,0,0,Qinghai,100.484024040353,35.7777673745015,2500,0,0,0
1787,0,0,0,Qinghai,101.046799638128,35.7966336267594,2500,0,0,0
1788,0,0,0,Qinghai,101.60982953272,35.8129930912087,2500,0,0,0
1789,0,0,0,Qinghai,102.173077658775,35.8268442472434,2500,0,0,0
1790,173.480410852043,172.098419050483,1.38199180156003,Qinghai,102.73650786679,35.8381858056337,2500,0.0693921643408172,0.0688393676201934,0.000552796720624012
1791,14.9682706156547,0,14.9682706156547,Gansu,103.300083936979,35.8470167095266,2500,0.00598730824626186,0,0.00598730824626186
1792,305.027166957507,305.027166957507,0,Gansu,103.863769593203,35.8533361352671,2500,0.122010866783003,0.122010866783003,0
1793,1.2692957859946,1.2692957859946,0,Gansu,104.427528516956,35.8571434930388,2500,0.000507718314397839,0.000507718314397839,0
1794,0,0,0,Gansu,104.991324361391,35.8584384273223,2500,0,0,0
1795,11.9927390893943,0,11.9927390893943,Ningxia,105.55512076538,35.8572208171729,2500,0.00479709563575771,0,0.00479709563575771
1796,88.4532000136885,88.4532000136885,0,Ningxia,106.118881367576,35.8534907763137,2500,0.0353812800054754,0.0353812800054754,0
1797,21.5318514684816,21.5318514684816,0,Ningxia,106.682569820483,35.8472486530482,2500,0.00861274058739263,0.00861274058739263,0
1798,0,0,0,Gansu,107.246149804515,35.8384950299881,2500,0,0,0
1799,0,0,0,Gansu,107.809585042019,35.8272307236006,2500,0,0,0
1800,264.069212742661,264.069212742661,0,Gansu,108.372839311267,35.8134567835731,2500,0.105627685097064,0.105627685097064,0
1801,137.217787056441,137.217787056441,0,Shaanxi,108.935876460386,35.797174491998,2500,0.0548871148225766,0.0548871148225766,0
1802,0,0,0,Shaanxi,109.498660421226,35.7783853623773,2500,0,0,0
1803,216.815455718038,216.815455718038,0,Shaanxi,110.061155223147,35.7570911384497,2500,0.0867261822872154,0.0867261822872154,0
1804,216.147948949915,160.572381078834,55.5755678710802,Shanxi,110.623325006709,35.7332937928413,2500,0.0864591795799658,0.0642289524315337,0.0222302271484321
1805,0,0,0,Shanxi,111.185134037259,35.7069955255418,2500,0,0,0
1806,5.56179966984626,5.56179966984626,0,Shanxi,111.746546718397,35.6781987622081,2500,0.00222471986793851,0.00222471986793851,0
1807,0,0,0,Shanxi,112.307527605309,35.6469061522994,2500,0,0,0
1808,0,0,0,Shanxi,112.868041417958,35.6131205670428,2500,0,0,0
1809,188.854867859749,188.854867859749,0,Shanxi,113.428053054119,35.5768450972375,2500,0.0755419471438995,0.0755419471438995,0
1810,0,0,0,Henan,113.987527602244,35.5380830508949,2500,0,0,0
1811,0,0,0,Henan,114.546430354147,35.4968379507232,2500,0,0,0
1812,0,0,0,Henan,115.104726817503,35.4531135314559,2500,0,0,0
1813,0,0,0,Shandong,115.662382728141,35.4069137370299,2500,0,0,0
1814,0,0,0,Shandong,116.219364062127,35.3582427176178,2500,0,0,0
1815,0,0,0,Shandong,116.775637047623,35.3071048265154,2500,0,0,0
1816,0,0,0,Shandong,117.33116817652,35.2535046168922,2500,0,0,0
1817,9.97714164310666,0,9.97714164310674,Shandong,117.885924215819,35.1974468384063,2500,0.00399085665724266,0,0.00399085665724269
1818,0,0,0,Shandong,118.439872218777,35.1389364336908,2500,0,0,0
1819,0,0,0,Shandong,118.99297953578,35.0779785347131,2500,0,0,0
1820,0,0,0,Tibet,78.9555849243773,33.5549265319215,2500,0,0,0
1821,0,0,0,Tibet,79.4852255892943,33.6687203355763,2500,0,0,0
1822,0,0,0,Tibet,80.0163555521745,33.7802109681484,2500,0,0,0
1823,1571.71771943408,1571.71771943408,0,Tibet,80.5489505745552,33.8893900302857,2500,0.62868708777363,0.62868708777363,0
1824,2500,2500,0,Tibet,81.0829859468088,33.9962492118713,2500,1,1,0
1825,2500,2500,0,Tibet,81.6184364921084,34.100780297285,2500,1,1,0
1826,2500,2500,0,Tibet,82.1552765707349,34.2029751706531,2500,1,1,0
1827,2500,2500,0,Tibet,82.6934800847286,34.3028258210799,2500,1,1,0
1828,2500,2500,0,Tibet,83.2330204828855,34.4003243478578,2500,1,1,0
1829,2500,2500,0,Tibet,83.7738707661002,34.4954629656496,2500,1,1,0
1830,2500,2500,0,Tibet,84.3160034930538,34.5882340096388,2500,1,1,0
1831,2500,2500,0,Tibet,84.8593907862485,34.6786299406414,2500,1,1,0
1832,2500,2500,0,Tibet,85.4040043383867,34.7666433501758,2500,1,1,0
1833,2500,2500,0,Tibet,85.9498154190946,34.8522669654833,2500,1,1,0
1834,2500,2500,0,Tibet,86.4967948819882,34.9354936544959,2500,1,1,0
1835,2500,2500,0,Tibet,87.0449131720794,35.0163164307436,2500,1,1,0
1836,2500,2500,0,Tibet,87.5941403335197,35.0947284581984,2500,1,1,0
1837,2500,2500,0,Tibet,88.1444460176797,35.1707230560469,2500,1,1,0
1838,2500,2500,0,Tibet,88.6957994915582,35.2442937033883,2500,1,1,0
1839,2500,2500,0,Tibet,89.2481696465201,35.3154340438501,2500,1,1,0
1840,2500,2500,0,Qinghai,89.8015250073554,35.3841378901176,2500,1,1,0
1841,2500,2500,0,Qinghai,90.355833741657,35.4503992283714,2500,1,1,0
1842,2500,2500,0,Qinghai,90.9110636695098,35.5142122226268,2500,1,1,0
1843,2500,2500,0,Qinghai,91.4671822734863,35.5755712189704,2500,1,1,0
1844,2500,2500,0,Qinghai,92.0241567089416,35.6344707496881,2500,1,1,0
1845,2354.71301623862,2354.71301623862,0,Qinghai,92.5819538146014,35.6909055372798,2500,0.941885206495449,0.941885206495449,0
1846,1641.54994671859,1641.54994671859,0,Qinghai,93.1405401234342,35.7448704983549,2500,0.656619978687435,0.656619978687435,0
1847,944.951515217554,944.951515217554,0,Qinghai,93.6998818738024,35.7963607474042,2500,0.377980606087022,0.377980606087022,0
1848,26.9653309063864,26.9653309063864,0,Qinghai,94.2599450208803,35.8453716004429,2500,0.0107861323625546,0.0107861323625546,0
1849,0,0,0,Qinghai,94.8206952483344,35.8918985785193,2500,0,0,0
1850,0,0,0,Qinghai,95.3820979802525,35.9359374110861,2500,0,0,0
1851,0,0,0,Qinghai,95.9441183933155,35.9774840392279,2500,0,0,0
1852,150.196562177444,150.196562177444,0,Qinghai,96.5067214291994,36.0165346187414,2500,0.0600786248709776,0.0600786248709776,0
1853,628.484173180106,628.484173180106,0,Qinghai,97.0698718071987,36.0530855230643,2500,0.251393669272042,0.251393669272042,0
1854,172.018528511078,172.018528511078,0,Qinghai,97.6335340370587,36.0871333460479,2500,0.0688074114044313,0.0688074114044313,0
1855,0,0,0,Qinghai,98.1976724320067,36.1186749045707,2500,0,0,0
1856,0,0,0,Qinghai,98.7622511219708,36.1477072409877,2500,0,0,0
1857,0,0,0,Qinghai,99.3272340669725,36.1742276254146,2500,0,0,0
1858,0,0,0,Qinghai,99.8925850706833,36.1982335578401,2500,0,0,0
1859,0,0,0,Qinghai,100.458267794131,36.2197227700663,2500,0,0,0
1860,1.812070961345,1.812070961345,0,Qinghai,101.024245769544,36.238693227473,2500,0.000724828384537999,0.000724828384537999,0
1861,0,0,0,Qinghai,101.590482414319,36.2551431306033,2500,0,0,0
1862,0,0,0,Qinghai,102.156941045103,36.2690709165691,2500,0,0,0
1863,0,0,0,Qinghai,102.723584891968,36.280475260273,2500,0,0,0
1864,0,0,0,Gansu,103.290377112677,36.2893550754463,2500,0,0,0
1865,0,0,0,Gansu,103.857280807012,36.2957095155008,2500,0,0,0
1866,0,0,0,Gansu,104.424259031167,36.2995379741931,2500,0,0,0
1867,0,0,0,Gansu,104.991274812179,36.300840086101,2500,0,0,0
1868,287.58618124437,0,287.58618124437,Ningxia,105.558291162386,36.2996157269102,2500,0.115034472497748,0,0.115034472497748
